Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
21,-1.62627529,-0.00139646891,105.896258,-0.402402808,0.899115067,-0.0207547314,-0.346351129,2.60773378,2.95076701,0,0,-0.749560274,13.7272971,-20.6978535,67.1918835,-4.6852912,-6.37877855,-20.1027972,-3.78187361,-20.2671452,36.6783856,70.133523,11.1480819,-3.43824466,24.8873771,-9.58770388,3.89197498,1.38610664,16.8711939,-8.10293772,-2.96418343,-8.95977214,1.06860956,-8.035715,14.8627495,-7.28325611,-1.93290341
22,-1.61989145,-0.00191015097,105.89726,-0.39191179,0.901321329,-0.0261453657,-0.350020301,2.59202072,2.95803775,0,0,-0.754810715,13.7325726,-20.7233199,67.18032,-4.73864907,-6.36077204,-20.083326,-3.78852493,-20.2812973,36.6899935,70.1188108,11.2204324,-3.3935876,24.9892409,-9.58653677,3.88162468,1.3918377,16.8706526,-8.10259706,-2.96331066,-8.96208672,1.05762107,-8.02153809,14.866921,-7.29412721,-1.91882084
23,-1.61493383,-0.00296070612,105.897844,-0.389341247,0.903914937,-0.0269734658,-0.34125402,2.58787501,2.96318344,0,0,-0.756033693,13.7208998,-20.7253399,67.1857568,-4.75889546,-6.34834408,-20.0782358,-3.78286697,-20.2862885,36.6828867,70.1154094,11.1916534,-3.39230459,25.0035194,-9.5884219,3.87863092,1.39136492,16.87312,-8.0966787,-2.9681746,-8.95940758,1.05421216,-8.01974089,14.8593839,-7.29537628,-1.9427726
24,-1.61053948,0.00282361216,105.896735,-0.391950266,0.90614352,-0.0390664831,-0.336079912,2.58346975,2.96692489,0,0,-0.743102063,13.6895825,-20.6205187,67.1748968,-4.64531283,-6.33575775,-20.116309,-3.77466989,-20.2851427,36.7028992,70.1144395,11.1798252,-3.42992143,24.9799928,-9.58868145,3.87867703,1.4015657,16.8822332,-8.10583287,-2.97384857,-8.95743537,1.05444919,-8.01664852,14.8555009,-7.28541786,-1.91287879
25,-1.60623118,0.0111008463,105.898201,-0.394272245,0.909502539,-0.0508316829,-0.333900094,2.60180219,2.97015429,0,0,-0.73558432,13.664485,-20.6272345,67.1688999,-4.68773129,-6.32987867,-20.1054558,-3.77381612,-20.3097195,36.7099309,70.1049182,11.2246535,-3.40483436,24.9989807,-9.57954009,3.87750522,1.41973742,16.8691141,-8.10596264,-2.97056944,-8.96497675,1.05211209,-8.00406219,14.8669313,-7.29120047,-1.90996635
26,-1.60103571,0.0187539306,105.900228,-0.40216496,0.912254642,-0.060744247,-0.32520473,2.61127758,2.97095983,0,0,-0.736430516,13.6578418,-20.6226992,67.1714954,-4.72296567,-6.35491387,-20.1299199,-3.76969965,-20.3304354,36.7419269,70.0980265,11.2694237,-3.44362215,25.0226439,-9.57675252,3.88485152,1.43335853,16.8682672,-8.1174143,-2.97339842,-8.96501858,1.05853546,-7.99989919,14.8672625,-7.28905835,-1.9158702
27,-1.59713719,0.0174147484,105.907083,-0.395433481,0.923244178,-0.0596810456,-0.322855998,2.58133638,2.96160097,0,0,-0.739492415,13.673774,-20.6255577,67.1740635,-4.74136364,-6.36198867,-20.1580466,-3.76387691,-20.3109028,36.75041,70.1087021,11.2392223,-3.43645109,24.9823236,-9.58394898,3.87577932,1.43321744,16.8597892,-8.09745649,-2.95393195,-8.95779224,1.05559186,-7.99023533,14.8278199,-7.27097287,-1.92719871
28,-1.59485824,0.0233878221,105.903733,-0.399139988,0.927434866,-0.0681556678,-0.329647101,2.58883486,2.96777888,0,0,-0.723942262,13.642257,-20.5482194,67.1587161,-4.66140134,-6.36918384,-20.1797461,-3.77171242,-20.3335841,36.7249607,70.1067077,11.2580787,-3.40349308,25.0523586,-9.58134668,3.87645081,1.43935757,16.8541338,-8.09578053,-2.95848747,-8.95769235,1.05678779,-7.99042657,14.8194768,-7.26214741,-1.9020286
29,-1.58669241,0.0257822277,105.906701,-0.39803208,0.934969309,-0.0793098008,-0.317252015,2.58144972,2.95139987,0,0,-0.698256109,13.6592411,-20.5710049,67.1186366,-4.68541586,-6.33175142,-20.1832893,-3.75778567,-20.3428561,36.7373336,70.1128617,11.2334866,-3.4108223,25.0461568,-9.57780608,3.8730259,1.44542256,16.8455244,-8.09877728,-2.94452593,-8.95330395,1.05496722,-7.9737131,14.798655,-7.25697696,-1.91347088
30,-1.58504117,0.0354581047,105.90452,-0.406465125,0.942461673,-0.0888359887,-0.297646864,2.59001584,2.95278149,0,0,-0.701182631,13.6354524,-20.5321002,67.1231172,-4.6709683,-6.36714546,-20.2020398,-3.73825303,-20.3401736,36.6454949,70.1058608,11.2121115,-3.39985814,25.0944514,-9.57225399,3.87885205,1.45987215,16.828372,-8.10627512,-2.95491187,-8.95086814,1.06296537,-7.97534039,14.7826279,-7.24569263,-1.92586874
31,-1.58177204,0.0455536414,105.912268,-0.40868285,0.946136018,-0.0979008729,-0.298923042,2.5949498,2.95179133,0,0,-0.687434314,13.6006236,-20.4613326,67.1294966,-4.58800284,-6.36760479,-20.1966696,-3.73827779,-20.3451972,36.6880845,70.1146307,11.1825471,-3.41542521,25.0450316,-9.56621866,3.87765591,1.46433984,16.8154937,-8.0892449,-2.94709429,-8.95736279,1.06008079,-7.96236645,14.7880784,-7.23171806,-1.90776276
32,-1.57622043,0.0520713511,105.91296,-0.42221943,0.955093109,-0.104998347,-0.288404711,2.61160308,2.94371527,0,0,-0.679935087,13.5964273,-20.4707361,67.1128036,-4.59501958,-6.34754751,-20.1840098,-3.73060664,-20.3506221,36.6666172,70.1182644,11.1537075,-3.40531866,25.0783065,-9.55544404,3.89034171,1.47232113,16.7819729,-8.11259817,-2.9402101,-8.95721851,1.07474574,-7.95333267,14.7721948,-7.23062865,-1.91160176
33,-1.56944767,0.0511886785,105.912578,-0.412062632,0.964386005,-0.116724993,-0.258435602,2.59351866,2.93236798,0,0,-0.669526625,13.5856228,-20.4535513,67.0994027,-4.58762249,-6.32339255,-20.1713672,-3.70444146,-20.3424275,36.6051831,70.1219322,11.1594243,-3.42644721,25.1073246,-9.54674494,3.87664675,1.49577557,16.7585931,-8.0974693,-2.91925786,-8.95560829,1.06444955,-7.94909454,14.7510349,-7.2237976,-1.93236532
34,-1.56134209,0.0490572478,105.914664,-0.402646447,0.975367453,-0.107876497,-0.254588311,2.56219691,2.91955348,0,0,-0.659998351,13.5924581,-20.4452629,67.0897449,-4.56376165,-6.2984312,-20.1725915,-3.69799632,-20.3306745,36.6051865,70.1276081,11.1300921,-3.42629353,25.0821297,-9.55099503,3.86395114,1.48145608,16.7459453,-8.07908584,-2.93702787,-8.94987264,1.05314388,-7.96558005,14.7239259,-7.21319117,-1.91087028
35,-1.55745354,0.0547919946,105.91557,-0.412867246,0.98064438,-0.106818014,-0.251790441,2.56874792,2.91927408,0,0,-0.670571164,13.598899,-20.467099,67.0885769,-4.56554689,-6.2598846,-20.1709813,-3.70410977,-20.3474477,36.5877934,70.130067,11.1529681,-3.39029374,25.1596831,-9.5534778,3.87169828,1.47544701,16.7423475,-8.08557111,-2.92179933,-8.94549534,1.0609811,-7.95566347,14.7087065,-7.18794338,-1.90527828
36,-1.55103225,0.0570992241,105.918562,-0.414772797,0.990890591,-0.112422069,-0.232988425,2.56169233,2.91019057,0,0,-0.659420934,13.5875028,-20.4257012,67.0929619,-4.51703462,-6.29173206,-20.2172831,-3.70804994,-20.3541003,36.5974137,70.1367332,11.1337479,-3.400653,25.1760926,-9.54001294,3.87141227,1.48761883,16.706291,-8.08496066,-2.91681884,-8.9486415,1.06464336,-7.95262404,14.6950239,-7.1852907,-1.89296046
37,-1.54351769,0.0550769735,105.917931,-0.398030493,1.00417534,-0.10611246,-0.219556724,2.52950955,2.8896667,0,0,-0.650685815,13.5893503,-20.3871994,67.095291,-4.46604085,-6.25532459,-20.2588038,-3.69053562,-20.3399755,36.610538,70.1363917,11.0716598,-3.41504336,25.0918935,-9.54163511,3.84980368,1.50034582,16.6844514,-8.08047323,-2.88714167,-8.93557449,1.04891653,-7.96465029,14.6449313,-7.19072327,-1.91282692
38,-1.53938597,0.0617614482,105.921447,-0.406756872,1.02465537,-0.123672642,-0.194629295,2.54852607,2.87739136,0,0,-0.638092227,13.5578401,-20.3447174,67.0884403,-4.46143602,-6.25511371,-20.2468647,-3.69534707,-20.3764829,36.5370041,70.1322253,11.0563457,-3.41030043,25.1879242,-9.528522,3.85737153,1.53055511,16.6218801,-8.07369085,-2.8974275,-8.9277027,1.06352897,-7.8941764,14.5781748,-7.14578745,-1.85517415
39,-1.53268082,0.0700301898,105.924237,-0.433240364,1.0351622,-0.116806959,-0.20629199,2.5752366,2.86809248,0,0,-0.647745526,13.5654131,-20.369055,67.0945397,-4.50338192,-6.21147776,-20.2737039,-3.70121633,-20.3795872,36.604203,70.1331474,11.0591793,-3.39328323,25.0982729,-9.51540291,3.88007551,1.53237194,16.5786877,-8.08758089,-2.8729417,-8.93084971,1.08707284,-7.89797143,14.5722462,-7.12992903,-1.89536042
40,-1.52835092,0.0703878934,105.91861,-0.420042517,1.05107109,-0.103240442,-0.212598522,2.56141336,2.8538541,0,0,-0.635064639,13.5339439,-20.2870398,67.1057548,-4.43625824,-6.22222037,-20.3025666,-3.72025506,-20.400269,36.6021846,70.141248,11.0831968,-3.37406543,25.1683711,-9.51704557,3.86037127,1.52229474,16.5477571,-8.0931253,-2.85977779,-8.92018437,1.07604241,-7.90853175,14.5217352,-7.15373267,-1.9138047
41,-1.52300131,0.0778463902,105.924833,-0.42196338,1.06563146,-0.108175763,-0.201635629,2.56022661,2.84185687,0,0,-0.655979479,13.5554188,-20.336545,67.1186024,-4.48426252,-6.23218476,-20.3272287,-3.71781839,-20.4209286,36.5834802,70.1198832,11.0354922,-3.34007264,25.1620583,-9.51189732,3.85896852,1.5260665,16.5164168,-8.07718278,-2.86349192,-8.91135123,1.07824792,-7.87700104,14.4759132,-7.12729471,-1.92480857
42,-1.51542472,0.0799432572,105.928993,-0.42167988,1.07204829,-0.0923591638,-0.20674465,2.55313666,2.83579743,0,0,-0.659711003,13.546654,-20.3437833,67.1324677,-4.54121007,-6.2354688,-20.3434265,-3.70865142,-20.4240261,36.5854165,70.1133262,11.0865351,-3.33961971,25.1765673,-9.50938124,3.85373446,1.52661665,16.5002754,-8.07443961,-2.86618131,-8.90949598,1.07450103,-7.89973959,14.4692452,-7.12780527,-1.89967667
43,-1.51228979,0.0797934947,105.926931,-0.424736366,1.08013158,-0.0830474228,-0.181899023,2.53096182,2.83003574,0,0,-0.678523585,13.5769894,-20.3855824,67.1478356,-4.57123516,-6.27775024,-20.3763309,-3.68807121,-20.4174538,36.5157554,70.089038,11.095253,-3.32287358,25.1966208,-9.5092694,3.85523881,1.51711703,16.4827747,-8.08189903,-2.87390305,-8.8978394,1.0787493,-7.90751235,14.4349798,-7.12235777,-1.91463543
44,-1.50847826,0.0897696766,105.928624,-0.428468976,1.09126575,-0.0798498174,-0.185063335,2.5510494,2.82837536,0,0,-0.68425977,13.5609035,-20.3999668,67.1394891,-4.60995763,-6.29617766,-20.3627132,-3.69410312,-20.4433658,36.5089628,70.0820985,11.0025613,-3.31666238,25.1598026,-9.50951016,3.85184036,1.52092593,16.4627127,-8.08608764,-2.86374464,-8.89167516,1.08071682,-7.898079,14.4036412,-7.10933772,-1.88429039
45,-1.50158079,0.091846229,105.935109,-0.430427492,1.09576928,-0.0554923649,-0.186431614,2.53921354,2.8211439,0,0,-0.700989518,13.5510851,-20.3836324,67.1778884,-4.57025161,-6.33471871,-20.3777704,-3.6966845,-20.4524653,36.5525087,70.0786288,11.0453311,-3.29758993,25.1752372,-9.50974495,3.84911511,1.50799126,16.4470375,-8.05687407,-2.85488994,-8.89315987,1.07684677,-7.91956507,14.4119228,-7.10171907,-1.8955062
46,-1.49728926,0.0907695328,105.933511,-0.41822382,1.10062155,-0.0448480537,-0.167487231,2.52185547,2.81802634,0,0,-0.721606764,13.5771132,-20.4846611,67.176256,-4.67189165,-6.3123857,-20.3650406,-3.702856,-20.4529878,36.4891826,70.0975553,11.0539952,-3.28717774,25.2179241,-9.51877019,3.83156409,1.50775273,16.459617,-8.05622179,-2.84638806,-8.88047621,1.06235033,-7.93912246,14.3820049,-7.10759474,-1.89268811
47,-1.49260489,0.0990475528,105.93487,-0.422813268,1.10837083,-0.0354826108,-0.176214598,2.53985536,2.81249688,0,0,-0.704943611,13.524905,-20.3810403,67.1781343,-4.58444645,-6.32846098,-20.3701222,-3.70341992,-20.4847704,36.5273292,70.0814702,11.1192688,-3.31232414,25.2264926,-9.51218589,3.82866382,1.51681479,16.4365087,-8.06343959,-2.83900207,-8.87840325,1.06215535,-7.95130069,14.3730881,-7.09992657,-1.89436193
48,-1.49269728,0.104440597,105.937231,-0.444607395,1.10321354,-0.0403102861,-0.148360833,2.5473722,2.83162866,0,0,-0.752933534,13.5968098,-20.5848531,67.175334,-4.86295638,-6.32881529,-20.3875546,-3.70379857,-20.4876596,36.4763452,70.0670175,11.1611071,-3.32097757,25.2745515,-9.49847514,3.85341088,1.51654265,16.4243066,-8.07566392,-2.85242702,-8.85598913,1.08783879,-7.94341694,14.3428969,-7.0706336,-1.8814723
49,-1.48639567,0.118937611,105.940032,-0.457404607,1.13315438,-0.0155111518,-0.162586157,2.58566565,2.79627881,0,0,-0.732632291,13.5296161,-20.4958882,67.18213,-4.74585961,-6.35202299,-20.354698,-3.71165926,-20.5209875,36.4975154,70.0755279,11.196502,-3.33951598,25.3119127,-9.52133664,3.85555641,1.4893553,16.3943648,-8.06810802,-2.83973418,-8.89442004,1.09079861,-7.95960791,14.3649192,-7.07032838,-1.88530126
50,-1.48265054,0.122276729,105.939937,-0.45026014,1.13781559,-0.000729724931,-0.166670956,2.5806397,2.79370276,0,0,-0.754184472,13.530942,-20.5106978,67.2042052,-4.75971423,-6.3543888,-20.4134034,-3.71202126,-20.52694,36.5031947,70.0694559,11.1277058,-3.34761018,25.2918883,-9.52998963,3.84349131,1.47554775,16.3983075,-8.0651275,-2.84175228,-8.88218205,1.08082749,-7.97288238,14.3387066,-7.07323121,-1.88838146
51,-1.47910444,0.126215466,105.935979,-0.448680725,1.14429618,0.0110334011,-0.17832546,2.58824085,2.79495716,0,0,-0.761207614,13.5082316,-20.5125573,67.2196482,-4.79169403,-6.38126944,-20.409488,-3.73555468,-20.5432078,36.5328138,70.0828294,11.2354435,-3.38463194,25.350382,-9.53446426,3.83547138,1.47641156,16.3937159,-8.06483807,-2.85076493,-8.86872572,1.07886466,-7.9837253,14.3041757,-7.07362565,-1.86555753
52,-1.4754992,0.132135046,105.936897,-0.459911861,1.14608019,0.0195087595,-0.18272054,2.59944449,2.79625084,0,0,-0.780554178,13.5238181,-20.5692564,67.2355148,-4.88827461,-6.42153426,-20.4624647,-3.74454492,-20.5402076,36.5305052,70.100622,11.226145,-3.41359877,25.3581069,-9.53137872,3.84179272,1.47474478,16.3855658,-8.0622426,-2.87572949,-8.86732383,1.08510148,-7.99178578,14.3064408,-7.06090741,-1.84788975
53,-1.47237657,0.136811833,105.938232,-0.460745219,1.14836752,0.0342582782,-0.198153086,2.59712458,2.80256322,0,0,-0.782681516,13.5122597,-20.5165427,67.2435744,-4.83661106,-6.38721512,-20.4855951,-3.75449992,-20.5313147,36.5084744,70.1145146,11.1576536,-3.44883188,25.3669964,-9.52896767,3.83634053,1.45855243,16.3772876,-8.07812962,-2.85374738,-8.86935495,1.07957714,-8.00161784,14.3142528,-7.07419127,-1.85890642
