Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
36,-0.89529641,0.646131951,105.990267,-1.00412029,2.95350312,-1.28411572,-0.897998374,3.01660555,0.926197877,0,0,-0.414967823,14.8189543,-27.3913467,71.5515591,-14.0430943,-5.17937343,-19.2851245,1.60212482,-20.452117,36.2175255,71.9390562,23.7958105,-4.05950159,19.0940192,-12.4231954,6.67019711,-2.70622105,13.5493835,-4.10609372,-5.97093131,-10.0096183,-3.06127841,-11.8898576,13.1058968,-5.20435869,2.42947182
37,-0.878598634,0.659121852,105.98954,-0.997109862,2.95355547,-1.30713179,-0.879217115,3.02523699,0.916971679,0,0,-0.401161636,14.8064158,-27.3847316,71.5366488,-14.0291829,-5.20352114,-19.2928768,1.61122156,-20.4576443,36.1345762,71.9818679,23.7583383,-4.07816764,19.1138626,-12.4279783,6.65628103,-2.67550271,13.5906011,-4.136938,-5.9640341,-9.99855683,-3.07603759,-11.8647506,13.0960451,-5.20997993,2.43537033
38,-0.861838832,0.676174555,105.987918,-1.01411476,2.95428758,-1.30980041,-0.876342245,3.04814865,0.913528303,0,0,-0.406948114,14.7964591,-27.3921458,71.54227,-14.0230972,-5.23199235,-19.290867,1.63142281,-20.4659532,36.0886056,71.9771482,23.7955355,-4.08902465,19.0853859,-12.4216313,6.66777325,-2.67631358,13.5959355,-4.15736454,-5.94863928,-9.99343248,-3.06636071,-11.8703625,13.1035403,-5.19676352,2.46355062
39,-0.845225528,0.683217263,105.987585,-1.00169778,2.95575149,-1.31348809,-0.868156531,3.0458791,0.896408968,0,0,-0.404436445,14.8055535,-27.4915814,71.5333635,-14.1597651,-5.2532526,-19.2750551,1.65937109,-20.4967864,36.0247297,71.9674493,23.7754838,-4.05665852,19.1030812,-12.4289311,6.64634182,-2.67391362,13.6350238,-4.18785877,-5.9332641,-9.98034157,-3.08817334,-11.856901,13.0896418,-5.2002546,2.45881559
40,-0.826002192,0.693014311,105.98743,-1.0043474,2.95581258,-1.31191272,-0.862753424,3.05191166,0.888584559,0,0,-0.397848167,14.8010643,-27.5260295,71.5336299,-14.2114209,-5.26801776,-19.2605819,1.68121094,-20.500374,35.9593341,71.9657759,23.7837313,-4.03085962,19.1072288,-12.4230358,6.64187104,-2.66378317,13.6531699,-4.20341453,-5.93508093,-9.97371031,-3.09420013,-11.8555,13.1044419,-5.20123601,2.48367919
41,-0.808350556,0.703542307,105.994129,-1.00172093,2.95535138,-1.31567188,-0.858192565,3.05721444,0.878381857,0,0,-0.371777175,14.7735967,-27.4567543,71.5296615,-14.2106927,-5.3073033,-19.2811732,1.69076306,-20.5246758,35.9361251,71.9665341,23.8208277,-3.99583483,19.1361683,-12.4214614,6.62920488,-2.64910659,13.6783802,-4.20823323,-5.91645842,-9.97161686,-3.10670002,-11.8472372,13.1179529,-5.18557652,2.51188873
42,-0.792574417,0.710806716,105.993211,-1.00168741,2.95750023,-1.31908419,-0.84987617,3.06530907,0.867796985,0,0,-0.333529556,14.7395158,-27.383801,71.5013436,-14.0882538,-5.24065815,-19.2390395,1.71124926,-20.5340382,35.896609,71.9609333,23.835265,-4.00201146,19.1084326,-12.425049,6.62496333,-2.64390219,13.7012869,-4.24024504,-5.91365889,-9.9587539,-3.11160409,-11.8496858,13.1043002,-5.18342501,2.51038993
43,-0.777879544,0.723615615,105.989718,-1.01621216,2.95861893,-1.32445053,-0.847706784,3.08378644,0.867577352,0,0,-0.302480957,14.719517,-27.326745,71.472889,-14.0901868,-5.25008894,-19.2729138,1.71831935,-20.5565728,35.8666825,71.9445682,23.8302466,-3.96690941,19.0994885,-12.4138398,6.63579516,-2.63551814,13.693807,-4.2691154,-5.88151773,-9.96017714,-3.1055201,-11.8367477,13.1224719,-5.19694452,2.51002216
44,-0.765374256,0.730241882,105.993962,-1.00969626,2.96109092,-1.32508351,-0.85133815,3.0760901,0.869774378,0,0,-0.289351439,14.7082216,-27.2574733,71.4665164,-14.0688237,-5.24709988,-19.3126741,1.71958305,-20.5488854,35.8405741,71.9521907,23.8746991,-3.98154779,19.0854046,-12.4161057,6.62526983,-2.63072164,13.7110071,-4.25461832,-5.8859518,-9.95417597,-3.11880205,-11.8259236,13.1174825,-5.17861357,2.51549891
45,-0.754093984,0.742493756,105.990219,-1.02729784,2.96229358,-1.32673806,-0.864522283,3.10266636,0.868136947,0,0,-0.265726162,14.6970218,-27.2418697,71.4610932,-14.0851726,-5.24430206,-19.2682351,1.71896833,-20.5658055,35.8155722,71.9584403,23.8805833,-3.96587592,19.0919343,-12.408537,6.63800558,-2.62660026,13.7077261,-4.28014573,-5.8571886,-9.95345197,-3.10837896,-11.8224402,13.1264565,-5.18702922,2.52477815
