Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
21,-0.688935537,-0.575558003,105.723763,1.871583,3.78277204,-0.326710715,-0.125872542,-0.145379256,0.155057434,0,0,-4.08590881,15.2312006,-25.1002673,65.6246761,1.79598287,-4.09477952,-15.515917,-4.99286103,-22.8654345,37.6431601,62.02072,0.32856569,-1.87835496,17.974669,-13.4405094,-0.33693646,-4.52441079,11.881751,-2.43118214,-2.12282215,-16.160564,-1.75509832,0.488998589,21.0732612,-9.25312023,-0.415288041
22,-0.681994343,-0.579404272,105.726242,1.86966083,3.78488974,-0.329251374,-0.141280595,-0.145894588,0.157602013,0,0,-4.09578697,15.2444153,-25.0738413,65.6488482,1.82232008,-4.13432204,-15.5800354,-4.98938659,-22.8545557,37.648877,62.0280624,0.333993742,-1.87778784,17.9438922,-13.4386106,-0.331276101,-4.53801781,11.8838914,-2.43004364,-2.09157724,-16.1600995,-1.74843184,0.498085035,21.0749892,-9.24369286,-0.40102063
23,-0.676017394,-0.583981071,105.723584,1.87084762,3.78594004,-0.335264585,-0.146409974,-0.146600446,0.161412645,0,0,-4.07768825,15.2259977,-24.9961462,65.6526321,1.90065531,-4.13402066,-15.5760347,-4.98919364,-22.8534988,37.653805,62.0380823,0.333958951,-1.87289294,17.9299006,-13.4350333,-0.328410089,-4.52637917,11.8850337,-2.43112387,-2.0947838,-16.1613375,-1.7463973,0.497617061,21.0831838,-9.26079053,-0.403497107
24,-0.670878496,-0.587760424,105.722892,1.87137103,3.78828233,-0.348763603,-0.133951496,-0.150548508,0.160119324,0,0,-4.08300085,15.2490445,-25.0408105,65.6564911,1.86763177,-4.13025595,-15.5601596,-4.98098119,-22.8509323,37.6606625,62.0481705,0.379249509,-1.86815023,17.9156118,-13.4324455,-0.324969222,-4.52087446,11.8876864,-2.44347029,-2.09048697,-16.1591587,-1.74026998,0.516776381,21.077805,-9.25821214,-0.41496238
25,-0.665683299,-0.589321787,105.726051,1.86870074,3.78955667,-0.356297327,-0.139514311,-0.146111313,0.164191451,0,0,-4.09006284,15.2846417,-25.0884067,65.6478305,1.77272149,-4.13408128,-15.6101207,-4.97982774,-22.8379345,37.6611884,62.06082,0.410191546,-1.84730193,17.9284252,-13.4301916,-0.318492922,-4.52224648,11.8901478,-2.44504721,-2.09739656,-16.1602088,-1.73488139,0.516712348,21.0822873,-9.25708174,-0.395247439
26,-0.658563105,-0.593967596,105.725801,1.87034709,3.79069723,-0.364354678,-0.130151456,-0.145047711,0.166510981,0,0,-4.08382261,15.2980887,-25.0879508,65.6293889,1.76565043,-4.11913682,-15.6260436,-4.98036007,-22.8350402,37.6633126,62.0786605,0.429496916,-1.83697767,17.9791052,-13.4247274,-0.316943269,-4.51059546,11.8919613,-2.45389658,-2.13188155,-16.1605657,-1.73324801,0.520494085,21.0884737,-9.26310511,-0.386947772
27,-0.654039066,-0.595430145,105.729401,1.8701542,3.79143307,-0.369377116,-0.136606612,-0.137720893,0.172876397,0,0,-4.08855038,15.3146706,-25.1135196,65.6288084,1.74625515,-4.12385094,-15.6063078,-4.97892317,-22.8297161,37.6665023,62.0916856,0.470709637,-1.83726881,18.0295855,-13.4240111,-0.314468393,-4.51382699,11.8941888,-2.45125863,-2.111839,-16.1621691,-1.72902653,0.538999149,21.0914636,-9.24824774,-0.402285336
28,-0.649290998,-0.599308498,105.725193,1.87853737,3.79247377,-0.371566727,-0.138745128,-0.143634823,0.176857383,0,0,-4.08834249,15.3189156,-25.0931332,65.624157,1.74203441,-4.11093121,-15.6255826,-4.97911057,-22.829074,37.6765563,62.10092,0.511038382,-1.86936579,18.0829788,-13.4238105,-0.319106705,-4.51614498,11.8985575,-2.45637828,-2.12774885,-16.1582656,-1.73543218,0.538380537,21.0879768,-9.26308035,-0.413981261
29,-0.644690311,-0.605322327,105.725873,1.88800944,3.79106356,-0.372873101,-0.131881375,-0.149902575,0.185520798,0,0,-4.09941935,15.330655,-25.11319,65.6386917,1.69384145,-4.12997804,-15.6334953,-4.98235534,-22.8164928,37.6555706,62.1137335,0.48777225,-1.83588185,18.1274809,-13.4251628,-0.328190109,-4.50166584,11.9115494,-2.44923476,-2.13095627,-16.1562148,-1.74452583,0.541870923,21.0919759,-9.26842925,-0.397354339
30,-0.636141561,-0.607961696,105.720437,1.88378883,3.79331015,-0.372430903,-0.129125713,-0.133431587,0.180524781,0,0,-4.09887507,15.3236097,-25.117324,65.6432952,1.63710873,-4.12907219,-15.6409573,-4.97648565,-22.8375947,37.702108,62.1021427,0.531836255,-1.80849685,18.1216547,-13.4198148,-0.321325076,-4.49435967,11.9065676,-2.46842396,-2.14892842,-16.1575143,-1.73516111,0.541137799,21.1002592,-9.28006191,-0.406606017
