Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
21,-0.462333392,-0.166194153,106.412637,-0.052142874,5.53955309,0.0275814442,0.307714296,1.37367986,-2.81482512,0,0,-0.0576714693,14.7863128,-25.9188689,64.4584077,-2.81976249,-4.37924452,-13.2544517,-1.15120619,-19.469053,35.6620467,70.496329,9.43123107,-3.72603639,19.8922703,-11.6911597,2.42000859,0.980705882,7.74928162,-1.71162278,-2.21624633,-11.5321631,-1.88890376,-11.5195623,9.67564854,-3.50558221,0.743413211
22,-0.455062045,-0.169159553,106.414557,-0.0471776643,5.53766531,0.0405711351,0.297435315,1.3671693,-2.81254682,0,0,-0.0480845518,14.7812721,-25.8988308,64.450471,-2.86848458,-4.36409729,-13.2368451,-1.1386174,-19.4791975,35.6788865,70.4782222,9.44248296,-3.7368204,19.8757053,-11.690539,2.41365673,0.981753462,7.75290845,-1.69948436,-2.20190507,-11.5295079,-1.89144779,-11.5422317,9.68778322,-3.48644808,0.76651147
23,-0.451886235,-0.170136197,106.41259,-0.0452868668,5.53853251,0.0402981085,0.298041308,1.37247059,-2.81631474,0,0,-0.0370376713,14.7627914,-25.8498293,64.4585579,-2.8213313,-4.38873037,-13.2745307,-1.13643601,-19.4849758,35.6955487,70.4925724,9.44121852,-3.75570843,19.8888483,-11.6915985,2.41165933,0.976338296,7.75853568,-1.70901461,-2.22970885,-11.5277628,-1.89348959,-11.5498396,9.68485649,-3.50414616,0.769295038
24,-0.450709835,-0.176049757,106.409359,-0.0439788093,5.54292174,0.0381222469,0.310918882,1.35634889,-2.81091163,0,0,-0.0259804321,14.7605101,-25.8005871,64.4617271,-2.72173071,-4.37729407,-13.2659033,-1.16545738,-19.471768,35.727555,70.5221608,9.41507597,-3.73954052,19.8475581,-11.6896519,2.41481061,0.97608195,7.75075353,-1.72350742,-2.21325279,-11.5269884,-1.89384796,-11.5367709,9.67738341,-3.52839953,0.739785526
25,-0.445966143,-0.181549892,106.413591,-0.0307318396,5.54507391,0.0331711772,0.314695283,1.34038706,-2.81320295,0,0,-0.0122266306,14.6984612,-25.6728438,64.5093745,-2.62233224,-4.40946768,-13.2829925,-1.14741522,-19.4673881,35.6906788,70.5118677,9.40389836,-3.74334067,19.8649427,-11.6916463,2.4017229,0.97516297,7.75973352,-1.71237528,-2.21758505,-11.522261,-1.90379869,-11.5331782,9.66731059,-3.53124409,0.723322689
26,-0.440910459,-0.176384335,106.414962,-0.0348729461,5.54506226,0.0315772644,0.312366882,1.36406711,-2.82227194,0,0,0.0138747631,14.6895427,-25.6872316,64.4867803,-2.68356745,-4.42206084,-13.2487032,-1.13094592,-19.4900797,35.6826875,70.5077628,9.32981386,-3.74997748,19.8153709,-11.690317,2.40504344,0.981919308,7.76245279,-1.72065453,-2.22962924,-11.524147,-1.90263542,-11.53085,9.6796664,-3.53823201,0.735551022
27,-0.436677644,-0.181476492,106.417048,-0.0301064289,5.54763914,0.037877677,0.326640163,1.3483326,-2.82629813,0,0,-0.00578749434,14.747251,-25.8103269,64.4690832,-2.813118,-4.39783031,-13.2702892,-1.11058193,-19.4825614,35.6500528,70.5051127,9.33425178,-3.77322147,19.7847084,-11.7084068,2.40134532,0.994684504,7.79306911,-1.70485214,-2.25203951,-11.4999895,-1.89807521,-11.5177258,9.62853133,-3.50411778,0.706823033
28,-0.430902559,-0.177126634,106.415844,-0.0429562322,5.5475688,0.0380349039,0.326596781,1.37444846,-2.8305416,0,0,0.0299623557,14.6919982,-25.6876806,64.4929821,-2.70399975,-4.45823181,-13.2711267,-1.10742222,-19.4937185,35.687274,70.5066221,9.37428437,-3.74697092,19.7866619,-11.6923652,2.41342472,0.976900186,7.76818076,-1.72228268,-2.22550124,-11.5160208,-1.89382512,-11.5254789,9.67143261,-3.51761487,0.762124407
29,-0.425923336,-0.176792347,106.41247,-0.0462246589,5.55036611,0.0308434852,0.318246928,1.37812524,-2.83915062,0,0,0.0495435175,14.6668101,-25.6270166,64.5067654,-2.64221258,-4.45819168,-13.2501051,-1.11345264,-19.5001474,35.7134472,70.5154945,9.36285064,-3.70745101,19.7661201,-11.6878931,2.41764321,0.987985903,7.7663349,-1.73678456,-2.24552543,-11.5146667,-1.88762053,-11.5282784,9.6695987,-3.53444424,0.74568777
30,-0.422949297,-0.184903748,106.411445,-0.0292401618,5.54681522,0.0378714862,0.332340116,1.33226703,-2.83467322,0,0,0.0540442587,14.6890543,-25.6013385,64.5046002,-2.59516879,-4.45814515,-13.242527,-1.10326861,-19.4679704,35.6878887,70.5146271,9.35596666,-3.70040098,19.7745058,-11.6905287,2.40366139,0.986983253,7.78817016,-1.75816828,-2.23622635,-11.5184139,-1.9029161,-11.5710098,9.69549707,-3.58780702,0.716864799
