Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
21,-1.59034599,-0.235000579,106.053174,-0.0282384057,1.10980382,-0.127567315,0.666695619,1.32915663,1.03602732,0,0,-1.15631848,13.9388093,-22.6547164,74.0857642,-9.92525951,-5.75279855,-22.0882102,-2.45378303,-19.0839464,35.4785195,74.6208071,16.2814122,-2.16749202,21.8301964,-9.99587513,2.98743211,-0.610442501,14.318783,-5.47321372,-2.80366736,-9.6361359,-1.50823533,-6.1557955,14.9345826,-6.5232823,0.422217028
22,-1.59079917,-0.241220393,106.050396,-0.0350257677,1.10933362,-0.137662672,0.646212202,1.34194797,1.0344631,0,0,-1.1310202,13.9263322,-22.6519382,74.0785037,-9.9792402,-5.77330662,-22.0536068,-2.47004549,-19.0996319,35.4964282,74.6274938,16.2579095,-2.19856383,21.9094881,-9.99244381,3.00330312,-0.615670424,14.3142733,-5.47799143,-2.8192291,-9.63872795,-1.49294318,-6.14639118,14.939029,-6.5231807,0.407892841
23,-1.58678871,-0.2479685,106.046224,-0.029884025,1.11009725,-0.142348865,0.629982018,1.35460666,1.03327251,0,0,-1.13289146,13.9213027,-22.6756133,74.0858052,-10.0526246,-5.79839603,-22.0440821,-2.47645178,-19.1100121,35.4861385,74.6225351,16.2853908,-2.20616156,21.8687477,-9.98851731,3.00134179,-0.609933171,14.3162515,-5.47706424,-2.8117225,-9.64190484,-1.49553651,-6.1425761,14.9497012,-6.53356473,0.41402563
24,-1.58623308,-0.260597561,106.043351,-0.0365107433,1.10892658,-0.144056605,0.656163414,1.3443634,1.03981455,0,0,-1.14631043,13.912788,-22.5931251,74.1251744,-9.9173493,-5.82509226,-22.0834137,-2.4782477,-19.0932542,35.4673009,74.6133622,16.278535,-2.18266037,21.9166171,-9.98953927,3.01830094,-0.608567614,14.3198433,-5.47706808,-2.78464294,-9.64106985,-1.47992334,-6.13603448,14.9513507,-6.52911529,0.391059279
25,-1.58264935,-0.270626647,106.035841,-0.0407204653,1.10924828,-0.153713412,0.637198326,1.35723159,1.03276377,0,0,-1.14218703,13.9243216,-22.6334523,74.1289173,-9.95878293,-5.80765094,-22.0540866,-2.48301431,-19.0968913,35.4725806,74.6175559,16.2458884,-2.19427212,21.9339914,-9.98536859,3.03008941,-0.601097628,14.3197742,-5.49287484,-2.79218902,-9.64269117,-1.46666989,-6.12406031,14.9559679,-6.54300704,0.36125188
26,-1.58254448,-0.283877738,106.033027,-0.0317993128,1.10969563,-0.155156658,0.655149717,1.33409709,1.03928596,0,0,-1.14347889,13.9285657,-22.5909719,74.1187199,-9.85559756,-5.78512925,-22.0396886,-2.48771476,-19.0771623,35.4536405,74.6236552,16.2250188,-2.18248706,21.9682277,-9.9864674,3.02560326,-0.593350059,14.3210173,-5.48984608,-2.79589418,-9.64745864,-1.46954999,-6.11463678,14.9653338,-6.55365018,0.380452876
27,-1.57873482,-0.296334038,106.028521,-0.0311554889,1.10939884,-0.156201377,0.656726371,1.33213694,1.03271276,0,0,-1.14894977,13.949204,-22.6639952,74.1217593,-9.92392335,-5.76490378,-22.048187,-2.47562341,-19.0663809,35.4347038,74.6189014,16.2528603,-2.19112298,21.9352738,-9.98894761,3.03543873,-0.594453615,14.3312805,-5.49614821,-2.82662811,-9.64234368,-1.46187681,-6.12776398,14.9626495,-6.55741447,0.379423572
28,-1.57757513,-0.30414795,106.030643,-0.0326279938,1.11036599,-0.159436109,0.661172877,1.33615341,1.03375948,0,0,-1.14538548,13.9320884,-22.5892678,74.1384591,-9.84817912,-5.78195022,-22.0878841,-2.46638707,-19.0599571,35.3833579,74.6147487,16.2041645,-2.19951942,21.9421449,-9.99277678,3.04336303,-0.588432963,14.3415873,-5.48615308,-2.85451919,-9.63858196,-1.45265029,-6.12327825,14.9531573,-6.54102201,0.372684176
29,-1.5767308,-0.311095244,106.025755,-0.0411111646,1.10931425,-0.153964983,0.650575465,1.34807945,1.03928948,0,0,-1.15357295,13.9361336,-22.5870753,74.1428236,-9.87524545,-5.78167189,-22.1523013,-2.483257,-19.0466126,35.334785,74.6488996,16.1681847,-2.21384296,21.9778429,-9.98550946,3.05847632,-0.608980627,14.3285894,-5.49108576,-2.86403898,-9.64550606,-1.44057366,-6.13504709,14.9784956,-6.55247112,0.385003489
30,-1.57315414,-0.326536293,106.026995,-0.0372788577,1.11032792,-0.148770191,0.667580822,1.31264411,1.03576372,0,0,-1.18111132,13.9890914,-22.7101519,74.165896,-9.98347151,-5.80571458,-22.157371,-2.47177118,-19.0025545,35.3077272,74.6524445,16.1467328,-2.21617995,21.9850266,-9.98990981,3.06276376,-0.604137382,14.3360633,-5.48551702,-2.84793809,-9.64063101,-1.43651546,-6.13522895,14.9721179,-6.54918537,0.35662448
