Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
44,-1.69094689,-0.0389247842,105.676937,-0.36922519,1.20012268,-0.385754295,-0.619866134,0.820503368,1.19884025,0,0,-1.5757812,13.8342903,-26.335087,73.9216552,-10.2222583,-7.43170088,-18.0975817,0.465823597,-18.9821322,35.8448567,71.8202724,18.6642313,-3.43094831,19.2044207,-11.5901429,4.59973369,-2.35457773,17.1832584,-7.18157081,-4.28600176,-10.7844708,-4.27453601,-7.20577786,17.5104074,-7.40050484,3.15610214
45,-1.6935695,-0.0404111954,105.679023,-0.366762267,1.19903388,-0.389110815,-0.621796143,0.813856153,1.20205897,0,0,-1.59561831,13.8457898,-26.3354285,73.9360874,-10.2217213,-7.4496583,-18.1458985,0.473625914,-18.9853987,35.7576625,71.8403805,18.7001427,-3.49586477,19.2637545,-11.5914167,4.59947713,-2.34195426,17.1889292,-7.17443668,-4.29049688,-10.7845451,-4.27680918,-7.20258645,17.5094,-7.39576042,3.15726391
46,-1.69679541,-0.0380345038,105.676055,-0.369547146,1.19836839,-0.389973669,-0.646781348,0.816962982,1.19951473,0,0,-1.59807035,13.8277427,-26.2595297,73.9471728,-10.1093399,-7.46814335,-18.1734651,0.481719208,-18.9893056,35.7792425,71.8350734,18.8023087,-3.51877686,19.2439419,-11.5924762,4.60031767,-2.34143858,17.1911558,-7.18614704,-4.28441374,-10.7817721,-4.27469566,-7.20393114,17.5046632,-7.40400532,3.16502813
47,-1.70165747,-0.0392928603,105.667865,-0.363896711,1.1975162,-0.398869745,-0.643346777,0.810583745,1.21090396,0,0,-1.62932861,13.8476143,-26.3316411,73.9462166,-10.2048593,-7.46528577,-18.223708,0.462203117,-18.9948893,35.7732216,71.8395267,18.8179242,-3.49219141,19.2212554,-11.5980488,4.59447445,-2.33277534,17.2011569,-7.19564527,-4.29276877,-10.774608,-4.27827426,-7.19425447,17.4791576,-7.40447148,3.15668121
48,-1.70520097,-0.039030108,105.669844,-0.364292446,1.19402474,-0.400762834,-0.647105996,0.80666962,1.21948353,0,0,-1.64378438,13.8421536,-26.3033334,73.9611747,-10.1318693,-7.48835388,-18.2558748,0.448024124,-18.9924509,35.7908333,71.8644911,18.8768738,-3.55560588,19.2493821,-11.6010669,4.59472503,-2.33147227,17.2115132,-7.18640061,-4.28724528,-10.7730909,-4.27798696,-7.17785092,17.4782099,-7.40671775,3.14699429
49,-1.70709509,-0.0333055417,105.670428,-0.364986924,1.18850268,-0.401458426,-0.652844315,0.814826947,1.22179406,0,0,-1.6505325,13.8284744,-26.3055857,73.9692207,-10.1276295,-7.47953782,-18.2544353,0.440162603,-19.0176389,35.8398672,71.8713417,18.9596233,-3.5955469,19.2644205,-11.5970098,4.59285185,-2.33334224,17.2114432,-7.18442498,-4.27612616,-10.7799467,-4.28100249,-7.1803337,17.4992349,-7.39649211,3.17492977
50,-1.70938745,-0.032293619,105.668831,-0.365511023,1.18566587,-0.401704483,-0.661711181,0.815947045,1.22782522,0,0,-1.68234411,13.8331574,-26.3710684,73.9959609,-10.1653637,-7.49445666,-18.2409849,0.42870939,-19.0298069,35.8671367,71.8665333,18.9482459,-3.56689597,19.2535229,-11.6000885,4.59358524,-2.33396806,17.2214153,-7.18534876,-4.30944254,-10.7791433,-4.28052651,-7.17233981,17.5003636,-7.40128605,3.16223052
51,-1.7122373,-0.0353578216,105.666471,-0.35049699,1.18464122,-0.398632155,-0.677064166,0.797325281,1.23072528,0,0,-1.67227353,13.8099936,-26.2441771,73.9994374,-10.0279369,-7.49178008,-18.2742667,0.422215,-19.0289207,35.8658254,71.8781924,18.9499261,-3.58614856,19.2563933,-11.6062118,4.57628822,-2.33497658,17.2296849,-7.18325445,-4.28797782,-10.7762379,-4.29720412,-7.17779457,17.4933115,-7.41943727,3.18759977
52,-1.71190351,-0.0332154043,105.670369,-0.353067675,1.18367206,-0.39636325,-0.676982524,0.79887504,1.22916266,0,0,-1.68593999,13.8057521,-26.2888688,74.0093958,-10.0582954,-7.47199729,-18.289691,0.42562113,-19.0361795,35.8657844,71.870686,18.9620275,-3.58409737,19.2530653,-11.6056696,4.57874794,-2.33926103,17.2296764,-7.1708662,-4.29071715,-10.7771651,-4.29505005,-7.18154093,17.4963236,-7.40358355,3.17246044
53,-1.71392597,-0.0372474606,105.67528,-0.344562068,1.18102427,-0.399735306,-0.673632049,0.783928239,1.23412084,0,0,-1.68331325,13.7924511,-26.2408525,74.0149693,-10.0404891,-7.47803261,-18.296277,0.409122275,-19.0437968,35.8909092,71.8824544,18.9742194,-3.61278758,19.2773825,-11.6161702,4.57054915,-2.32996685,17.2495403,-7.15748074,-4.28761838,-10.7716984,-4.30212912,-7.17139298,17.4868313,-7.40393274,3.17459637
