结果表格 1
,压缩位移(力 200 N),压缩位移(力 400 N),压缩位移(力 600 N),压缩位移(力 1500 N),压缩位移(力 3000 N),压缩位移(力 4500 N),标识
,(mm),(mm),(mm),(mm),(mm),(mm),
"平均值","3.10","6.38","9.07","14.14","17.09","18.59",""
"标准偏差","-----","-----","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","43.8200","3.6427","0.2341","9.6367"
"","43.8400","3.6446","0.2343","9.6417"
"","43.8600","3.6463","0.2345","9.6465"
"","43.8800","3.6480","0.2345","9.6508"
"","43.9000","3.6496","0.2346","9.6551"
"","43.9200","3.6514","0.2348","9.6598"
"","43.9400","3.6533","0.2349","9.6648"
"","43.9600","3.6550","0.2352","9.6695"
"","43.9800","3.6566","0.2352","9.6737"
"","44.0000","3.6582","0.2352","9.6777"
"","44.0200","3.6598","0.2351","9.6821"
"","44.0400","3.6616","0.2353","9.6867"
"","44.0600","3.6632","0.2354","9.6910"
"","44.0800","3.6647","0.2356","9.6951"
"","44.1000","3.6663","0.2356","9.6992"
"","44.1200","3.6680","0.2355","9.7038"
"","44.1400","3.6699","0.2358","9.7087"
"","44.1600","3.6716","0.2360","9.7132"
"","44.1800","3.6731","0.2361","9.7172"
"","44.2000","3.6746","0.2362","9.7211"
"","44.2200","3.6762","0.2362","9.7255"
"","44.2400","3.6781","0.2364","9.7304"
"","44.2600","3.6798","0.2365","9.7349"
"","44.2800","3.6813","0.2365","9.7390"
"","44.3000","3.6828","0.2366","9.7428"
"","44.3200","3.6844","0.2369","9.7471"
"","44.3400","3.6862","0.2369","9.7518"
"","44.3600","3.6879","0.2370","9.7565"
"","44.3800","3.6895","0.2371","9.7607"
"","44.4000","3.6911","0.2374","9.7649"
"","44.4200","3.6929","0.2375","9.7696"
"","44.4400","3.6948","0.2376","9.7747"
"","44.4600","3.6967","0.2376","9.7795"
"","44.4800","3.6983","0.2376","9.7839"
"","44.5000","3.7000","0.2377","9.7883"
"","44.5200","3.7017","0.2380","9.7930"
"","44.5400","3.7036","0.2381","9.7979"
"","44.5600","3.7053","0.2382","9.8024"
"","44.5800","3.7068","0.2384","9.8065"
"","44.6000","3.7084","0.2383","9.8105"
"","44.6200","3.7100","0.2384","9.8149"
"","44.6400","3.7118","0.2386","9.8196"
"","44.6600","3.7135","0.2385","9.8241"
"","44.6800","3.7151","0.2386","9.8282"
"","44.7000","3.7166","0.2388","9.8322"
"","44.7200","3.7182","0.2389","9.8365"
"","44.7400","3.7199","0.2391","9.8410"
"","44.7600","3.7216","0.2391","9.8454"
"","44.7800","3.7231","0.2392","9.8494"
"","44.8000","3.7246","0.2391","9.8534"
"","44.8200","3.7262","0.2393","9.8577"
"","44.8400","3.7279","0.2393","9.8622"
"","44.8600","3.7296","0.2393","9.8667"
"","44.8800","3.7311","0.2394","9.8708"
"","44.9000","3.7326","0.2396","9.8747"
"","44.9200","3.7342","0.2397","9.8789"
"","44.9400","3.7359","0.2399","9.8834"
"","44.9600","3.7377","0.2399","9.8881"
"","44.9800","3.7394","0.2402","9.8927"
"","45.0000","3.7411","0.2403","9.8970"
"","45.0200","3.7428","0.2405","9.9015"
"","45.0400","3.7445","0.2406","9.9062"
"","45.0600","3.7464","0.2407","9.9111"
"","45.0800","3.7482","0.2407","9.9159"
"","45.1000","3.7499","0.2408","9.9204"
"","45.1200","3.7516","0.2412","9.9248"
"","45.1400","3.7532","0.2413","9.9292"
"","45.1600","3.7549","0.2413","9.9336"
"","45.1800","3.7565","0.2412","9.9379"
"","45.2000","3.7581","0.2413","9.9421"
"","45.2200","3.7597","0.2414","9.9463"
"","45.2400","3.7614","0.2417","9.9508"
"","45.2600","3.7632","0.2419","9.9556"
"","45.2800","3.7649","0.2418","9.9602"
"","45.3000","3.7666","0.2418","9.9646"
"","45.3200","3.7682","0.2420","9.9687"
"","45.3400","3.7698","0.2420","9.9730"
"","45.3600","3.7715","0.2421","9.9774"
"","45.3800","3.7731","0.2422","9.9819"
"","45.4000","3.7747","0.2422","9.9861"
"","45.4200","3.7763","0.2424","9.9901"
"","45.4400","3.7778","0.2427","9.9941"
"","45.4600","3.7794","0.2429","9.9985"
"","45.4800","3.7812","0.2428","10.0031"
"","45.5000","3.7829","0.2428","10.0078"
"","45.5200","3.7846","0.2430","10.0121"
"","45.5400","3.7862","0.2434","10.0165"
"","45.5600","3.7879","0.2435","10.0211"
"","45.5800","3.7898","0.2434","10.0259"
"","45.6000","3.7915","0.2433","10.0305"
"","45.6200","3.7932","0.2434","10.0349"
"","45.6400","3.7948","0.2435","10.0393"
"","45.6600","3.7967","0.2435","10.0441"
"","45.6800","3.7985","0.2438","10.0491"
"","45.7000","3.8003","0.2439","10.0537"
"","45.7200","3.8019","0.2440","10.0579"
"","45.7400","3.8034","0.2442","10.0620"
"","45.7600","3.8051","0.2440","10.0664"
"","45.7800","3.8069","0.2442","10.0711"
"","45.8000","3.8086","0.2443","10.0756"
"","45.8200","3.8101","0.2445","10.0796"
"","45.8400","3.8116","0.2445","10.0837"
"","45.8600","3.8133","0.2446","10.0881"
"","45.8800","3.8151","0.2448","10.0928"
"","45.9000","3.8167","0.2450","10.0972"
"","45.9200","3.8182","0.2451","10.1012"
"","45.9400","3.8197","0.2451","10.1050"
"","45.9600","3.8212","0.2452","10.1092"
"","45.9800","3.8229","0.2453","10.1136"
"","46.0000","3.8246","0.2452","10.1179"
"","46.0200","3.8260","0.2452","10.1218"
"","46.0400","3.8275","0.2454","10.1257"
"","46.0600","3.8291","0.2457","10.1300"
"","46.0800","3.8309","0.2460","10.1348"
"","46.1000","3.8328","0.2461","10.1396"
"","46.1200","3.8344","0.2461","10.1440"
"","46.1400","3.8360","0.2462","10.1482"
"","46.1600","3.8377","0.2463","10.1527"
"","46.1800","3.8396","0.2463","10.1577"
"","46.2000","3.8414","0.2463","10.1626"
"","46.2200","3.8431","0.2465","10.1671"
"","46.2400","3.8448","0.2466","10.1714"
"","46.2600","3.8465","0.2469","10.1759"
"","46.2800","3.8483","0.2472","10.1806"
"","46.3000","3.8500","0.2473","10.1852"
"","46.3200","3.8516","0.2471","10.1894"
"","46.3400","3.8531","0.2469","10.1935"
"","46.3600","3.8548","0.2468","10.1979"
"","46.3800","3.8566","0.2470","10.2027"
"","46.4000","3.8583","0.2474","10.2072"
"","46.4200","3.8599","0.2477","10.2114"
"","46.4400","3.8614","0.2476","10.2154"
"","46.4600","3.8630","0.2477","10.2197"
"","46.4800","3.8648","0.2478","10.2243"
"","46.5000","3.8665","0.2479","10.2288"
"","46.5200","3.8681","0.2482","10.2330"
"","46.5400","3.8696","0.2482","10.2370"
"","46.5600","3.8712","0.2483","10.2412"
"","46.5800","3.8729","0.2485","10.2458"
"","46.6000","3.8746","0.2486","10.2504"
"","46.6200","3.8763","0.2485","10.2548"
"","46.6400","3.8779","0.2488","10.2589"
"","46.6600","3.8794","0.2491","10.2631"
"","46.6800","3.8811","0.2491","10.2676"
"","46.7000","3.8829","0.2493","10.2722"
"","46.7200","3.8846","0.2492","10.2767"
"","46.7400","3.8863","0.2491","10.2811"
"","46.7600","3.8880","0.2492","10.2858"
"","46.7800","3.8899","0.2495","10.2907"
"","46.8000","3.8918","0.2496","10.2957"
"","46.8200","3.8935","0.2499","10.3004"
"","46.8400","3.8952","0.2500","10.3047"
"","46.8600","3.8968","0.2498","10.3090"
"","46.8800","3.8984","0.2499","10.3134"
"","46.9000","3.9002","0.2502","10.3179"
"","46.9200","3.9018","0.2502","10.3223"
"","46.9400","3.9035","0.2504","10.3266"
"","46.9600","3.9051","0.2504","10.3309"
"","46.9800","3.9067","0.2505","10.3352"
"","47.0000","3.9084","0.2506","10.3398"
"","47.0200","3.9102","0.2507","10.3444"
"","47.0400","3.9118","0.2508","10.3487"
"","47.0600","3.9133","0.2510","10.3528"
"","47.0800","3.9148","0.2509","10.3568"
"","47.1000","3.9164","0.2508","10.3609"
"","47.1200","3.9180","0.2509","10.3651"
"","47.1400","3.9195","0.2510","10.3692"
"","47.1600","3.9210","0.2512","10.3732"
"","47.1800","3.9226","0.2514","10.3772"
"","47.2000","3.9242","0.2516","10.3816"
"","47.2200","3.9260","0.2517","10.3862"
"","47.2400","3.9277","0.2519","10.3908"
"","47.2600","3.9293","0.2519","10.3950"
"","47.2800","3.9309","0.2520","10.3991"
"","47.3000","3.9326","0.2521","10.4036"
"","47.3200","3.9344","0.2521","10.4086"
"","47.3400","3.9363","0.2520","10.4136"
"","47.3600","3.9380","0.2522","10.4181"
"","47.3800","3.9397","0.2524","10.4226"
"","47.4000","3.9415","0.2527","10.4272"
"","47.4200","3.9433","0.2527","10.4321"
"","47.4400","3.9451","0.2527","10.4368"
"","47.4600","3.9467","0.2528","10.4409"
"","47.4800","3.9482","0.2530","10.4449"
"","47.5000","3.9498","0.2531","10.4492"
"","47.5200","3.9515","0.2533","10.4538"
"","47.5400","3.9532","0.2534","10.4583"
"","47.5600","3.9548","0.2535","10.4624"
"","47.5800","3.9563","0.2535","10.4666"
"","47.6000","3.9580","0.2536","10.4710"
"","47.6200","3.9599","0.2538","10.4759"
"","47.6400","3.9616","0.2538","10.4805"
"","47.6600","3.9632","0.2539","10.4847"
"","47.6800","3.9647","0.2541","10.4886"
"","47.7000","3.9663","0.2539","10.4928"
"","47.7200","3.9680","0.2540","10.4973"
"","47.7400","3.9697","0.2543","10.5018"
"","47.7600","3.9712","0.2544","10.5059"
"","47.7800","3.9727","0.2543","10.5097"
"","47.8000","3.9743","0.2545","10.5139"
"","47.8200","3.9761","0.2548","10.5187"
"","47.8400","3.9779","0.2549","10.5237"
"","47.8600","3.9797","0.2548","10.5282"
"","47.8800","3.9813","0.2549","10.5325"
"","47.9000","3.9830","0.2549","10.5371"
"","47.9200","3.9849","0.2552","10.5421"
"","47.9400","3.9867","0.2555","10.5469"
"","47.9600","3.9884","0.2556","10.5514"
"","47.9800","3.9900","0.2557","10.5556"
"","48.0000","3.9917","0.2557","10.5601"
"","48.0200","3.9935","0.2557","10.5648"
"","48.0400","3.9952","0.2557","10.5694"
"","48.0600","3.9968","0.2558","10.5735"
"","48.0800","3.9983","0.2560","10.5775"
"","48.1000","3.9999","0.2561","10.5818"
"","48.1200","4.0017","0.2563","10.5866"
"","48.1400","4.0035","0.2565","10.5914"
"","48.1600","4.0051","0.2565","10.5956"
"","48.1800","4.0066","0.2566","10.5996"
"","48.2000","4.0082","0.2567","10.6037"
"","48.2200","4.0099","0.2569","10.6081"
"","48.2400","4.0115","0.2570","10.6126"
"","48.2600","4.0131","0.2569","10.6167"
"","48.2800","4.0146","0.2570","10.6206"
"","48.3000","4.0161","0.2572","10.6247"
"","48.3200","4.0178","0.2574","10.6291"
"","48.3400","4.0195","0.2574","10.6336"
"","48.3600","4.0211","0.2575","10.6378"
"","48.3800","4.0226","0.2575","10.6418"
"","48.4000","4.0242","0.2577","10.6459"
"","48.4200","4.0259","0.2578","10.6505"
"","48.4400","4.0277","0.2580","10.6553"
"","48.4600","4.0295","0.2580","10.6601"
"","48.4800","4.0312","0.2581","10.6646"
"","48.5000","4.0329","0.2580","10.6691"
"","48.5200","4.0347","0.2584","10.6737"
"","48.5400","4.0365","0.2584","10.6786"
"","48.5600","4.0383","0.2584","10.6834"
"","48.5800","4.0400","0.2584","10.6878"
"","48.6000","4.0416","0.2586","10.6921"
"","48.6200","4.0432","0.2589","10.6964"
"","48.6400","4.0449","0.2591","10.7008"
"","48.6600","4.0465","0.2590","10.7051"
"","48.6800","4.0481","0.2591","10.7094"
"","48.7000","4.0497","0.2591","10.7136"
"","48.7200","4.0514","0.2591","10.7180"
"","48.7400","4.0531","0.2593","10.7226"
"","48.7600","4.0549","0.2596","10.7272"
"","48.7800","4.0565","0.2596","10.7315"
"","48.8000","4.0581","0.2595","10.7357"
"","48.8200","4.0597","0.2596","10.7399"
"","48.8400","4.0614","0.2599","10.7444"
"","48.8600","4.0631","0.2600","10.7490"
"","48.8800","4.0647","0.2602","10.7533"
"","48.9000","4.0663","0.2601","10.7573"
"","48.9200","4.0678","0.2603","10.7613"
"","48.9400","4.0694","0.2605","10.7656"
"","48.9600","4.0712","0.2607","10.7704"
"","48.9800","4.0730","0.2607","10.7751"
"","49.0000","4.0747","0.2606","10.7796"
"","49.0200","4.0763","0.2608","10.7839"
"","49.0400","4.0780","0.2608","10.7883"
"","49.0600","4.0798","0.2609","10.7930"
"","49.0800","4.0815","0.2609","10.7977"
"","49.1000","4.0832","0.2612","10.8021"
"","49.1200","4.0848","0.2613","10.8065"
"","49.1400","4.0866","0.2615","10.8112"
"","49.1600","4.0885","0.2615","10.8161"
"","49.1800","4.0902","0.2616","10.8207"
"","49.2000","4.0918","0.2618","10.8249"
"","49.2200","4.0933","0.2619","10.8289"
"","49.2400","4.0950","0.2617","10.8333"
"","49.2600","4.0968","0.2620","10.8380"
"","49.2800","4.0985","0.2621","10.8426"
"","49.3000","4.1000","0.2622","10.8467"
"","49.3200","4.1015","0.2622","10.8506"
"","49.3400","4.1031","0.2624","10.8548"
"","49.3600","4.1049","0.2626","10.8595"
"","49.3800","4.1066","0.2628","10.8641"
"","49.4000","4.1082","0.2629","10.8682"
"","49.4200","4.1096","0.2628","10.8721"
"","49.4400","4.1112","0.2631","10.8762"
"","49.4600","4.1129","0.2632","10.8808"
"","49.4800","4.1146","0.2633","10.8853"
"","49.5000","4.1161","0.2634","10.8893"
"","49.5200","4.1176","0.2634","10.8931"
"","49.5400","4.1191","0.2635","10.8973"
"","49.5600","4.1210","0.2636","10.9021"
"","49.5800","4.1229","0.2637","10.9071"
"","49.6000","4.1246","0.2638","10.9116"
"","49.6200","4.1262","0.2639","10.9158"
"","49.6400","4.1278","0.2642","10.9202"
"","49.6600","4.1297","0.2642","10.9250"
"","49.6800","4.1315","0.2642","10.9300"
"","49.7000","4.1332","0.2641","10.9345"
"","49.7200","4.1348","0.2642","10.9385"
"","49.7400","4.1364","0.2646","10.9428"
"","49.7600","4.1381","0.2648","10.9475"
"","49.7800","4.1399","0.2648","10.9523"
"","49.8000","4.1416","0.2648","10.9566"
"","49.8200","4.1432","0.2649","10.9608"
"","49.8400","4.1448","0.2650","10.9651"
"","49.8600","4.1466","0.2650","10.9698"
"","49.8800","4.1483","0.2652","10.9745"
"","49.9000","4.1500","0.2654","10.9787"
"","49.9200","4.1515","0.2655","10.9827"
"","49.9400","4.1530","0.2656","10.9869"
"","49.9600","4.1548","0.2655","10.9915"
"","49.9800","4.1565","0.2657","10.9962"
"","50.0000","4.1582","0.2659","11.0005"
"","50.0200","4.1597","0.2659","11.0044"
"","50.0400","4.1612","0.2659","11.0085"
"","50.0600","4.1629","0.2661","11.0129"
"","50.0800","4.1646","0.2661","11.0175"
"","50.1000","4.1663","0.2661","11.0219"
"","50.1200","4.1678","0.2662","11.0260"
"","50.1400","4.1694","0.2665","11.0302"
"","50.1600","4.1711","0.2665","11.0347"
"","50.1800","4.1729","0.2668","11.0395"
"","50.2000","4.1747","0.2669","11.0442"
"","50.2200","4.1764","0.2670","11.0486"
"","50.2400","4.1781","0.2669","11.0531"
"","50.2600","4.1799","0.2671","11.0579"
"","50.2800","4.1817","0.2672","11.0629"
"","50.3000","4.1835","0.2674","11.0676"
"","50.3200","4.1852","0.2676","11.0719"
"","50.3400","4.1868","0.2676","11.0761"
"","50.3600","4.1884","0.2676","11.0805"
"","50.3800","4.1901","0.2677","11.0851"
"","50.4000","4.1919","0.2679","11.0896"
"","50.4200","4.1935","0.2681","11.0940"
"","50.4400","4.1951","0.2681","11.0982"
"","50.4600","4.1967","0.2682","11.1024"
"","50.4800","4.1984","0.2683","11.1068"
"","50.5000","4.2001","0.2684","11.1113"
"","50.5200","4.2017","0.2686","11.1156"
"","50.5400","4.2032","0.2686","11.1196"
"","50.5600","4.2048","0.2687","11.1237"
"","50.5800","4.2064","0.2687","11.1280"
"","50.6000","4.2080","0.2687","11.1324"
"","50.6200","4.2096","0.2689","11.1366"
"","50.6400","4.2111","0.2690","11.1406"
"","50.6600","4.2126","0.2691","11.1446"
"","50.6800","4.2143","0.2693","11.1489"
"","50.7000","4.2160","0.2695","11.1535"
"","50.7200","4.2178","0.2694","11.1582"
"","50.7400","4.2194","0.2693","11.1626"
"","50.7600","4.2210","0.2694","11.1667"
"","50.7800","4.2227","0.2695","11.1711"
"","50.8000","4.2245","0.2700","11.1760"
"","50.8200","4.2264","0.2702","11.1809"
"","50.8400","4.2281","0.2700","11.1855"
"","50.8600","4.2297","0.2700","11.1898"
"","50.8800","4.2314","0.2702","11.1942"
"","50.9000","4.2332","0.2703","11.1989"
"","50.9200","4.2349","0.2704","11.2036"
"","50.9400","4.2366","0.2705","11.2079"
"","50.9600","4.2381","0.2707","11.2120"
"","50.9800","4.2397","0.2709","11.2163"
"","51.0000","4.2415","0.2710","11.2210"
"","51.0200","4.2433","0.2711","11.2256"
"","51.0400","4.2449","0.2713","11.2299"
"","51.0600","4.2464","0.2714","11.2339"
"","51.0800","4.2480","0.2713","11.2382"
"","51.1000","4.2498","0.2714","11.2430"
"","51.1200","4.2516","0.2716","11.2477"
"","51.1400","4.2532","0.2717","11.2519"
"","51.1600","4.2547","0.2717","11.2558"
"","51.1800","4.2562","0.2718","11.2598"
"","51.2000","4.2579","0.2720","11.2643"
"","51.2200","4.2597","0.2722","11.2690"
"","51.2400","4.2613","0.2723","11.2732"
"","51.2600","4.2627","0.2721","11.2771"
"","51.2800","4.2643","0.2722","11.2812"
"","51.3000","4.2661","0.2723","11.2859"
"","51.3200","4.2679","0.2724","11.2908"
"","51.3400","4.2696","0.2727","11.2954"
"","51.3600","4.2712","0.2727","11.2995"
"","51.3800","4.2729","0.2729","11.3039"
"","51.4000","4.2747","0.2730","11.3088"
"","51.4200","4.2766","0.2731","11.3139"
"","51.4400","4.2784","0.2731","11.3185"
"","51.4600","4.2800","0.2732","11.3228"
"","51.4800","4.2816","0.2734","11.3271"
"","51.5000","4.2834","0.2735","11.3318"
"","51.5200","4.2852","0.2735","11.3364"
"","51.5400","4.2868","0.2736","11.3407"
"","51.5600","4.2883","0.2738","11.3447"
"","51.5800","4.2899","0.2740","11.3490"
"","51.6000","4.2917","0.2741","11.3537"
"","51.6200","4.2935","0.2741","11.3586"
"","51.6400","4.2952","0.2741","11.3630"
"","51.6600","4.2967","0.2742","11.3670"
"","51.6800","4.2983","0.2743","11.3711"
"","51.7000","4.2999","0.2744","11.3755"
"","51.7200","4.3016","0.2745","11.3800"
"","51.7400","4.3032","0.2746","11.3841"
"","51.7600","4.3047","0.2746","11.3880"
"","51.7800","4.3062","0.2747","11.3920"
"","51.8000","4.3078","0.2748","11.3963"
"","51.8200","4.3095","0.2749","11.4008"
"","51.8400","4.3111","0.2750","11.4051"
"","51.8600","4.3127","0.2750","11.4092"
"","51.8800","4.3142","0.2752","11.4133"
"","51.9000","4.3159","0.2754","11.4177"
"","51.9200","4.3177","0.2755","11.4224"
"","51.9400","4.3195","0.2755","11.4272"
"","51.9600","4.3212","0.2756","11.4317"
"","51.9800","4.3229","0.2757","11.4362"
"","52.0000","4.3246","0.2758","11.4408"
"","52.0200","4.3264","0.2758","11.4456"
"","52.0400","4.3282","0.2762","11.4503"
"","52.0600","4.3299","0.2762","11.4549"
"","52.0800","4.3316","0.2761","11.4592"
"","52.1000","4.3332","0.2763","11.4636"
"","52.1200","4.3349","0.2765","11.4681"
"","52.1400","4.3366","0.2766","11.4725"
"","52.1600","4.3382","0.2767","11.4768"
"","52.1800","4.3398","0.2768","11.4810"
"","52.2000","4.3414","0.2768","11.4853"
"","52.2200","4.3432","0.2770","11.4899"
"","52.2400","4.3449","0.2770","11.4945"
"","52.2600","4.3466","0.2771","11.4989"
"","52.2800","4.3481","0.2772","11.5030"
"","52.3000","4.3497","0.2774","11.5071"
"","52.3200","4.3513","0.2777","11.5114"
"","52.3400","4.3530","0.2777","11.5159"
"","52.3600","4.3546","0.2777","11.5202"
"","52.3800","4.3562","0.2777","11.5244"
"","52.4000","4.3577","0.2779","11.5285"
"","52.4200","4.3594","0.2781","11.5328"
"","52.4400","4.3611","0.2781","11.5375"
"","52.4600","4.3630","0.2782","11.5422"
"","52.4800","4.3646","0.2784","11.5467"
"","52.5000","4.3662","0.2783","11.5509"
"","52.5200","4.3679","0.2783","11.5553"
"","52.5400","4.3697","0.2785","11.5600"
"","52.5600","4.3715","0.2786","11.5649"
"","52.5800","4.3732","0.2788","11.5694"
"","52.6000","4.3748","0.2791","11.5736"
"","52.6200","4.3765","0.2791","11.5781"
"","52.6400","4.3783","0.2789","11.5830"
"","52.6600","4.3802","0.2790","11.5878"
"","52.6800","4.3819","0.2793","11.5923"
"","52.7000","4.3834","0.2795","11.5964"
"","52.7200","4.3851","0.2797","11.6008"
"","52.7400","4.3869","0.2798","11.6055"
"","52.7600","4.3886","0.2799","11.6101"
"","52.7800","4.3902","0.2798","11.6143"
"","52.8000","4.3917","0.2797","11.6182"
"","52.8200","4.3932","0.2799","11.6223"
"","52.8400","4.3950","0.2802","11.6270"
"","52.8600","4.3967","0.2803","11.6316"
"","52.8800","4.3983","0.2805","11.6359"
"","52.9000","4.3998","0.2805","11.6397"
"","52.9200","4.4013","0.2804","11.6437"
"","52.9400","4.4030","0.2804","11.6481"
"","52.9600","4.4046","0.2805","11.6525"
"","52.9800","4.4061","0.2809","11.6565"
"","53.0000","4.4076","0.2810","11.6602"
"","53.0200","4.4091","0.2809","11.6643"
"","53.0400","4.4108","0.2810","11.6689"
"","53.0600","4.4127","0.2812","11.6739"
"","53.0800","4.4145","0.2813","11.6787"
"","53.1000","4.4162","0.2815","11.6830"
"","53.1200","4.4178","0.2817","11.6873"
"","53.1400","4.4196","0.2817","11.6921"
"","53.1600","4.4215","0.2818","11.6971"
"","53.1800","4.4232","0.2820","11.7017"
"","53.2000","4.4248","0.2821","11.7058"
"","53.2200","4.4263","0.2821","11.7099"
"","53.2400","4.4281","0.2820","11.7146"
"","53.2600","4.4299","0.2822","11.7194"
"","53.2800","4.4316","0.2824","11.7239"
"","53.3000","4.4332","0.2824","11.7281"
"","53.3200","4.4348","0.2825","11.7323"
"","53.3400","4.4365","0.2825","11.7369"
"","53.3600","4.4383","0.2827","11.7416"
"","53.3800","4.4400","0.2829","11.7460"
"","53.4000","4.4415","0.2830","11.7500"
"","53.4200","4.4430","0.2830","11.7541"
"","53.4400","4.4447","0.2830","11.7586"
"","53.4600","4.4465","0.2831","11.7633"
"","53.4800","4.4482","0.2834","11.7677"
"","53.5000","4.4497","0.2836","11.7718"
"","53.5200","4.4512","0.2835","11.7758"
"","53.5400","4.4528","0.2835","11.7800"
"","53.5600","4.4545","0.2836","11.7845"
"","53.5800","4.4562","0.2838","11.7890"
"","53.6000","4.4579","0.2840","11.7934"
"","53.6200","4.4595","0.2839","11.7977"
"","53.6400","4.4612","0.2840","11.8021"
"","53.6600","4.4629","0.2840","11.8067"
"","53.6800","4.4646","0.2843","11.8112"
"","53.7000","4.4663","0.2844","11.8157"
"","53.7200","4.4680","0.2844","11.8202"
"","53.7400","4.4698","0.2846","11.8249"
"","53.7600","4.4716","0.2848","11.8298"
"","53.7800","4.4734","0.2849","11.8344"
"","53.8000","4.4750","0.2850","11.8387"
"","53.8200","4.4766","0.2850","11.8429"
"","53.8400","4.4783","0.2851","11.8473"
"","53.8600","4.4800","0.2851","11.8520"
"","53.8800","4.4818","0.2853","11.8567"
"","53.9000","4.4835","0.2854","11.8612"
"","53.9200","4.4851","0.2854","11.8655"
"","53.9400","4.4867","0.2857","11.8697"
"","53.9600","4.4884","0.2860","11.8741"
"","53.9800","4.4901","0.2861","11.8786"
"","54.0000","4.4918","0.2860","11.8830"
"","54.0200","4.4933","0.2860","11.8872"
"","54.0400","4.4949","0.2861","11.8912"
"","54.0600","4.4964","0.2862","11.8953"
"","54.0800","4.4980","0.2862","11.8995"
"","54.1000","4.4996","0.2863","11.9037"
"","54.1200","4.5011","0.2864","11.9078"
"","54.1400","4.5027","0.2866","11.9118"
"","54.1600","4.5043","0.2867","11.9161"
"","54.1800","4.5060","0.2867","11.9208"
"","54.2000","4.5078","0.2869","11.9254"
"","54.2200","4.5094","0.2869","11.9297"
"","54.2400","4.5110","0.2869","11.9338"
"","54.2600","4.5126","0.2872","11.9382"
"","54.2800","4.5145","0.2875","11.9431"
"","54.3000","4.5164","0.2877","11.9481"
"","54.3200","4.5181","0.2877","11.9527"
"","54.3400","4.5197","0.2877","11.9569"
"","54.3600","4.5213","0.2876","11.9611"
"","54.3800","4.5230","0.2877","11.9658"
"","54.4000","4.5249","0.2882","11.9706"
"","54.4200","4.5266","0.2884","11.9751"
"","54.4400","4.5281","0.2882","11.9792"
"","54.4600","4.5297","0.2881","11.9835"
"","54.4800","4.5315","0.2884","11.9881"
"","54.5000","4.5333","0.2887","11.9928"
"","54.5200","4.5349","0.2888","11.9971"
"","54.5400","4.5364","0.2888","12.0010"
"","54.5600","4.5380","0.2888","12.0052"
"","54.5800","4.5398","0.2890","12.0100"
"","54.6000","4.5416","0.2890","12.0149"
"","54.6200","4.5433","0.2890","12.0193"
"","54.6400","4.5448","0.2892","12.0232"
"","54.6600","4.5462","0.2892","12.0270"
"","54.6800","4.5479","0.2894","12.0314"
"","54.7000","4.5496","0.2893","12.0361"
"","54.7200","4.5513","0.2896","12.0405"
"","54.7400","4.5528","0.2896","12.0445"
"","54.7600","4.5543","0.2896","12.0486"
"","54.7800","4.5561","0.2897","12.0531"
"","54.8000","4.5579","0.2899","12.0581"
"","54.8200","4.5597","0.2900","12.0628"
"","54.8400","4.5613","0.2900","12.0671"
"","54.8600","4.5630","0.2900","12.0714"
"","54.8800","4.5648","0.2903","12.0761"
"","54.9000","4.5666","0.2904","12.0811"
"","54.9200","4.5684","0.2906","12.0857"
"","54.9400","4.5700","0.2907","12.0899"
"","54.9600","4.5716","0.2908","12.0941"
"","54.9800","4.5733","0.2909","12.0988"
"","55.0000","4.5752","0.2911","12.1037"
"","55.0200","4.5769","0.2911","12.1082"
"","55.0400","4.5784","0.2912","12.1123"
"","55.0600","4.5800","0.2914","12.1164"
"","55.0800","4.5817","0.2914","12.1210"
"","55.1000","4.5835","0.2915","12.1257"
"","55.1200","4.5852","0.2916","12.1301"
"","55.1400","4.5867","0.2916","12.1340"
"","55.1600","4.5882","0.2916","12.1380"
"","55.1800","4.5898","0.2918","12.1423"
"","55.2000","4.5915","0.2920","12.1469"
"","55.2200","4.5932","0.2920","12.1513"
"","55.2400","4.5947","0.2920","12.1553"
"","55.2600","4.5962","0.2921","12.1592"
"","55.2800","4.5978","0.2922","12.1634"
"","55.3000","4.5995","0.2923","12.1679"
"","55.3200","4.6012","0.2927","12.1724"
"","55.3400","4.6027","0.2928","12.1765"
"","55.3600","4.6042","0.2928","12.1805"
"","55.3800","4.6059","0.2928","12.1849"
"","55.4000","4.6077","0.2928","12.1896"
"","55.4200","4.6095","0.2930","12.1945"
"","55.4400","4.6113","0.2932","12.1992"
"","55.4600","4.6130","0.2933","12.2037"
"","55.4800","4.6147","0.2936","12.2082"
"","55.5000","4.6164","0.2935","12.2128"
"","55.5200","4.6182","0.2934","12.2175"
"","55.5400","4.6200","0.2936","12.2222"
"","55.5600","4.6217","0.2936","12.2267"
"","55.5800","4.6233","0.2937","12.2310"
"","55.6000","4.6249","0.2938","12.2353"
"","55.6200","4.6266","0.2939","12.2396"
"","55.6400","4.6282","0.2940","12.2439"
"","55.6600","4.6297","0.2942","12.2480"
"","55.6800","4.6314","0.2945","12.2523"
"","55.7000","4.6331","0.2944","12.2568"
"","55.7200","4.6348","0.2943","12.2614"
"","55.7400","4.6365","0.2946","12.2660"
"","55.7600","4.6382","0.2949","12.2703"
