结果表格 1
,压缩位移(力 150 N),压缩位移(力 300 N),压缩位移(力 450 N),压缩位移 (力 1000 N),压缩位移(力 2000 N),压缩位移(力 3000 N),标识
,(mm),(mm),(mm),(mm),(mm),(mm),
"平均值","2.35","4.78","7.21","12.34","16.31","18.52",""
"标准偏差","-----","-----","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","124.4800","10.3653","0.7231","27.4217"
"","124.5000","10.3670","0.7233","27.4261"
"","124.5200","10.3687","0.7233","27.4305"
"","124.5400","10.3703","0.7232","27.4349"
"","124.5600","10.3721","0.7237","27.4395"
"","124.5800","10.3738","0.7239","27.4442"
"","124.6000","10.3756","0.7241","27.4487"
"","124.6200","10.3772","0.7244","27.4531"
"","124.6400","10.3788","0.7247","27.4574"
"","124.6600","10.3805","0.7248","27.4619"
"","124.6800","10.3822","0.7249","27.4664"
"","124.7000","10.3838","0.7252","27.4707"
"","124.7200","10.3853","0.7254","27.4746"
"","124.7400","10.3868","0.7255","27.4785"
"","124.7600","10.3884","0.7257","27.4826"
"","124.7800","10.3900","0.7258","27.4869"
"","124.8000","10.3916","0.7258","27.4913"
"","124.8200","10.3932","0.7260","27.4953"
"","124.8400","10.3947","0.7262","27.4994"
"","124.8600","10.3963","0.7263","27.5036"
"","124.8800","10.3980","0.7266","27.5082"
"","124.9000","10.3998","0.7269","27.5129"
"","124.9200","10.4015","0.7272","27.5173"
"","124.9400","10.4031","0.7274","27.5216"
"","124.9600","10.4047","0.7276","27.5259"
"","124.9800","10.4066","0.7277","27.5308"
"","125.0000","10.4084","0.7277","27.5357"
"","125.0200","10.4102","0.7280","27.5403"
"","125.0400","10.4117","0.7283","27.5444"
"","125.0600","10.4133","0.7286","27.5487"
"","125.0800","10.4151","0.7288","27.5534"
"","125.1000","10.4169","0.7289","27.5582"
"","125.1200","10.4186","0.7292","27.5626"
"","125.1400","10.4202","0.7294","27.5667"
"","125.1600","10.4218","0.7295","27.5709"
"","125.1800","10.4235","0.7296","27.5756"
"","125.2000","10.4253","0.7299","27.5803"
"","125.2200","10.4270","0.7299","27.5847"
"","125.2400","10.4285","0.7302","27.5888"
"","125.2600","10.4301","0.7304","27.5930"
"","125.2800","10.4319","0.7306","27.5977"
"","125.3000","10.4336","0.7307","27.6023"
"","125.3200","10.4351","0.7308","27.6063"
"","125.3400","10.4366","0.7310","27.6101"
"","125.3600","10.4381","0.7314","27.6141"
"","125.3800","10.4398","0.7315","27.6187"
"","125.4000","10.4417","0.7318","27.6236"
"","125.4200","10.4433","0.7322","27.6281"
"","125.4400","10.4449","0.7323","27.6321"
"","125.4600","10.4464","0.7323","27.6362"
"","125.4800","10.4482","0.7325","27.6409"
"","125.5000","10.4500","0.7329","27.6458"
"","125.5200","10.4518","0.7329","27.6504"
"","125.5400","10.4534","0.7331","27.6547"
"","125.5600","10.4550","0.7334","27.6589"
"","125.5800","10.4568","0.7336","27.6636"
"","125.6000","10.4586","0.7339","27.6684"
"","125.6200","10.4602","0.7340","27.6728"
"","125.6400","10.4618","0.7341","27.6770"
"","125.6600","10.4635","0.7343","27.6814"
"","125.6800","10.4653","0.7346","27.6862"
"","125.7000","10.4672","0.7347","27.6911"
"","125.7200","10.4689","0.7348","27.6956"
"","125.7400","10.4704","0.7350","27.6997"
"","125.7600","10.4721","0.7352","27.7040"
"","125.7800","10.4738","0.7355","27.7087"
"","125.8000","10.4756","0.7357","27.7135"
"","125.8200","10.4773","0.7359","27.7178"
"","125.8400","10.4788","0.7360","27.7218"
"","125.8600","10.4803","0.7363","27.7258"
"","125.8800","10.4819","0.7365","27.7301"
"","125.9000","10.4835","0.7366","27.7344"
"","125.9200","10.4851","0.7368","27.7385"
"","125.9400","10.4866","0.7370","27.7424"
"","125.9600","10.4881","0.7371","27.7465"
"","125.9800","10.4898","0.7373","27.7510"
"","126.0000","10.4916","0.7377","27.7556"
"","126.0200","10.4932","0.7380","27.7600"
"","126.0400","10.4948","0.7381","27.7641"
"","126.0600","10.4963","0.7381","27.7682"
"","126.0800","10.4980","0.7382","27.7727"
"","126.1000","10.4998","0.7384","27.7775"
"","126.1200","10.5016","0.7387","27.7822"
"","126.1400","10.5033","0.7391","27.7866"
"","126.1600","10.5049","0.7394","27.7908"
"","126.1800","10.5065","0.7396","27.7952"
"","126.2000","10.5083","0.7397","27.7998"
"","126.2200","10.5100","0.7398","27.8045"
"","126.2400","10.5118","0.7399","27.8091"
"","126.2600","10.5134","0.7400","27.8135"
"","126.2800","10.5151","0.7403","27.8179"
"","126.3000","10.5169","0.7406","27.8225"
"","126.3200","10.5186","0.7409","27.8272"
"","126.3400","10.5203","0.7412","27.8316"
"","126.3600","10.5220","0.7412","27.8360"
"","126.3800","10.5236","0.7414","27.8405"
"","126.4000","10.5254","0.7414","27.8451"
"","126.4200","10.5271","0.7418","27.8497"
"","126.4400","10.5288","0.7421","27.8540"
"","126.4600","10.5303","0.7423","27.8580"
"","126.4800","10.5317","0.7424","27.8619"
"","126.5000","10.5333","0.7425","27.8661"
"","126.5200","10.5350","0.7428","27.8706"
"","126.5400","10.5367","0.7429","27.8750"
"","126.5600","10.5382","0.7430","27.8791"
"","126.5800","10.5398","0.7431","27.8832"
"","126.6000","10.5414","0.7436","27.8875"
"","126.6200","10.5432","0.7437","27.8922"
"","126.6400","10.5450","0.7439","27.8971"
"","126.6600","10.5467","0.7441","27.9016"
"","126.6800","10.5483","0.7442","27.9058"
"","126.7000","10.5500","0.7445","27.9102"
"","126.7200","10.5518","0.7446","27.9149"
"","126.7400","10.5535","0.7449","27.9196"
"","126.7600","10.5552","0.7451","27.9239"
"","126.7800","10.5568","0.7452","27.9282"
"","126.8000","10.5585","0.7456","27.9327"
"","126.8200","10.5603","0.7459","27.9376"
"","126.8400","10.5622","0.7460","27.9424"
"","126.8600","10.5638","0.7461","27.9468"
"","126.8800","10.5654","0.7462","27.9509"
"","126.9000","10.5670","0.7462","27.9552"
"","126.9200","10.5688","0.7466","27.9599"
"","126.9400","10.5706","0.7471","27.9647"
"","126.9600","10.5722","0.7473","27.9690"
"","126.9800","10.5737","0.7474","27.9729"
"","127.0000","10.5753","0.7475","27.9771"
"","127.0200","10.5770","0.7477","27.9816"
"","127.0400","10.5787","0.7480","27.9862"
"","127.0600","10.5803","0.7482","27.9904"
"","127.0800","10.5817","0.7481","27.9942"
"","127.1000","10.5833","0.7482","27.9982"
"","127.1200","10.5850","0.7486","28.0027"
"","127.1400","10.5867","0.7489","28.0074"
"","127.1600","10.5883","0.7491","28.0116"
"","127.1800","10.5897","0.7491","28.0153"
"","127.2000","10.5912","0.7491","28.0193"
"","127.2200","10.5930","0.7493","28.0240"
"","127.2400","10.5949","0.7497","28.0290"
"","127.2600","10.5967","0.7499","28.0337"
"","127.2800","10.5982","0.7501","28.0379"
"","127.3000","10.5998","0.7504","28.0420"
"","127.3200","10.6015","0.7506","28.0465"
"","127.3400","10.6033","0.7507","28.0513"
"","127.3600","10.6050","0.7509","28.0558"
"","127.3800","10.6066","0.7512","28.0598"
"","127.4000","10.6081","0.7514","28.0640"
"","127.4200","10.6099","0.7517","28.0687"
"","127.4400","10.6118","0.7518","28.0738"
"","127.4600","10.6136","0.7519","28.0786"
"","127.4800","10.6153","0.7521","28.0830"
"","127.5000","10.6170","0.7524","28.0873"
"","127.5200","10.6187","0.7526","28.0921"
"","127.5400","10.6205","0.7529","28.0968"
"","127.5600","10.6221","0.7533","28.1011"
"","127.5800","10.6236","0.7533","28.1049"
"","127.6000","10.6251","0.7533","28.1088"
"","127.6200","10.6267","0.7535","28.1131"
"","127.6400","10.6285","0.7537","28.1178"
"","127.6600","10.6302","0.7539","28.1223"
"","127.6800","10.6317","0.7541","28.1265"
"","127.7000","10.6333","0.7545","28.1305"
"","127.7200","10.6349","0.7546","28.1348"
"","127.7400","10.6367","0.7546","28.1395"
"","127.7600","10.6384","0.7549","28.1440"
"","127.7800","10.6400","0.7550","28.1483"
"","127.8000","10.6416","0.7553","28.1525"
"","127.8200","10.6433","0.7555","28.1570"
"","127.8400","10.6451","0.7559","28.1617"
"","127.8600","10.6468","0.7561","28.1663"
"","127.8800","10.6484","0.7562","28.1705"
"","127.9000","10.6500","0.7564","28.1747"
"","127.9200","10.6516","0.7566","28.1790"
"","127.9400","10.6534","0.7568","28.1838"
"","127.9600","10.6552","0.7572","28.1886"
"","127.9800","10.6570","0.7574","28.1933"
"","128.0000","10.6587","0.7575","28.1978"
"","128.0200","10.6604","0.7576","28.2023"
"","128.0400","10.6621","0.7578","28.2069"
"","128.0600","10.6639","0.7580","28.2115"
"","128.0800","10.6656","0.7582","28.2160"
"","128.1000","10.6672","0.7585","28.2203"
"","128.1200","10.6689","0.7587","28.2247"
"","128.1400","10.6706","0.7589","28.2292"
"","128.1600","10.6723","0.7591","28.2337"
"","128.1800","10.6739","0.7594","28.2379"
"","128.2000","10.6753","0.7595","28.2418"
"","128.2200","10.6768","0.7596","28.2457"
"","128.2400","10.6784","0.7597","28.2498"
"","128.2600","10.6800","0.7600","28.2542"
"","128.2800","10.6817","0.7604","28.2586"
"","128.3000","10.6833","0.7605","28.2628"
"","128.3200","10.6848","0.7607","28.2668"
"","128.3400","10.6864","0.7608","28.2711"
"","128.3600","10.6881","0.7610","28.2757"
"","128.3800","10.6899","0.7611","28.2803"
"","128.4000","10.6916","0.7615","28.2848"
"","128.4200","10.6931","0.7617","28.2889"
"","128.4400","10.6948","0.7618","28.2932"
"","128.4600","10.6965","0.7619","28.2978"
"","128.4800","10.6983","0.7622","28.3026"
"","128.5000","10.7000","0.7625","28.3071"
"","128.5200","10.7016","0.7629","28.3112"
"","128.5400","10.7032","0.7628","28.3155"
"","128.5600","10.7050","0.7630","28.3202"
"","128.5800","10.7069","0.7633","28.3253"
"","128.6000","10.7086","0.7635","28.3299"
"","128.6200","10.7102","0.7637","28.3341"
"","128.6400","10.7118","0.7639","28.3384"
"","128.6600","10.7136","0.7640","28.3431"
"","128.6800","10.7154","0.7643","28.3479"
"","128.7000","10.7171","0.7646","28.3523"
"","128.7200","10.7186","0.7649","28.3563"
"","128.7400","10.7201","0.7650","28.3603"
"","128.7600","10.7218","0.7652","28.3648"
"","128.7800","10.7236","0.7653","28.3695"
"","128.8000","10.7253","0.7654","28.3739"
"","128.8200","10.7267","0.7657","28.3778"
"","128.8400","10.7282","0.7659","28.3817"
"","128.8600","10.7299","0.7661","28.3862"
"","128.8800","10.7317","0.7663","28.3910"
"","128.9000","10.7334","0.7665","28.3954"
"","128.9200","10.7349","0.7666","28.3995"
"","128.9400","10.7365","0.7671","28.4036"
"","128.9600","10.7382","0.7674","28.4082"
"","128.9800","10.7401","0.7677","28.4131"
"","129.0000","10.7418","0.7679","28.4176"
"","129.0200","10.7433","0.7680","28.4217"
"","129.0400","10.7448","0.7682","28.4257"
"","129.0600","10.7466","0.7684","28.4302"
"","129.0800","10.7484","0.7685","28.4352"
"","129.1000","10.7502","0.7685","28.4399"
"","129.1200","10.7518","0.7685","28.4441"
"","129.1400","10.7534","0.7687","28.4484"
"","129.1600","10.7552","0.7692","28.4531"
"","129.1800","10.7571","0.7697","28.4581"
"","129.2000","10.7589","0.7699","28.4628"
"","129.2200","10.7605","0.7698","28.4671"
"","129.2400","10.7621","0.7699","28.4714"
"","129.2600","10.7639","0.7704","28.4761"
"","129.2800","10.7657","0.7709","28.4808"
"","129.3000","10.7673","0.7709","28.4852"
"","129.3200","10.7688","0.7710","28.4890"
"","129.3400","10.7703","0.7710","28.4929"
"","129.3600","10.7719","0.7713","28.4971"
"","129.3800","10.7736","0.7716","28.5017"
"","129.4000","10.7752","0.7718","28.5060"
"","129.4200","10.7767","0.7721","28.5100"
"","129.4400","10.7782","0.7722","28.5139"
"","129.4600","10.7798","0.7723","28.5182"
"","129.4800","10.7816","0.7725","28.5229"
"","129.5000","10.7833","0.7728","28.5274"
"","129.5200","10.7849","0.7730","28.5317"
"","129.5400","10.7865","0.7731","28.5358"
"","129.5600","10.7881","0.7733","28.5400"
"","129.5800","10.7898","0.7735","28.5446"
"","129.6000","10.7916","0.7737","28.5493"
"","129.6200","10.7933","0.7739","28.5538"
"","129.6400","10.7949","0.7742","28.5581"
"","129.6600","10.7966","0.7745","28.5625"
"","129.6800","10.7983","0.7746","28.5671"
"","129.7000","10.8001","0.7747","28.5718"
"","129.7200","10.8018","0.7748","28.5763"
"","129.7400","10.8035","0.7752","28.5808"
"","129.7600","10.8051","0.7753","28.5852"
"","129.7800","10.8069","0.7756","28.5898"
"","129.8000","10.8086","0.7759","28.5944"
"","129.8200","10.8103","0.7762","28.5989"
"","129.8400","10.8120","0.7763","28.6032"
"","129.8600","10.8136","0.7765","28.6075"
"","129.8800","10.8152","0.7767","28.6119"
"","129.9000","10.8169","0.7769","28.6164"
"","129.9200","10.8186","0.7770","28.6208"
"","129.9400","10.8201","0.7772","28.6249"
"","129.9600","10.8217","0.7774","28.6290"
"","129.9800","10.8233","0.7776","28.6333"
"","130.0000","10.8250","0.7780","28.6378"
"","130.0200","10.8267","0.7781","28.6423"
"","130.0400","10.8283","0.7781","28.6466"
"","130.0600","10.8299","0.7786","28.6506"
"","130.0800","10.8315","0.7788","28.6548"
"","130.1000","10.8332","0.7790","28.6595"
"","130.1200","10.8350","0.7792","28.6643"
"","130.1400","10.8367","0.7795","28.6688"
"","130.1600","10.8383","0.7795","28.6730"
"","130.1800","10.8399","0.7796","28.6772"
"","130.2000","10.8416","0.7799","28.6818"
"","130.2200","10.8434","0.7802","28.6864"
"","130.2400","10.8451","0.7803","28.6908"
"","130.2600","10.8467","0.7806","28.6951"
"","130.2800","10.8483","0.7809","28.6995"
"","130.3000","10.8502","0.7812","28.7044"
"","130.3200","10.8521","0.7815","28.7095"
"","130.3400","10.8539","0.7817","28.7142"
"","130.3600","10.8555","0.7818","28.7185"
"","130.3800","10.8572","0.7819","28.7228"
"","130.4000","10.8590","0.7821","28.7276"
"","130.4200","10.8608","0.7823","28.7323"
"","130.4400","10.8623","0.7826","28.7365"
"","130.4600","10.8637","0.7827","28.7402"
"","130.4800","10.8652","0.7829","28.7441"
"","130.5000","10.8669","0.7830","28.7486"
"","130.5200","10.8687","0.7832","28.7533"
"","130.5400","10.8703","0.7837","28.7577"
"","130.5600","10.8718","0.7839","28.7616"
"","130.5800","10.8733","0.7841","28.7654"
"","130.6000","10.8749","0.7841","28.7698"
"","130.6200","10.8767","0.7842","28.7745"
"","130.6400","10.8784","0.7845","28.7789"
"","130.6600","10.8799","0.7848","28.7829"
"","130.6800","10.8813","0.7851","28.7868"
"","130.7000","10.8830","0.7853","28.7912"
"","130.7200","10.8849","0.7856","28.7961"
"","130.7400","10.8866","0.7857","28.8008"
"","130.7600","10.8882","0.7858","28.8049"
"","130.7800","10.8897","0.7860","28.8090"
"","130.8000","10.8914","0.7862","28.8134"
"","130.8200","10.8933","0.7862","28.8183"
"","130.8400","10.8951","0.7867","28.8232"
"","130.8600","10.8967","0.7869","28.8275"
"","130.8800","10.8983","0.7872","28.8317"
"","130.9000","10.9000","0.7874","28.8363"
"","130.9200","10.9019","0.7876","28.8411"
"","130.9400","10.9037","0.7879","28.8460"
"","130.9600","10.9054","0.7882","28.8504"
"","130.9800","10.9070","0.7883","28.8548"
"","131.0000","10.9087","0.7887","28.8593"
"","131.0200","10.9105","0.7887","28.8638"
"","131.0400","10.9121","0.7887","28.8681"
"","131.0600","10.9135","0.7889","28.8719"
"","131.0800","10.9150","0.7893","28.8758"
"","131.1000","10.9166","0.7895","28.8801"
"","131.1200","10.9184","0.7897","28.8848"
"","131.1400","10.9202","0.7899","28.8895"
"","131.1600","10.9218","0.7900","28.8937"
"","131.1800","10.9233","0.7901","28.8977"
"","131.2000","10.9249","0.7904","28.9019"
"","131.2200","10.9266","0.7907","28.9064"
"","131.2400","10.9283","0.7911","28.9111"
"","131.2600","10.9300","0.7913","28.9155"
"","131.2800","10.9316","0.7914","28.9198"
"","131.3000","10.9332","0.7918","28.9240"
"","131.3200","10.9349","0.7920","28.9285"
"","131.3400","10.9366","0.7923","28.9330"
"","131.3600","10.9383","0.7924","28.9374"
"","131.3800","10.9399","0.7925","28.9418"
"","131.4000","10.9416","0.7927","28.9462"
"","131.4200","10.9434","0.7930","28.9510"
"","131.4400","10.9453","0.7932","28.9560"
"","131.4600","10.9471","0.7936","28.9608"
"","131.4800","10.9488","0.7940","28.9654"
"","131.5000","10.9505","0.7941","28.9698"
"","131.5200","10.9522","0.7943","28.9742"
"","131.5400","10.9540","0.7946","28.9789"
"","131.5600","10.9557","0.7946","28.9835"
"","131.5800","10.9574","0.7949","28.9879"
"","131.6000","10.9589","0.7950","28.9921"
"","131.6200","10.9605","0.7952","28.9962"
"","131.6400","10.9621","0.7954","29.0004"
"","131.6600","10.9637","0.7956","29.0047"
"","131.6800","10.9653","0.7957","29.0089"
"","131.7000","10.9668","0.7958","29.0129"
"","131.7200","10.9684","0.7959","29.0170"
"","131.7400","10.9700","0.7963","29.0213"
"","131.7600","10.9716","0.7966","29.0257"
"","131.7800","10.9733","0.7968","29.0300"
"","131.8000","10.9748","0.7970","29.0342"
"","131.8200","10.9765","0.7973","29.0384"
"","131.8400","10.9781","0.7974","29.0429"
"","131.8600","10.9799","0.7977","29.0475"
"","131.8800","10.9815","0.7979","29.0518"
"","131.9000","10.9831","0.7980","29.0559"
"","131.9200","10.9846","0.7982","29.0600"
"","131.9400","10.9863","0.7986","29.0645"
"","131.9600","10.9882","0.7989","29.0694"
"","131.9800","10.9900","0.7992","29.0741"
"","132.0000","10.9917","0.7994","29.0786"
"","132.0200","10.9933","0.7995","29.0830"
"","132.0400","10.9951","0.7997","29.0877"
"","132.0600","10.9969","0.7999","29.0926"
"","132.0800","10.9987","0.8002","29.0973"
"","132.1000","11.0003","0.8005","29.1016"
"","132.1200","11.0019","0.8007","29.1057"
"","132.1400","11.0036","0.8006","29.1102"
"","132.1600","11.0053","0.8011","29.1148"
"","132.1800","11.0070","0.8015","29.1192"
"","132.2000","11.0085","0.8016","29.1232"
"","132.2200","11.0100","0.8017","29.1272"
"","132.2400","11.0117","0.8021","29.1317"
"","132.2600","11.0135","0.8023","29.1364"
"","132.2800","11.0152","0.8023","29.1409"
"","132.3000","11.0167","0.8025","29.1449"
"","132.3200","11.0182","0.8027","29.1488"
"","132.3400","11.0198","0.8029","29.1532"
"","132.3600","11.0216","0.8031","29.1579"
"","132.3800","11.0233","0.8031","29.1625"
"","132.4000","11.0249","0.8033","29.1665"
"","132.4200","11.0264","0.8036","29.1704"
"","132.4400","11.0280","0.8039","29.1748"
"","132.4600","11.0299","0.8041","29.1797"
"","132.4800","11.0317","0.8044","29.1846"
"","132.5000","11.0334","0.8046","29.1890"
"","132.5200","11.0350","0.8050","29.1932"
"","132.5400","11.0367","0.8051","29.1977"
"","132.5600","11.0385","0.8053","29.2026"
"","132.5800","11.0403","0.8055","29.2073"
"","132.6000","11.0419","0.8056","29.2116"
"","132.6200","11.0435","0.8060","29.2159"
"","132.6400","11.0453","0.8062","29.2206"
"","132.6600","11.0472","0.8066","29.2256"
"","132.6800","11.0490","0.8067","29.2303"
"","132.7000","11.0506","0.8068","29.2346"
"","132.7200","11.0522","0.8070","29.2387"
"","132.7400","11.0539","0.8074","29.2432"
"","132.7600","11.0556","0.8077","29.2479"
"","132.7800","11.0573","0.8078","29.2522"
"","132.8000","11.0587","0.8081","29.2560"
"","132.8200","11.0602","0.8083","29.2599"
"","132.8400","11.0618","0.8085","29.2642"
"","132.8600","11.0636","0.8087","29.2689"
"","132.8800","11.0653","0.8088","29.2734"
"","132.9000","11.0669","0.8090","29.2776"
"","132.9200","11.0684","0.8092","29.2815"
"","132.9400","11.0700","0.8095","29.2858"
"","132.9600","11.0716","0.8097","29.2902"
"","132.9800","11.0733","0.8100","29.2946"
"","133.0000","11.0749","0.8102","29.2987"
"","133.0200","11.0764","0.8101","29.3027"
"","133.0400","11.0779","0.8104","29.3069"
"","133.0600","11.0797","0.8107","29.3115"
"","133.0800","11.0814","0.8111","29.3162"
"","133.1000","11.0831","0.8112","29.3206"
"","133.1200","11.0847","0.8115","29.3248"
"","133.1400","11.0864","0.8116","29.3293"
"","133.1600","11.0882","0.8119","29.3341"
"","133.1800","11.0901","0.8121","29.3391"
"","133.2000","11.0920","0.8124","29.3440"
"","133.2200","11.0937","0.8127","29.3485"
"","133.2400","11.0954","0.8128","29.3530"
"","133.2600","11.0971","0.8130","29.3575"
"","133.2800","11.0988","0.8133","29.3621"
"","133.3000","11.1004","0.8135","29.3664"
"","133.3200","11.1020","0.8137","29.3705"
"","133.3400","11.1035","0.8138","29.3745"
"","133.3600","11.1051","0.8141","29.3787"
"","133.3800","11.1068","0.8143","29.3832"
"","133.4000","11.1085","0.8145","29.3877"
"","133.4200","11.1102","0.8146","29.3922"
"","133.4400","11.1118","0.8149","29.3964"
"","133.4600","11.1134","0.8152","29.4007"
"","133.4800","11.1151","0.8154","29.4052"
"","133.5000","11.1168","0.8156","29.4097"
"","133.5200","11.1184","0.8158","29.4139"
"","133.5400","11.1199","0.8159","29.4179"
"","133.5600","11.1214","0.8162","29.4220"
"","133.5800","11.1231","0.8164","29.4264"
"","133.6000","11.1249","0.8168","29.4312"
"","133.6200","11.1267","0.8171","29.4358"
"","133.6400","11.1283","0.8173","29.4400"
"","133.6600","11.1298","0.8174","29.4442"
"","133.6800","11.1316","0.8177","29.4488"
"","133.7000","11.1334","0.8180","29.4536"
"","133.7200","11.1351","0.8180","29.4582"
"","133.7400","11.1368","0.8182","29.4626"
"","133.7600","11.1385","0.8185","29.4670"
"","133.7800","11.1403","0.8188","29.4719"
"","133.8000","11.1422","0.8191","29.4769"
"","133.8200","11.1440","0.8193","29.4816"
"","133.8400","11.1456","0.8195","29.4858"
"","133.8600","11.1472","0.8199","29.4900"
"","133.8800","11.1489","0.8201","29.4945"
"","133.9000","11.1506","0.8202","29.4992"
"","133.9200","11.1523","0.8206","29.5035"
"","133.9400","11.1537","0.8207","29.5074"
"","133.9600","11.1552","0.8208","29.5112"
"","133.9800","11.1568","0.8211","29.5156"
"","134.0000","11.1586","0.8214","29.5204"
"","134.0200","11.1604","0.8216","29.5250"
"","134.0400","11.1619","0.8217","29.5291"
"","134.0600","11.1635","0.8218","29.5331"
"","134.0800","11.1651","0.8221","29.5374"
"","134.1000","11.1668","0.8225","29.5419"
"","134.1200","11.1684","0.8228","29.5461"
"","134.1400","11.1698","0.8229","29.5499"
"","134.1600","11.1712","0.8228","29.5536"
"","134.1800","11.1728","0.8229","29.5580"
"","134.2000","11.1747","0.8234","29.5629"
"","134.2200","11.1766","0.8235","29.5678"
"","134.2400","11.1782","0.8239","29.5721"
"","134.2600","11.1797","0.8242","29.5762"
"","134.2800","11.1814","0.8242","29.5806"
"","134.3000","11.1833","0.8245","29.5856"
"","134.3200","11.1852","0.8248","29.5906"
"","134.3400","11.1869","0.8251","29.5951"
"","134.3600","11.1885","0.8254","29.5993"
"","134.3800","11.1901","0.8256","29.6037"
"","134.4000","11.1919","0.8258","29.6084"
"","134.4200","11.1936","0.8261","29.6130"
"","134.4400","11.1952","0.8263","29.6171"
"","134.4600","11.1967","0.8265","29.6211"
"","134.4800","11.1984","0.8267","29.6255"
"","134.5000","11.2002","0.8269","29.6303"
"","134.5200","11.2019","0.8272","29.6349"
"","134.5400","11.2035","0.8275","29.6392"
"","134.5600","11.2051","0.8276","29.6432"
"","134.5800","11.2067","0.8277","29.6475"
"","134.6000","11.2085","0.8281","29.6522"
"","134.6200","11.2102","0.8284","29.6569"
"","134.6400","11.2118","0.8285","29.6611"
"","134.6600","11.2133","0.8285","29.6651"
"","134.6800","11.2149","0.8286","29.6693"
"","134.7000","11.2167","0.8289","29.6740"
"","134.7200","11.2185","0.8293","29.6786"
"","134.7400","11.2201","0.8296","29.6829"
"","134.7600","11.2216","0.8299","29.6869"
"","134.7800","11.2232","0.8301","29.6911"
"","134.8000","11.2248","0.8304","29.6955"
"","134.8200","11.2266","0.8307","29.7001"
"","134.8400","11.2283","0.8309","29.7046"
"","134.8600","11.2299","0.8310","29.7090"
"","134.8800","11.2317","0.8313","29.7136"
"","134.9000","11.2335","0.8316","29.7185"
"","134.9200","11.2354","0.8320","29.7235"
"","134.9400","11.2372","0.8322","29.7282"
"","134.9600","11.2388","0.8323","29.7326"
"","134.9800","11.2405","0.8324","29.7369"
"","135.0000","11.2422","0.8327","29.7414"
"","135.0200","11.2439","0.8330","29.7460"
"","135.0400","11.2456","0.8334","29.7504"
"","135.0600","11.2471","0.8336","29.7545"
"","135.0800","11.2487","0.8336","29.7586"
"","135.1000","11.2503","0.8337","29.7630"
"","135.1200","11.2521","0.8339","29.7676"
"","135.1400","11.2538","0.8344","29.7721"
"","135.1600","11.2554","0.8346","29.7764"
"","135.1800","11.2570","0.8346","29.7805"
"","135.2000","11.2585","0.8347","29.7846"
"","135.2200","11.2602","0.8352","29.7890"
"","135.2400","11.2618","0.8354","29.7933"
"","135.2600","11.2633","0.8356","29.7973"
"","135.2800","11.2648","0.8358","29.8013"
"","135.3000","11.2664","0.8358","29.8054"
"","135.3200","11.2681","0.8360","29.8099"
"","135.3400","11.2699","0.8364","29.8146"
"","135.3600","11.2716","0.8365","29.8191"
"","135.3800","11.2731","0.8368","29.8232"
"","135.4000","11.2746","0.8369","29.8273"
"","135.4200","11.2763","0.8371","29.8317"
"","135.4400","11.2782","0.8373","29.8366"
"","135.4600","11.2800","0.8376","29.8414"
"","135.4800","11.2816","0.8379","29.8458"
"","135.5000","11.2832","0.8384","29.8500"
"","135.5200","11.2850","0.8386","29.8546"
"","135.5400","11.2869","0.8389","29.8597"
"","135.5600","11.2887","0.8390","29.8645"
"","135.5800","11.2904","0.8392","29.8688"
"","135.6000","11.2919","0.8395","29.8729"
"","135.6200","11.2935","0.8397","29.8773"
"","135.6400","11.2953","0.8399","29.8819"
"","135.6600","11.2970","0.8402","29.8864"
"","135.6800","11.2985","0.8403","29.8905"
"","135.7000","11.3001","0.8404","29.8945"
"","135.7200","11.3017","0.8406","29.8990"
"","135.7400","11.3036","0.8409","29.9039"
"","135.7600","11.3054","0.8412","29.9086"
"","135.7800","11.3070","0.8416","29.9128"
"","135.8000","11.3084","0.8420","29.9166"
"","135.8200","11.3100","0.8421","29.9207"
"","135.8400","11.3117","0.8423","29.9253"
"","135.8600","11.3134","0.8425","29.9299"
"","135.8800","11.3149","0.8429","29.9339"
"","135.9000","11.3164","0.8431","29.9377"
"","135.9200","11.3180","0.8431","29.9420"
"","135.9400","11.3198","0.8431","29.9468"
"","135.9600","11.3217","0.8432","29.9517"
"","135.9800","11.3233","0.8436","29.9561"
"","136.0000","11.3249","0.8440","29.9603"
"","136.0200","11.3266","0.8442","29.9647"
"","136.0400","11.3285","0.8447","29.9697"
"","136.0600","11.3303","0.8449","29.9745"
"","136.0800","11.3320","0.8452","29.9789"
"","136.1000","11.3335","0.8455","29.9831"
"","136.1200","11.3353","0.8457","29.9877"
"","136.1400","11.3372","0.8460","29.9926"
"","136.1600","11.3390","0.8462","29.9974"
"","136.1800","11.3406","0.8464","30.0017"
"","136.2000","11.3421","0.8466","30.0057"
"","136.2200","11.3437","0.8468","30.0100"
"","136.2400","11.3455","0.8469","30.0147"
"","136.2600","11.3472","0.8471","30.0193"
"","136.2800","11.3488","0.8473","30.0234"
"","136.3000","11.3503","0.8475","30.0273"
"","136.3200","11.3518","0.8478","30.0315"
"","136.3400","11.3536","0.8480","30.0361"
"","136.3600","11.3553","0.8481","30.0406"
"","136.3800","11.3568","0.8484","30.0447"
"","136.4000","11.3583","0.8485","30.0486"
"","136.4200","11.3598","0.8488","30.0527"
