结果表格 1
,压缩位移(力 120 N),压缩位移(力 240 N),压缩位移(力 360 N),压缩位移(力 900 N),压缩位移(力 1300 N),压缩位移(力 1900 N),标识
,(mm),(mm),(mm),(mm),(mm),(mm),
"平均值","2.44","5.29","8.01","14.36","16.88","19.67",""
"标准偏差","-----","-----","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","27.5800","2.2895","0.1129","6.0571"
"","27.6000","2.2911","0.1129","6.0612"
"","27.6200","2.2926","0.1131","6.0652"
"","27.6400","2.2942","0.1132","6.0694"
"","27.6600","2.2960","0.1132","6.0741"
"","27.6800","2.2977","0.1133","6.0787"
"","27.7000","2.2993","0.1134","6.0828"
"","27.7200","2.3007","0.1134","6.0867"
"","27.7400","2.3023","0.1135","6.0910"
"","27.7600","2.3041","0.1136","6.0957"
"","27.7800","2.3060","0.1136","6.1006"
"","27.8000","2.3077","0.1138","6.1050"
"","27.8200","2.3092","0.1139","6.1092"
"","27.8400","2.3109","0.1142","6.1137"
"","27.8600","2.3128","0.1141","6.1186"
"","27.8800","2.3146","0.1142","6.1234"
"","27.9000","2.3162","0.1144","6.1278"
"","27.9200","2.3178","0.1144","6.1319"
"","27.9400","2.3195","0.1144","6.1364"
"","27.9600","2.3214","0.1145","6.1414"
"","27.9800","2.3232","0.1146","6.1462"
"","28.0000","2.3249","0.1146","6.1506"
"","28.0200","2.3264","0.1147","6.1547"
"","28.0400","2.3281","0.1147","6.1591"
"","28.0600","2.3299","0.1150","6.1638"
"","28.0800","2.3316","0.1150","6.1683"
"","28.1000","2.3331","0.1150","6.1724"
"","28.1200","2.3345","0.1150","6.1762"
"","28.1400","2.3361","0.1150","6.1803"
"","28.1600","2.3378","0.1151","6.1849"
"","28.1800","2.3396","0.1152","6.1895"
"","28.2000","2.3412","0.1153","6.1937"
"","28.2200","2.3426","0.1155","6.1975"
"","28.2400","2.3441","0.1156","6.2014"
"","28.2600","2.3458","0.1155","6.2058"
"","28.2800","2.3475","0.1155","6.2105"
"","28.3000","2.3492","0.1156","6.2150"
"","28.3200","2.3508","0.1156","6.2191"
"","28.3400","2.3523","0.1158","6.2232"
"","28.3600","2.3540","0.1161","6.2276"
"","28.3800","2.3557","0.1162","6.2321"
"","28.4000","2.3574","0.1161","6.2367"
"","28.4200","2.3591","0.1161","6.2410"
"","28.4400","2.3607","0.1162","6.2454"
"","28.4600","2.3625","0.1163","6.2500"
"","28.4800","2.3643","0.1165","6.2549"
"","28.5000","2.3661","0.1166","6.2596"
"","28.5200","2.3678","0.1164","6.2641"
"","28.5400","2.3695","0.1164","6.2686"
"","28.5600","2.3712","0.1166","6.2731"
"","28.5800","2.3730","0.1167","6.2779"
"","28.6000","2.3747","0.1169","6.2824"
"","28.6200","2.3763","0.1170","6.2867"
"","28.6400","2.3779","0.1171","6.2908"
"","28.6600","2.3795","0.1173","6.2951"
"","28.6800","2.3812","0.1174","6.2995"
"","28.7000","2.3829","0.1174","6.3040"
"","28.7200","2.3845","0.1175","6.3082"
"","28.7400","2.3860","0.1175","6.3123"
"","28.7600","2.3876","0.1174","6.3164"
"","28.7800","2.3893","0.1175","6.3209"
"","28.8000","2.3910","0.1176","6.3256"
"","28.8200","2.3927","0.1177","6.3301"
"","28.8400","2.3943","0.1179","6.3342"
"","28.8600","2.3958","0.1180","6.3383"
"","28.8800","2.3975","0.1180","6.3427"
"","28.9000","2.3993","0.1180","6.3474"
"","28.9200","2.4010","0.1180","6.3520"
"","28.9400","2.4026","0.1180","6.3563"
"","28.9600","2.4042","0.1182","6.3604"
"","28.9800","2.4059","0.1183","6.3648"
"","29.0000","2.4076","0.1183","6.3695"
"","29.0200","2.4094","0.1183","6.3742"
"","29.0400","2.4110","0.1184","6.3785"
"","29.0600","2.4127","0.1183","6.3829"
"","29.0800","2.4145","0.1186","6.3876"
"","29.1000","2.4164","0.1190","6.3927"
"","29.1200","2.4183","0.1192","6.3976"
"","29.1400","2.4199","0.1192","6.4020"
"","29.1600","2.4215","0.1191","6.4063"
"","29.1800","2.4232","0.1192","6.4108"
"","29.2000","2.4250","0.1195","6.4155"
"","29.2200","2.4267","0.1195","6.4199"
"","29.2400","2.4281","0.1195","6.4237"
"","29.2600","2.4295","0.1195","6.4274"
"","29.2800","2.4311","0.1194","6.4315"
"","29.3000","2.4328","0.1195","6.4361"
"","29.3200","2.4345","0.1195","6.4407"
"","29.3400","2.4361","0.1196","6.4448"
"","29.3600","2.4375","0.1196","6.4486"
"","29.3800","2.4391","0.1198","6.4529"
"","29.4000","2.4409","0.1199","6.4575"
"","29.4200","2.4427","0.1201","6.4622"
"","29.4400","2.4443","0.1201","6.4664"
"","29.4600","2.4457","0.1202","6.4703"
"","29.4800","2.4473","0.1201","6.4744"
"","29.5000","2.4490","0.1201","6.4791"
"","29.5200","2.4509","0.1203","6.4839"
"","29.5400","2.4525","0.1205","6.4882"
"","29.5600","2.4540","0.1206","6.4923"
"","29.5800","2.4556","0.1206","6.4965"
"","29.6000","2.4574","0.1208","6.5013"
"","29.6200","2.4593","0.1209","6.5063"
"","29.6400","2.4611","0.1208","6.5109"
"","29.6600","2.4627","0.1210","6.5151"
"","29.6800","2.4643","0.1211","6.5195"
"","29.7000","2.4661","0.1212","6.5243"
"","29.7200","2.4680","0.1213","6.5292"
"","29.7400","2.4697","0.1214","6.5337"
"","29.7600","2.4713","0.1213","6.5379"
"","29.7800","2.4730","0.1213","6.5423"
"","29.8000","2.4747","0.1215","6.5470"
"","29.8200","2.4764","0.1215","6.5515"
"","29.8400","2.4779","0.1219","6.5555"
"","29.8600","2.4793","0.1220","6.5592"
"","29.8800","2.4809","0.1221","6.5633"
"","29.9000","2.4826","0.1220","6.5679"
"","29.9200","2.4844","0.1220","6.5726"
"","29.9400","2.4861","0.1222","6.5770"
"","29.9600","2.4876","0.1224","6.5811"
"","29.9800","2.4892","0.1225","6.5852"
"","30.0000","2.4909","0.1223","6.5898"
"","30.0200","2.4927","0.1223","6.5945"
"","30.0400","2.4944","0.1223","6.5990"
"","30.0600","2.4959","0.1225","6.6031"
"","30.0800","2.4975","0.1227","6.6073"
"","30.1000","2.4992","0.1227","6.6117"
"","30.1200","2.5009","0.1229","6.6163"
"","30.1400","2.5026","0.1229","6.6208"
"","30.1600","2.5043","0.1230","6.6251"
"","30.1800","2.5059","0.1231","6.6295"
"","30.2000","2.5077","0.1232","6.6342"
"","30.2200","2.5095","0.1232","6.6391"
"","30.2400","2.5114","0.1233","6.6440"
"","30.2600","2.5131","0.1235","6.6485"
"","30.2800","2.5148","0.1236","6.6530"
"","30.3000","2.5165","0.1235","6.6575"
"","30.3200","2.5183","0.1234","6.6622"
"","30.3400","2.5199","0.1235","6.6666"
"","30.3600","2.5215","0.1238","6.6707"
"","30.3800","2.5230","0.1238","6.6748"
"","30.4000","2.5246","0.1237","6.6790"
"","30.4200","2.5263","0.1239","6.6835"
"","30.4400","2.5280","0.1239","6.6881"
"","30.4600","2.5297","0.1241","6.6924"
"","30.4800","2.5312","0.1242","6.6965"
"","30.5000","2.5328","0.1243","6.7005"
"","30.5200","2.5344","0.1242","6.7048"
"","30.5400","2.5361","0.1242","6.7093"
"","30.5600","2.5377","0.1244","6.7137"
"","30.5800","2.5393","0.1245","6.7178"
"","30.6000","2.5408","0.1246","6.7218"
"","30.6200","2.5425","0.1247","6.7262"
"","30.6400","2.5442","0.1247","6.7309"
"","30.6600","2.5459","0.1247","6.7354"
"","30.6800","2.5475","0.1248","6.7396"
"","30.7000","2.5490","0.1250","6.7436"
"","30.7200","2.5506","0.1252","6.7479"
"","30.7400","2.5524","0.1251","6.7526"
"","30.7600","2.5542","0.1251","6.7574"
"","30.7800","2.5559","0.1253","6.7618"
"","30.8000","2.5575","0.1252","6.7661"
"","30.8200","2.5592","0.1253","6.7705"
"","30.8400","2.5611","0.1254","6.7755"
"","30.8600","2.5630","0.1257","6.7805"
"","30.8800","2.5647","0.1258","6.7851"
"","30.9000","2.5663","0.1258","6.7893"
"","30.9200","2.5679","0.1257","6.7936"
"","30.9400","2.5697","0.1258","6.7982"
"","30.9600","2.5713","0.1259","6.8026"
"","30.9800","2.5728","0.1259","6.8066"
"","31.0000","2.5743","0.1259","6.8104"
"","31.0200","2.5759","0.1260","6.8146"
"","31.0400","2.5776","0.1263","6.8193"
"","31.0600","2.5795","0.1264","6.8241"
"","31.0800","2.5811","0.1265","6.8284"
"","31.1000","2.5826","0.1266","6.8323"
"","31.1200","2.5841","0.1265","6.8365"
"","31.1400","2.5859","0.1265","6.8412"
"","31.1600","2.5878","0.1267","6.8461"
"","31.1800","2.5894","0.1269","6.8504"
"","31.2000","2.5909","0.1270","6.8543"
"","31.2200","2.5924","0.1269","6.8584"
"","31.2400","2.5941","0.1270","6.8629"
"","31.2600","2.5960","0.1272","6.8678"
"","31.2800","2.5977","0.1272","6.8722"
"","31.3000","2.5992","0.1273","6.8763"
"","31.3200","2.6008","0.1274","6.8806"
"","31.3400","2.6026","0.1275","6.8853"
"","31.3600","2.6045","0.1274","6.8904"
"","31.3800","2.6063","0.1274","6.8950"
"","31.4000","2.6079","0.1277","6.8993"
"","31.4200","2.6096","0.1279","6.9038"
"","31.4400","2.6114","0.1281","6.9087"
"","31.4600","2.6133","0.1283","6.9136"
"","31.4800","2.6150","0.1281","6.9180"
"","31.5000","2.6165","0.1280","6.9221"
"","31.5200","2.6181","0.1282","6.9263"
"","31.5400","2.6198","0.1281","6.9309"
"","31.5600","2.6215","0.1282","6.9354"
"","31.5800","2.6231","0.1283","6.9395"
"","31.6000","2.6246","0.1284","6.9434"
"","31.6200","2.6261","0.1284","6.9475"
"","31.6400","2.6278","0.1284","6.9520"
"","31.6600","2.6295","0.1287","6.9566"
"","31.6800","2.6311","0.1289","6.9608"
"","31.7000","2.6326","0.1289","6.9648"
"","31.7200","2.6342","0.1290","6.9689"
"","31.7400","2.6359","0.1292","6.9734"
"","31.7600","2.6376","0.1291","6.9780"
"","31.7800","2.6393","0.1290","6.9823"
"","31.8000","2.6407","0.1291","6.9862"
"","31.8200","2.6422","0.1291","6.9902"
"","31.8400","2.6439","0.1293","6.9945"
"","31.8600","2.6456","0.1296","6.9991"
"","31.8800","2.6474","0.1295","7.0038"
"","31.9000","2.6491","0.1295","7.0082"
"","31.9200","2.6507","0.1295","7.0126"
"","31.9400","2.6525","0.1294","7.0172"
"","31.9600","2.6543","0.1295","7.0221"
"","31.9800","2.6562","0.1298","7.0270"
"","32.0000","2.6579","0.1299","7.0317"
"","32.0200","2.6596","0.1300","7.0362"
"","32.0400","2.6613","0.1301","7.0407"
"","32.0600","2.6630","0.1301","7.0452"
"","32.0800","2.6647","0.1301","7.0496"
"","32.1000","2.6663","0.1301","7.0537"
"","32.1200","2.6678","0.1302","7.0578"
"","32.1400","2.6694","0.1305","7.0620"
"","32.1600","2.6711","0.1305","7.0665"
"","32.1800","2.6728","0.1307","7.0711"
"","32.2000","2.6745","0.1307","7.0755"
"","32.2200","2.6761","0.1305","7.0797"
"","32.2400","2.6777","0.1307","7.0839"
"","32.2600","2.6793","0.1309","7.0883"
"","32.2800","2.6811","0.1309","7.0929"
"","32.3000","2.6828","0.1310","7.0974"
"","32.3200","2.6843","0.1310","7.1016"
"","32.3400","2.6859","0.1310","7.1056"
"","32.3600","2.6875","0.1311","7.1099"
"","32.3800","2.6892","0.1312","7.1144"
"","32.4000","2.6909","0.1313","7.1190"
"","32.4200","2.6926","0.1313","7.1233"
"","32.4400","2.6941","0.1313","7.1274"
"","32.4600","2.6957","0.1315","7.1317"
"","32.4800","2.6975","0.1318","7.1364"
"","32.5000","2.6993","0.1318","7.1412"
"","32.5200","2.7011","0.1316","7.1458"
"","32.5400","2.7027","0.1319","7.1502"
"","32.5600","2.7045","0.1321","7.1548"
"","32.5800","2.7064","0.1321","7.1598"
"","32.6000","2.7082","0.1323","7.1648"
"","32.6200","2.7099","0.1324","7.1693"
"","32.6400","2.7115","0.1325","7.1734"
"","32.6600","2.7131","0.1324","7.1777"
"","32.6800","2.7149","0.1325","7.1823"
"","32.7000","2.7166","0.1327","7.1869"
"","32.7200","2.7182","0.1326","7.1910"
"","32.7400","2.7196","0.1327","7.1949"
"","32.7600","2.7212","0.1327","7.1990"
"","32.7800","2.7229","0.1329","7.2036"
"","32.8000","2.7247","0.1331","7.2083"
"","32.8200","2.7263","0.1330","7.2125"
"","32.8400","2.7278","0.1330","7.2164"
"","32.8600","2.7293","0.1331","7.2205"
"","32.8800","2.7310","0.1332","7.2250"
"","32.9000","2.7327","0.1334","7.2296"
"","32.9200","2.7343","0.1334","7.2338"
"","32.9400","2.7357","0.1335","7.2375"
"","32.9600","2.7372","0.1335","7.2413"
"","32.9800","2.7388","0.1334","7.2457"
"","33.0000","2.7407","0.1335","7.2506"
"","33.0200","2.7424","0.1337","7.2552"
"","33.0400","2.7440","0.1338","7.2594"
"","33.0600","2.7456","0.1338","7.2637"
"","33.0800","2.7474","0.1338","7.2684"
"","33.1000","2.7493","0.1340","7.2733"
"","33.1200","2.7511","0.1343","7.2781"
"","33.1400","2.7527","0.1343","7.2824"
"","33.1600","2.7544","0.1342","7.2868"
"","33.1800","2.7561","0.1343","7.2915"
"","33.2000","2.7580","0.1347","7.2964"
"","33.2200","2.7597","0.1346","7.3009"
"","33.2400","2.7613","0.1346","7.3050"
"","33.2600","2.7628","0.1345","7.3092"
"","33.2800","2.7645","0.1346","7.3137"
"","33.3000","2.7663","0.1348","7.3183"
"","33.3200","2.7679","0.1349","7.3226"
"","33.3400","2.7694","0.1348","7.3266"
"","33.3600","2.7709","0.1347","7.3307"
"","33.3800","2.7726","0.1348","7.3351"
"","33.4000","2.7744","0.1351","7.3398"
"","33.4200","2.7761","0.1352","7.3443"
"","33.4400","2.7777","0.1352","7.3485"
"","33.4600","2.7792","0.1352","7.3526"
"","33.4800","2.7809","0.1353","7.3570"
"","33.5000","2.7826","0.1354","7.3615"
"","33.5200","2.7843","0.1357","7.3659"
"","33.5400","2.7859","0.1357","7.3701"
"","33.5600","2.7874","0.1356","7.3743"
"","33.5800","2.7891","0.1358","7.3787"
"","33.6000","2.7909","0.1359","7.3834"
"","33.6200","2.7926","0.1357","7.3879"
"","33.6400","2.7942","0.1358","7.3923"
"","33.6600","2.7959","0.1361","7.3968"
"","33.6800","2.7977","0.1362","7.4014"
"","33.7000","2.7995","0.1365","7.4063"
"","33.7200","2.8014","0.1366","7.4111"
"","33.7400","2.8031","0.1366","7.4158"
"","33.7600","2.8049","0.1365","7.4204"
"","33.7800","2.8065","0.1364","7.4248"
"","33.8000","2.8082","0.1366","7.4294"
"","33.8200","2.8099","0.1367","7.4338"
"","33.8400","2.8116","0.1369","7.4381"
"","33.8600","2.8131","0.1368","7.4423"
"","33.8800","2.8147","0.1369","7.4465"
"","33.9000","2.8163","0.1371","7.4508"
"","33.9200","2.8180","0.1372","7.4552"
"","33.9400","2.8197","0.1371","7.4596"
"","33.9600","2.8213","0.1372","7.4638"
"","33.9800","2.8228","0.1372","7.4679"
"","34.0000","2.8244","0.1373","7.4722"
"","34.0200","2.8261","0.1374","7.4765"
"","34.0400","2.8277","0.1375","7.4807"
"","34.0600","2.8292","0.1375","7.4848"
"","34.0800","2.8307","0.1376","7.4888"
"","34.1000","2.8323","0.1377","7.4930"
"","34.1200","2.8340","0.1380","7.4976"
"","34.1400","2.8358","0.1380","7.5022"
"","34.1600","2.8374","0.1379","7.5066"
"","34.1800","2.8390","0.1380","7.5107"
"","34.2000","2.8406","0.1382","7.5149"
"","34.2200","2.8423","0.1382","7.5196"
"","34.2400","2.8442","0.1381","7.5244"
"","34.2600","2.8460","0.1383","7.5292"
"","34.2800","2.8477","0.1385","7.5336"
"","34.3000","2.8493","0.1387","7.5381"
"","34.3200","2.8512","0.1385","7.5429"
"","34.3400","2.8530","0.1387","7.5478"
"","34.3600","2.8547","0.1388","7.5523"
"","34.3800","2.8563","0.1389","7.5564"
"","34.4000","2.8578","0.1390","7.5605"
"","34.4200","2.8595","0.1391","7.5649"
"","34.4400","2.8612","0.1391","7.5696"
"","34.4600","2.8629","0.1390","7.5739"
"","34.4800","2.8644","0.1392","7.5779"
"","34.5000","2.8659","0.1392","7.5820"
"","34.5200","2.8677","0.1394","7.5865"
"","34.5400","2.8695","0.1395","7.5913"
"","34.5600","2.8711","0.1395","7.5957"
"","34.5800","2.8726","0.1395","7.5997"
"","34.6000","2.8742","0.1396","7.6037"
"","34.6200","2.8759","0.1396","7.6082"
"","34.6400","2.8777","0.1397","7.6130"
"","34.6600","2.8793","0.1399","7.6174"
"","34.6800","2.8808","0.1401","7.6213"
"","34.7000","2.8823","0.1401","7.6253"
"","34.7200","2.8840","0.1401","7.6297"
"","34.7400","2.8858","0.1401","7.6345"
"","34.7600","2.8876","0.1403","7.6392"
"","34.7800","2.8892","0.1407","7.6436"
"","34.8000","2.8909","0.1406","7.6479"
"","34.8200","2.8926","0.1405","7.6526"
"","34.8400","2.8945","0.1407","7.6576"
"","34.8600","2.8963","0.1409","7.6623"
"","34.8800","2.8980","0.1407","7.6667"
"","34.9000","2.8996","0.1405","7.6711"
"","34.9200","2.9014","0.1406","7.6759"
"","34.9400","2.9033","0.1409","7.6808"
"","34.9600","2.9050","0.1412","7.6852"
"","34.9800","2.9065","0.1412","7.6892"
"","35.0000","2.9080","0.1412","7.6933"
"","35.0200","2.9097","0.1412","7.6978"
"","35.0400","2.9115","0.1413","7.7025"
"","35.0600","2.9131","0.1414","7.7068"
"","35.0800","2.9146","0.1413","7.7107"
"","35.1000","2.9161","0.1414","7.7146"
"","35.1200","2.9177","0.1415","7.7190"
"","35.1400","2.9195","0.1417","7.7236"
"","35.1600","2.9212","0.1418","7.7281"
"","35.1800","2.9227","0.1418","7.7322"
"","35.2000","2.9242","0.1418","7.7362"
"","35.2200","2.9259","0.1420","7.7405"
"","35.2400","2.9276","0.1419","7.7450"
"","35.2600","2.9292","0.1420","7.7494"
"","35.2800","2.9308","0.1422","7.7535"
"","35.3000","2.9323","0.1422","7.7575"
"","35.3200","2.9339","0.1422","7.7617"
"","35.3400","2.9356","0.1423","7.7662"
"","35.3600","2.9373","0.1424","7.7709"
"","35.3800","2.9391","0.1424","7.7754"
"","35.4000","2.9407","0.1425","7.7799"
"","35.4200","2.9425","0.1425","7.7845"
"","35.4400","2.9443","0.1424","7.7893"
"","35.4600","2.9462","0.1425","7.7943"
"","35.4800","2.9480","0.1427","7.7990"
"","35.5000","2.9497","0.1431","7.8035"
"","35.5200","2.9513","0.1433","7.8078"
"","35.5400","2.9529","0.1432","7.8122"
"","35.5600","2.9546","0.1432","7.8165"
"","35.5800","2.9561","0.1435","7.8206"
"","35.6000","2.9577","0.1435","7.8247"
"","35.6200","2.9593","0.1435","7.8289"
"","35.6400","2.9610","0.1437","7.8334"
"","35.6600","2.9627","0.1438","7.8380"
"","35.6800","2.9644","0.1439","7.8426"
"","35.7000","2.9661","0.1439","7.8469"
"","35.7200","2.9676","0.1438","7.8510"
"","35.7400","2.9693","0.1436","7.8553"
"","35.7600","2.9710","0.1437","7.8600"
"","35.7800","2.9727","0.1440","7.8645"
"","35.8000","2.9743","0.1441","7.8688"
"","35.8200","2.9759","0.1441","7.8728"
"","35.8400","2.9774","0.1443","7.8770"
"","35.8600","2.9792","0.1444","7.8815"
"","35.8800","2.9809","0.1444","7.8862"
"","35.9000","2.9826","0.1446","7.8907"
"","35.9200","2.9842","0.1446","7.8949"
"","35.9400","2.9859","0.1447","7.8992"
"","35.9600","2.9876","0.1445","7.9039"
"","35.9800","2.9894","0.1448","7.9087"
"","36.0000","2.9912","0.1449","7.9133"
"","36.0200","2.9928","0.1450","7.9176"
"","36.0400","2.9945","0.1449","7.9221"
"","36.0600","2.9963","0.1451","7.9269"
"","36.0800","2.9982","0.1451","7.9318"
"","36.1000","2.9999","0.1451","7.9363"
"","36.1200","3.0014","0.1452","7.9404"
"","36.1400","3.0030","0.1454","7.9446"
"","36.1600","3.0047","0.1454","7.9492"
"","36.1800","3.0065","0.1455","7.9539"
"","36.2000","3.0081","0.1455","7.9582"
"","36.2200","3.0096","0.1456","7.9621"
"","36.2400","3.0111","0.1459","7.9660"
"","36.2600","3.0128","0.1459","7.9705"
"","36.2800","3.0147","0.1459","7.9754"
"","36.3000","3.0164","0.1459","7.9800"
"","36.3200","3.0179","0.1459","7.9840"
"","36.3400","3.0194","0.1459","7.9880"
"","36.3600","3.0210","0.1461","7.9922"
"","36.3800","3.0227","0.1461","7.9967"
"","36.4000","3.0243","0.1463","8.0009"
"","36.4200","3.0257","0.1465","8.0046"
"","36.4400","3.0272","0.1465","8.0085"
"","36.4600","3.0288","0.1464","8.0129"
"","36.4800","3.0307","0.1462","8.0178"
"","36.5000","3.0325","0.1464","8.0225"
"","36.5200","3.0341","0.1467","8.0267"
"","36.5400","3.0356","0.1467","8.0309"
"","36.5600","3.0374","0.1467","8.0355"
"","36.5800","3.0393","0.1471","8.0405"
"","36.6000","3.0411","0.1471","8.0455"
"","36.6200","3.0428","0.1472","8.0498"
"","36.6400","3.0444","0.1473","8.0540"
"","36.6600","3.0461","0.1472","8.0586"
"","36.6800","3.0479","0.1472","8.0634"
"","36.7000","3.0496","0.1473","8.0679"
"","36.7200","3.0512","0.1475","8.0720"
"","36.7400","3.0527","0.1476","8.0761"
"","36.7600","3.0544","0.1478","8.0805"
"","36.7800","3.0562","0.1476","8.0853"
"","36.8000","3.0579","0.1478","8.0898"
"","36.8200","3.0594","0.1478","8.0938"
"","36.8400","3.0609","0.1478","8.0978"
"","36.8600","3.0626","0.1479","8.1022"
"","36.8800","3.0644","0.1481","8.1071"
"","36.9000","3.0662","0.1482","8.1119"
"","36.9200","3.0678","0.1481","8.1161"
"","36.9400","3.0694","0.1482","8.1202"
"","36.9600","3.0710","0.1481","8.1244"
"","36.9800","3.0727","0.1482","8.1289"
"","37.0000","3.0744","0.1484","8.1333"
"","37.0200","3.0759","0.1485","8.1375"
"","37.0400","3.0775","0.1487","8.1416"
"","37.0600","3.0791","0.1487","8.1458"
"","37.0800","3.0808","0.1487","8.1504"
"","37.1000","3.0826","0.1488","8.1551"
"","37.1200","3.0843","0.1489","8.1596"
"","37.1400","3.0860","0.1489","8.1640"
"","37.1600","3.0877","0.1489","8.1687"
"","37.1800","3.0896","0.1491","8.1736"
"","37.2000","3.0915","0.1492","8.1786"
"","37.2200","3.0932","0.1493","8.1832"
"","37.2400","3.0948","0.1494","8.1876"
"","37.2600","3.0965","0.1496","8.1918"
"","37.2800","3.0982","0.1497","8.1963"
"","37.3000","3.0999","0.1497","8.2008"
"","37.3200","3.1015","0.1496","8.2052"
"","37.3400","3.1031","0.1495","8.2093"
"","37.3600","3.1046","0.1496","8.2134"
"","37.3800","3.1063","0.1499","8.2177"
"","37.4000","3.1080","0.1500","8.2224"
"","37.4200","3.1097","0.1500","8.2269"
"","37.4400","3.1114","0.1500","8.2313"
"","37.4600","3.1129","0.1500","8.2354"
"","37.4800","3.1145","0.1502","8.2395"
"","37.5000","3.1161","0.1503","8.2438"
"","37.5200","3.1177","0.1505","8.2481"
"","37.5400","3.1193","0.1507","8.2521"
"","37.5600","3.1208","0.1506","8.2561"
"","37.5800","3.1223","0.1505","8.2602"
"","37.6000","3.1240","0.1504","8.2648"
"","37.6200","3.1258","0.1505","8.2694"
"","37.6400","3.1275","0.1507","8.2739"
"","37.6600","3.1290","0.1509","8.2780"
"","37.6800","3.1306","0.1509","8.2822"
"","37.7000","3.1324","0.1511","8.2869"
"","37.7200","3.1343","0.1511","8.2918"
"","37.7400","3.1361","0.1512","8.2966"
"","37.7600","3.1377","0.1512","8.3010"
"","37.7800","3.1393","0.1513","8.3053"
"","37.8000","3.1411","0.1515","8.3099"
"","37.8200","3.1429","0.1516","8.3147"
"","37.8400","3.1446","0.1515","8.3192"
"","37.8600","3.1462","0.1515","8.3233"
"","37.8800","3.1477","0.1514","8.3273"
"","37.9000","3.1494","0.1516","8.3318"
"","37.9200","3.1512","0.1517","8.3365"
"","37.9400","3.1528","0.1519","8.3410"
"","37.9600","3.1544","0.1518","8.3450"
"","37.9800","3.1559","0.1519","8.3491"
"","38.0000","3.1577","0.1519","8.3537"
"","38.0200","3.1595","0.1520","8.3587"
"","38.0400","3.1613","0.1521","8.3634"
"","38.0600","3.1629","0.1521","8.3675"
"","38.0800","3.1643","0.1522","8.3714"
"","38.1000","3.1660","0.1523","8.3757"
"","38.1200","3.1677","0.1525","8.3803"
"","38.1400","3.1694","0.1525","8.3847"
"","38.1600","3.1708","0.1526","8.3886"
"","38.1800","3.1723","0.1528","8.3924"
"","38.2000","3.1739","0.1528","8.3967"
"","38.2200","3.1757","0.1529","8.4016"
"","38.2400","3.1776","0.1529","8.4065"
"","38.2600","3.1793","0.1530","8.4110"
"","38.2800","3.1809","0.1533","8.4153"
"","38.3000","3.1827","0.1533","8.4199"
"","38.3200","3.1846","0.1533","8.4250"
"","38.3400","3.1864","0.1533","8.4299"
"","38.3600","3.1881","0.1533","8.4343"
"","38.3800","3.1897","0.1535","8.4385"
"","38.4000","3.1914","0.1535","8.4431"
"","38.4200","3.1932","0.1537","8.4479"
"","38.4400","3.1949","0.1539","8.4523"
"","38.4600","3.1965","0.1538","8.4564"
"","38.4800","3.1980","0.1538","8.4604"
"","38.5000","3.1997","0.1538","8.4648"
"","38.5200","3.2015","0.1538","8.4696"
"","38.5400","3.2032","0.1537","8.4741"
"","38.5600","3.2047","0.1539","8.4783"
"","38.5800","3.2062","0.1542","8.4822"
"","38.6000","3.2078","0.1541","8.4865"
"","38.6200","3.2095","0.1542","8.4910"
"","38.6400","3.2112","0.1545","8.4954"
"","38.6600","3.2127","0.1547","8.4993"
"","38.6800","3.2141","0.1546","8.5031"
"","38.7000","3.2157","0.1545","8.5072"
"","38.7200","3.2174","0.1546","8.5117"
"","38.7400","3.2191","0.1548","8.5163"
"","38.7600","3.2208","0.1548","8.5207"
"","38.7800","3.2223","0.1548","8.5248"
"","38.8000","3.2239","0.1549","8.5290"
"","38.8200","3.2256","0.1549","8.5335"
"","38.8400","3.2274","0.1550","8.5382"
"","38.8600","3.2291","0.1550","8.5428"
"","38.8800","3.2308","0.1551","8.5472"
"","38.9000","3.2325","0.1552","8.5518"
"","38.9200","3.2343","0.1553","8.5565"
"","38.9400","3.2362","0.1554","8.5614"
"","38.9600","3.2379","0.1555","8.5660"
"","38.9800","3.2395","0.1557","8.5703"
"","39.0000","3.2411","0.1558","8.5745"
"","39.0200","3.2428","0.1558","8.5789"
"","39.0400","3.2445","0.1559","8.5834"
"","39.0600","3.2462","0.1561","8.5878"
"","39.0800","3.2478","0.1560","8.5921"
"","39.1000","3.2494","0.1559","8.5964"
"","39.1200","3.2511","0.1558","8.6009"
"","39.1400","3.2529","0.1560","8.6056"
"","39.1600","3.2546","0.1564","8.6102"
"","39.1800","3.2563","0.1567","8.6146"
"","39.2000","3.2578","0.1564","8.6187"
"","39.2200","3.2594","0.1564","8.6229"
"","39.2400","3.2610","0.1563","8.6272"
"","39.2600","3.2627","0.1564","8.6317"
"","39.2800","3.2643","0.1564","8.6358"
"","39.3000","3.2658","0.1565","8.6398"
"","39.3200","3.2673","0.1566","8.6439"
"","39.3400","3.2690","0.1570","8.6483"
"","39.3600","3.2708","0.1569","8.6531"
"","39.3800","3.2726","0.1569","8.6578"
"","39.4000","3.2743","0.1570","8.6622"
"","39.4200","3.2759","0.1571","8.6665"
"","39.4400","3.2777","0.1570","8.6712"
"","39.4600","3.2795","0.1571","8.6760"
"","39.4800","3.2812","0.1573","8.6807"
"","39.5000","3.2829","0.1572","8.6850"
"","39.5200","3.2845","0.1574","8.6894"
