结果表格 1
,压缩位移(力 50 N),压缩位移(力 70 N),压缩位移(力 100 N),压缩位移(力 120 N),标识
,(mm),(mm),(mm),(mm),
"平均值","3.04","4.57","7.07","8.94",""
"标准偏差","-----","-----","-----","-----",""
"变异系数％","-----","-----","-----","-----",""

结果表格 2


1,时间,位移,力,压缩应变
,(s),(mm),(kN),(%)
"","138.5200","11.5734","0.1415","30.5475"
"","138.5400","11.5751","0.1415","30.5521"
"","138.5600","11.5768","0.1414","30.5566"
"","138.5800","11.5784","0.1416","30.5608"
"","138.6000","11.5800","0.1417","30.5649"
"","138.6200","11.5816","0.1416","30.5691"
"","138.6400","11.5832","0.1415","30.5736"
"","138.6600","11.5849","0.1415","30.5780"
"","138.6800","11.5865","0.1415","30.5821"
"","138.7000","11.5880","0.1415","30.5863"
"","138.7200","11.5896","0.1417","30.5906"
"","138.7400","11.5914","0.1416","30.5951"
"","138.7600","11.5931","0.1415","30.5996"
"","138.7800","11.5947","0.1415","30.6038"
"","138.8000","11.5962","0.1414","30.6079"
"","138.8200","11.5978","0.1414","30.6121"
"","138.8400","11.5996","0.1414","30.6169"
"","138.8600","11.6014","0.1415","30.6218"
"","138.8800","11.6032","0.1413","30.6263"
"","138.9000","11.6048","0.1414","30.6306"
"","138.9200","11.6064","0.1415","30.6349"
"","138.9400","11.6082","0.1415","30.6397"
"","138.9600","11.6101","0.1415","30.6448"
"","138.9800","11.6119","0.1416","30.6494"
"","139.0000","11.6135","0.1416","30.6536"
"","139.0200","11.6151","0.1414","30.6579"
"","139.0400","11.6168","0.1416","30.6624"
"","139.0600","11.6185","0.1418","30.6669"
"","139.0800","11.6200","0.1418","30.6710"
"","139.1000","11.6215","0.1418","30.6748"
"","139.1200","11.6230","0.1417","30.6789"
"","139.1400","11.6247","0.1416","30.6835"
"","139.1600","11.6266","0.1416","30.6883"
"","139.1800","11.6282","0.1418","30.6928"
"","139.2000","11.6298","0.1418","30.6968"
"","139.2200","11.6313","0.1419","30.7009"
"","139.2400","11.6331","0.1418","30.7055"
"","139.2600","11.6349","0.1417","30.7105"
"","139.2800","11.6366","0.1417","30.7150"
"","139.3000","11.6382","0.1417","30.7191"
"","139.3200","11.6397","0.1417","30.7231"
"","139.3400","11.6414","0.1419","30.7275"
"","139.3600","11.6432","0.1419","30.7323"
"","139.3800","11.6449","0.1417","30.7369"
"","139.4000","11.6465","0.1416","30.7410"
"","139.4200","11.6480","0.1417","30.7452"
"","139.4400","11.6498","0.1418","30.7499"
"","139.4600","11.6517","0.1419","30.7549"
"","139.4800","11.6534","0.1419","30.7595"
"","139.5000","11.6550","0.1421","30.7637"
"","139.5200","11.6567","0.1421","30.7681"
"","139.5400","11.6585","0.1420","30.7729"
"","139.5600","11.6604","0.1420","30.7779"
"","139.5800","11.6621","0.1420","30.7824"
"","139.6000","11.6636","0.1420","30.7865"
"","139.6200","11.6652","0.1419","30.7906"
"","139.6400","11.6669","0.1418","30.7951"
"","139.6600","11.6686","0.1420","30.7997"
"","139.6800","11.6702","0.1419","30.8040"
"","139.7000","11.6717","0.1420","30.8079"
"","139.7200","11.6732","0.1420","30.8119"
"","139.7400","11.6749","0.1421","30.8164"
"","139.7600","11.6767","0.1420","30.8211"
"","139.7800","11.6784","0.1421","30.8255"
"","139.8000","11.6799","0.1420","30.8296"
"","139.8200","11.6814","0.1421","30.8337"
"","139.8400","11.6831","0.1420","30.8381"
"","139.8600","11.6848","0.1420","30.8427"
"","139.8800","11.6865","0.1422","30.8471"
"","139.9000","11.6880","0.1423","30.8510"
"","139.9200","11.6895","0.1421","30.8550"
"","139.9400","11.6911","0.1421","30.8592"
"","139.9600","11.6929","0.1419","30.8639"
"","139.9800","11.6946","0.1419","30.8686"
"","140.0000","11.6963","0.1421","30.8730"
"","140.0200","11.6979","0.1419","30.8772"
"","140.0400","11.6996","0.1419","30.8817"
"","140.0600","11.7014","0.1420","30.8864"
"","140.0800","11.7032","0.1421","30.8914"
"","140.1000","11.7051","0.1422","30.8962"
"","140.1200","11.7068","0.1422","30.9008"
"","140.1400","11.7085","0.1422","30.9053"
"","140.1600","11.7102","0.1422","30.9097"
"","140.1800","11.7118","0.1422","30.9140"
"","140.2000","11.7134","0.1423","30.9182"
"","140.2200","11.7149","0.1422","30.9223"
"","140.2400","11.7165","0.1422","30.9265"
"","140.2600","11.7182","0.1421","30.9311"
"","140.2800","11.7200","0.1421","30.9358"
"","140.3000","11.7218","0.1421","30.9404"
"","140.3200","11.7234","0.1421","30.9447"
"","140.3400","11.7249","0.1423","30.9487"
"","140.3600","11.7265","0.1424","30.9530"
"","140.3800","11.7282","0.1425","30.9575"
"","140.4000","11.7299","0.1424","30.9621"
"","140.4200","11.7316","0.1424","30.9664"
"","140.4400","11.7331","0.1424","30.9705"
"","140.4600","11.7347","0.1423","30.9746"
"","140.4800","11.7364","0.1425","30.9792"
"","140.5000","11.7381","0.1426","30.9838"
"","140.5200","11.7398","0.1427","30.9882"
"","140.5400","11.7414","0.1425","30.9923"
"","140.5600","11.7430","0.1425","30.9966"
"","140.5800","11.7448","0.1425","31.0014"
"","140.6000","11.7466","0.1423","31.0062"
"","140.6200","11.7483","0.1422","31.0108"
"","140.6400","11.7500","0.1422","31.0152"
"","140.6600","11.7517","0.1424","31.0196"
"","140.6800","11.7535","0.1425","31.0246"
"","140.7000","11.7554","0.1425","31.0296"
"","140.7200","11.7571","0.1427","31.0340"
"","140.7400","11.7586","0.1426","31.0381"
"","140.7600","11.7602","0.1425","31.0422"
"","140.7800","11.7619","0.1425","31.0468"
"","140.8000","11.7637","0.1423","31.0514"
"","140.8200","11.7652","0.1424","31.0556"
"","140.8400","11.7667","0.1424","31.0595"
"","140.8600","11.7683","0.1425","31.0636"
"","140.8800","11.7700","0.1425","31.0681"
"","140.9000","11.7718","0.1426","31.0729"
"","140.9200","11.7735","0.1426","31.0774"
"","140.9400","11.7750","0.1424","31.0814"
"","140.9600","11.7765","0.1424","31.0854"
"","140.9800","11.7782","0.1423","31.0899"
"","141.0000","11.7799","0.1425","31.0945"
"","141.0200","11.7815","0.1424","31.0987"
"","141.0400","11.7829","0.1425","31.1024"
"","141.0600","11.7844","0.1427","31.1063"
"","141.0800","11.7861","0.1426","31.1107"
"","141.1000","11.7879","0.1427","31.1157"
"","141.1200","11.7897","0.1426","31.1204"
"","141.1400","11.7913","0.1425","31.1246"
"","141.1600","11.7929","0.1425","31.1287"
"","141.1800","11.7946","0.1427","31.1333"
"","141.2000","11.7965","0.1427","31.1383"
"","141.2200","11.7983","0.1426","31.1430"
"","141.2400","11.7999","0.1425","31.1473"
"","141.2600","11.8015","0.1426","31.1515"
"","141.2800","11.8032","0.1427","31.1561"
"","141.3000","11.8051","0.1429","31.1610"
"","141.3200","11.8068","0.1429","31.1656"
"","141.3400","11.8084","0.1430","31.1698"
"","141.3600","11.8099","0.1429","31.1738"
"","141.3800","11.8115","0.1427","31.1781"
"","141.4000","11.8133","0.1428","31.1829"
"","141.4200","11.8150","0.1427","31.1874"
"","141.4400","11.8166","0.1427","31.1916"
"","141.4600","11.8182","0.1427","31.1958"
"","141.4800","11.8199","0.1428","31.2002"
"","141.5000","11.8217","0.1430","31.2050"
"","141.5200","11.8234","0.1430","31.2096"
"","141.5400","11.8250","0.1430","31.2139"
"","141.5600","11.8266","0.1430","31.2181"
"","141.5800","11.8282","0.1428","31.2224"
"","141.6000","11.8299","0.1428","31.2269"
"","141.6200","11.8316","0.1429","31.2312"
"","141.6400","11.8331","0.1427","31.2352"
"","141.6600","11.8346","0.1428","31.2392"
"","141.6800","11.8362","0.1429","31.2434"
"","141.7000","11.8379","0.1429","31.2481"
"","141.7200","11.8398","0.1429","31.2529"
"","141.7400","11.8415","0.1428","31.2576"
"","141.7600","11.8432","0.1429","31.2621"
"","141.7800","11.8450","0.1430","31.2667"
"","141.8000","11.8468","0.1430","31.2714"
"","141.8200","11.8486","0.1428","31.2762"
"","141.8400","11.8503","0.1430","31.2808"
"","141.8600","11.8520","0.1431","31.2852"
"","141.8800","11.8536","0.1431","31.2895"
"","141.9000","11.8553","0.1432","31.2940"
"","141.9200","11.8570","0.1432","31.2985"
"","141.9400","11.8586","0.1431","31.3028"
"","141.9600","11.8602","0.1432","31.3070"
"","141.9800","11.8618","0.1432","31.3112"
"","142.0000","11.8634","0.1431","31.3155"
"","142.0200","11.8652","0.1432","31.3202"
"","142.0400","11.8669","0.1431","31.3248"
"","142.0600","11.8685","0.1430","31.3291"
"","142.0800","11.8701","0.1432","31.3333"
"","142.1000","11.8717","0.1433","31.3374"
"","142.1200","11.8733","0.1432","31.3417"
"","142.1400","11.8749","0.1431","31.3460"
"","142.1600","11.8765","0.1431","31.3501"
"","142.1800","11.8780","0.1433","31.3541"
"","142.2000","11.8795","0.1433","31.3581"
"","142.2200","11.8812","0.1432","31.3625"
"","142.2400","11.8829","0.1432","31.3672"
"","142.2600","11.8847","0.1431","31.3718"
"","142.2800","11.8863","0.1431","31.3761"
"","142.3000","11.8879","0.1430","31.3803"
"","142.3200","11.8896","0.1431","31.3849"
"","142.3400","11.8914","0.1432","31.3897"
"","142.3600","11.8932","0.1433","31.3943"
"","142.3800","11.8948","0.1433","31.3987"
"","142.4000","11.8964","0.1432","31.4030"
"","142.4200","11.8982","0.1431","31.4077"
"","142.4400","11.9000","0.1431","31.4125"
"","142.4600","11.9018","0.1433","31.4171"
"","142.4800","11.9033","0.1434","31.4213"
"","142.5000","11.9049","0.1435","31.4254"
"","142.5200","11.9066","0.1434","31.4298"
"","142.5400","11.9083","0.1433","31.4345"
"","142.5600","11.9100","0.1434","31.4390"
"","142.5800","11.9116","0.1434","31.4432"
"","142.6000","11.9132","0.1434","31.4474"
"","142.6200","11.9149","0.1434","31.4519"
"","142.6400","11.9167","0.1434","31.4568"
"","142.6600","11.9184","0.1434","31.4613"
"","142.6800","11.9200","0.1435","31.4653"
"","142.7000","11.9215","0.1435","31.4693"
"","142.7200","11.9231","0.1434","31.4736"
"","142.7400","11.9249","0.1432","31.4784"
"","142.7600","11.9266","0.1431","31.4829"
"","142.7800","11.9281","0.1431","31.4869"
"","142.8000","11.9296","0.1433","31.4909"
"","142.8200","11.9313","0.1436","31.4952"
"","142.8400","11.9331","0.1434","31.5000"
"","142.8600","11.9348","0.1433","31.5047"
"","142.8800","11.9365","0.1433","31.5090"
"","142.9000","11.9381","0.1433","31.5133"
"","142.9200","11.9398","0.1435","31.5180"
"","142.9400","11.9417","0.1433","31.5229"
"","142.9600","11.9435","0.1434","31.5276"
"","142.9800","11.9450","0.1436","31.5317"
"","143.0000","11.9466","0.1436","31.5359"
"","143.0200","11.9483","0.1435","31.5405"
"","143.0400","11.9502","0.1435","31.5454"
"","143.0600","11.9520","0.1435","31.5501"
"","143.0800","11.9536","0.1436","31.5543"
"","143.1000","11.9551","0.1436","31.5584"
"","143.1200","11.9568","0.1435","31.5628"
"","143.1400","11.9586","0.1436","31.5675"
"","143.1600","11.9603","0.1436","31.5720"
"","143.1800","11.9618","0.1436","31.5761"
"","143.2000","11.9634","0.1436","31.5802"
"","143.2200","11.9650","0.1438","31.5846"
"","143.2400","11.9668","0.1437","31.5892"
"","143.2600","11.9685","0.1436","31.5937"
"","143.2800","11.9700","0.1436","31.5978"
"","143.3000","11.9715","0.1437","31.6018"
"","143.3200","11.9731","0.1435","31.6060"
"","143.3400","11.9748","0.1436","31.6104"
"","143.3600","11.9764","0.1437","31.6148"
"","143.3800","11.9780","0.1435","31.6190"
"","143.4000","11.9795","0.1435","31.6230"
"","143.4200","11.9811","0.1436","31.6273"
"","143.4400","11.9829","0.1437","31.6319"
"","143.4600","11.9847","0.1437","31.6367"
"","143.4800","11.9864","0.1437","31.6413"
"","143.5000","11.9881","0.1439","31.6457"
"","143.5200","11.9898","0.1440","31.6501"
"","143.5400","11.9915","0.1438","31.6547"
"","143.5600","11.9933","0.1436","31.6594"
"","143.5800","11.9950","0.1437","31.6640"
"","143.6000","11.9967","0.1440","31.6685"
"","143.6200","11.9984","0.1439","31.6729"
"","143.6400","12.0000","0.1439","31.6773"
"","143.6600","12.0017","0.1437","31.6817"
"","143.6800","12.0033","0.1437","31.6859"
"","143.7000","12.0049","0.1438","31.6902"
"","143.7200","12.0065","0.1440","31.6945"
"","143.7400","12.0082","0.1440","31.6990"
"","143.7600","12.0100","0.1440","31.7038"
"","143.7800","12.0118","0.1440","31.7085"
"","143.8000","12.0134","0.1439","31.7128"
"","143.8200","12.0150","0.1438","31.7169"
"","143.8400","12.0165","0.1438","31.7211"
"","143.8600","12.0182","0.1439","31.7255"
"","143.8800","12.0199","0.1438","31.7300"
"","143.9000","12.0215","0.1439","31.7342"
"","143.9200","12.0230","0.1439","31.7383"
"","143.9400","12.0246","0.1440","31.7424"
"","143.9600","12.0263","0.1440","31.7468"
"","143.9800","12.0281","0.1440","31.7516"
"","144.0000","12.0298","0.1440","31.7563"
"","144.0200","12.0315","0.1440","31.7607"
"","144.0400","12.0331","0.1439","31.7650"
"","144.0600","12.0349","0.1440","31.7696"
"","144.0800","12.0367","0.1438","31.7745"
"","144.1000","12.0384","0.1437","31.7790"
"","144.1200","12.0400","0.1438","31.7832"
"","144.1400","12.0416","0.1439","31.7874"
"","144.1600","12.0433","0.1441","31.7920"
"","144.1800","12.0452","0.1441","31.7971"
"","144.2000","12.0471","0.1441","31.8019"
"","144.2200","12.0487","0.1440","31.8063"
"","144.2400","12.0503","0.1439","31.8104"
"","144.2600","12.0520","0.1441","31.8148"
"","144.2800","12.0537","0.1441","31.8194"
"","144.3000","12.0553","0.1441","31.8237"
"","144.3200","12.0568","0.1442","31.8277"
"","144.3400","12.0583","0.1441","31.8317"
"","144.3600","12.0600","0.1442","31.8361"
"","144.3800","12.0618","0.1443","31.8408"
"","144.4000","12.0635","0.1441","31.8454"
"","144.4200","12.0650","0.1439","31.8494"
"","144.4400","12.0665","0.1440","31.8533"
"","144.4600","12.0681","0.1441","31.8575"
"","144.4800","12.0698","0.1441","31.8620"
"","144.5000","12.0714","0.1442","31.8663"
"","144.5200","12.0728","0.1442","31.8701"
"","144.5400","12.0743","0.1442","31.8740"
"","144.5600","12.0759","0.1442","31.8784"
"","144.5800","12.0778","0.1441","31.8833"
"","144.6000","12.0797","0.1441","31.8883"
"","144.6200","12.0814","0.1442","31.8928"
"","144.6400","12.0830","0.1442","31.8971"
"","144.6600","12.0847","0.1444","31.9016"
"","144.6800","12.0865","0.1444","31.9064"
"","144.7000","12.0883","0.1443","31.9110"
"","144.7200","12.0899","0.1443","31.9152"
"","144.7400","12.0914","0.1444","31.9193"
"","144.7600","12.0931","0.1444","31.9238"
"","144.7800","12.0950","0.1442","31.9287"
"","144.8000","12.0968","0.1442","31.9335"
"","144.8200","12.0984","0.1442","31.9377"
"","144.8400","12.0999","0.1445","31.9418"
"","144.8600","12.1015","0.1446","31.9462"
"","144.8800","12.1033","0.1443","31.9509"
"","144.9000","12.1051","0.1443","31.9555"
"","144.9200","12.1067","0.1445","31.9597"
"","144.9400","12.1082","0.1446","31.9637"
"","144.9600","12.1098","0.1447","31.9680"
"","144.9800","12.1116","0.1445","31.9727"
"","145.0000","12.1133","0.1444","31.9774"
"","145.0200","12.1149","0.1445","31.9816"
"","145.0400","12.1164","0.1444","31.9856"
"","145.0600","12.1180","0.1443","31.9897"
"","145.0800","12.1197","0.1443","31.9942"
"","145.1000","12.1215","0.1443","31.9989"
"","145.1200","12.1231","0.1443","32.0033"
"","145.1400","12.1247","0.1443","32.0075"
"","145.1600","12.1263","0.1445","32.0118"
"","145.1800","12.1281","0.1444","32.0164"
"","145.2000","12.1299","0.1444","32.0211"
"","145.2200","12.1316","0.1445","32.0256"
"","145.2400","12.1332","0.1445","32.0300"
"","145.2600","12.1349","0.1445","32.0344"
"","145.2800","12.1367","0.1446","32.0392"
"","145.3000","12.1385","0.1446","32.0441"
"","145.3200","12.1403","0.1445","32.0487"
"","145.3400","12.1419","0.1446","32.0530"
"","145.3600","12.1435","0.1445","32.0573"
"","145.3800","12.1452","0.1446","32.0618"
"","145.4000","12.1469","0.1446","32.0664"
"","145.4200","12.1486","0.1447","32.0707"
"","145.4400","12.1501","0.1447","32.0749"
"","145.4600","12.1517","0.1446","32.0790"
"","145.4800","12.1534","0.1446","32.0835"
"","145.5000","12.1552","0.1446","32.0882"
"","145.5200","12.1569","0.1445","32.0929"
"","145.5400","12.1586","0.1446","32.0972"
"","145.5600","12.1601","0.1446","32.1013"
"","145.5800","12.1617","0.1446","32.1054"
"","145.6000","12.1633","0.1446","32.1097"
"","145.6200","12.1649","0.1445","32.1140"
"","145.6400","12.1665","0.1445","32.1181"
"","145.6600","12.1680","0.1446","32.1221"
"","145.6800","12.1695","0.1447","32.1262"
"","145.7000","12.1713","0.1447","32.1308"
"","145.7200","12.1731","0.1446","32.1355"
"","145.7400","12.1748","0.1446","32.1400"
"","145.7600","12.1763","0.1446","32.1441"
"","145.7800","12.1779","0.1446","32.1483"
"","145.8000","12.1796","0.1447","32.1528"
"","145.8200","12.1814","0.1448","32.1577"
"","145.8400","12.1832","0.1448","32.1624"
"","145.8600","12.1848","0.1447","32.1667"
"","145.8800","12.1864","0.1448","32.1709"
"","145.9000","12.1882","0.1448","32.1756"
"","145.9200","12.1901","0.1447","32.1806"
"","145.9400","12.1919","0.1448","32.1854"
"","145.9600","12.1935","0.1449","32.1896"
"","145.9800","12.1949","0.1449","32.1935"
"","146.0000","12.1965","0.1446","32.1977"
"","146.0200","12.1983","0.1447","32.2024"
"","146.0400","12.2001","0.1448","32.2070"
"","146.0600","12.2016","0.1447","32.2112"
"","146.0800","12.2032","0.1447","32.2153"
"","146.1000","12.2048","0.1447","32.2197"
"","146.1200","12.2067","0.1446","32.2246"
"","146.1400","12.2085","0.1447","32.2293"
"","146.1600","12.2100","0.1447","32.2334"
"","146.1800","12.2115","0.1447","32.2372"
"","146.2000","12.2130","0.1448","32.2414"
"","146.2200","12.2148","0.1448","32.2461"
"","146.2400","12.2165","0.1448","32.2507"
"","146.2600","12.2181","0.1449","32.2547"
"","146.2800","12.2195","0.1449","32.2586"
"","146.3000","12.2212","0.1449","32.2629"
"","146.3200","12.2230","0.1449","32.2678"
"","146.3400","12.2249","0.1450","32.2728"
"","146.3600","12.2266","0.1447","32.2772"
"","146.3800","12.2281","0.1446","32.2814"
"","146.4000","12.2298","0.1449","32.2859"
"","146.4200","12.2317","0.1450","32.2908"
"","146.4400","12.2335","0.1450","32.2956"
"","146.4600","12.2351","0.1449","32.2998"
"","146.4800","12.2366","0.1449","32.3039"
"","146.5000","12.2383","0.1449","32.3084"
"","146.5200","12.2402","0.1448","32.3133"
"","146.5400","12.2420","0.1451","32.3181"
"","146.5600","12.2436","0.1451","32.3224"
"","146.5800","12.2451","0.1451","32.3264"
"","146.6000","12.2468","0.1450","32.3308"
"","146.6200","12.2486","0.1449","32.3355"
"","146.6400","12.2503","0.1449","32.3401"
"","146.6600","12.2519","0.1449","32.3443"
"","146.6800","12.2534","0.1450","32.3483"
"","146.7000","12.2550","0.1451","32.3526"
"","146.7200","12.2568","0.1450","32.3573"
"","146.7400","12.2585","0.1451","32.3618"
"","146.7600","12.2600","0.1451","32.3658"
"","146.7800","12.2614","0.1450","32.3696"
"","146.8000","12.2630","0.1450","32.3737"
"","146.8200","12.2647","0.1451","32.3782"
"","146.8400","12.2664","0.1451","32.3828"
"","146.8600","12.2680","0.1452","32.3870"
"","146.8800","12.2695","0.1452","32.3909"
"","146.9000","12.2710","0.1452","32.3950"
"","146.9200","12.2728","0.1452","32.3996"
"","146.9400","12.2746","0.1453","32.4045"
"","146.9600","12.2764","0.1452","32.4092"
"","146.9800","12.2781","0.1450","32.4137"
"","147.0000","12.2797","0.1451","32.4181"
"","147.0200","12.2815","0.1453","32.4226"
"","147.0400","12.2832","0.1454","32.4273"
"","147.0600","12.2850","0.1453","32.4319"
"","147.0800","12.2866","0.1450","32.4362"
"","147.1000","12.2882","0.1450","32.4405"
"","147.1200","12.2899","0.1452","32.4450"
"","147.1400","12.2916","0.1451","32.4496"
"","147.1600","12.2933","0.1449","32.4541"
"","147.1800","12.2950","0.1448","32.4584"
"","147.2000","12.2966","0.1451","32.4627"
"","147.2200","12.2983","0.1452","32.4672"
"","147.2400","12.3000","0.1453","32.4718"
"","147.2600","12.3018","0.1453","32.4764"
"","147.2800","12.3034","0.1453","32.4807"
"","147.3000","12.3049","0.1453","32.4848"
"","147.3200","12.3065","0.1453","32.4889"
"","147.3400","12.3082","0.1452","32.4934"
"","147.3600","12.3099","0.1453","32.4980"
"","147.3800","12.3116","0.1454","32.5024"
"","147.4000","12.3131","0.1454","32.5064"
"","147.4200","12.3146","0.1453","32.5105"
"","147.4400","12.3163","0.1450","32.5149"
"","147.4600","12.3181","0.1451","32.5196"
"","147.4800","12.3198","0.1452","32.5243"
"","147.5000","12.3215","0.1452","32.5286"
"","147.5200","12.3231","0.1453","32.5329"
"","147.5400","12.3248","0.1453","32.5375"
"","147.5600","12.3266","0.1453","32.5423"
"","147.5800","12.3284","0.1454","32.5469"
"","147.6000","12.3300","0.1455","32.5511"
"","147.6200","12.3316","0.1456","32.5554"
"","147.6400","12.3333","0.1454","32.5600"
"","147.6600","12.3352","0.1453","32.5648"
"","147.6800","12.3369","0.1453","32.5694"
"","147.7000","12.3384","0.1454","32.5735"
"","147.7200","12.3400","0.1453","32.5776"
"","147.7400","12.3417","0.1453","32.5821"
"","147.7600","12.3436","0.1454","32.5871"
"","147.7800","12.3453","0.1454","32.5918"
"","147.8000","12.3469","0.1455","32.5960"
"","147.8200","12.3485","0.1456","32.6001"
"","147.8400","12.3502","0.1454","32.6046"
"","147.8600","12.3520","0.1454","32.6094"
"","147.8800","12.3537","0.1455","32.6139"
"","147.9000","12.3552","0.1455","32.6178"
"","147.9200","12.3566","0.1456","32.6215"
"","147.9400","12.3581","0.1454","32.6255"
"","147.9600","12.3598","0.1455","32.6301"
"","147.9800","12.3615","0.1454","32.6346"
"","148.0000","12.3630","0.1457","32.6386"
"","148.0200","12.3645","0.1456","32.6424"
"","148.0400","12.3660","0.1456","32.6466"
"","148.0600","12.3679","0.1456","32.6515"
"","148.0800","12.3697","0.1456","32.6564"
"","148.1000","12.3714","0.1459","32.6608"
"","148.1200","12.3729","0.1458","32.6648"
"","148.1400","12.3745","0.1457","32.6690"
"","148.1600","12.3764","0.1456","32.6739"
"","148.1800","12.3782","0.1456","32.6789"
"","148.2000","12.3799","0.1457","32.6834"
"","148.2200","12.3815","0.1457","32.6876"
"","148.2400","12.3831","0.1457","32.6919"
"","148.2600","12.3849","0.1458","32.6966"
"","148.2800","12.3868","0.1459","32.7015"
"","148.3000","12.3884","0.1458","32.7059"
"","148.3200","12.3900","0.1457","32.7100"
"","148.3400","12.3916","0.1458","32.7143"
"","148.3600","12.3934","0.1457","32.7191"
"","148.3800","12.3952","0.1457","32.7239"
"","148.4000","12.3969","0.1456","32.7282"
"","148.4200","12.3984","0.1457","32.7322"
"","148.4400","12.4000","0.1457","32.7364"
"","148.4600","12.4017","0.1457","32.7409"
"","148.4800","12.4034","0.1456","32.7455"
"","148.5000","12.4049","0.1458","32.7496"
"","148.5200","12.4064","0.1458","32.7535"
"","148.5400","12.4079","0.1458","32.7576"
"","148.5600","12.4097","0.1459","32.7621"
"","148.5800","12.4115","0.1458","32.7669"
"","148.6000","12.4132","0.1459","32.7714"
"","148.6200","12.4147","0.1460","32.7755"
"","148.6400","12.4163","0.1460","32.7797"
"","148.6600","12.4180","0.1460","32.7842"
"","148.6800","12.4198","0.1459","32.7889"
"","148.7000","12.4215","0.1459","32.7935"
"","148.7200","12.4232","0.1460","32.7979"
"","148.7400","12.4249","0.1461","32.8023"
"","148.7600","12.4266","0.1460","32.8070"
"","148.7800","12.4284","0.1459","32.8118"
"","148.8000","12.4302","0.1459","32.8164"
"","148.8200","12.4318","0.1459","32.8208"
"","148.8400","12.4335","0.1460","32.8251"
"","148.8600","12.4352","0.1460","32.8296"
"","148.8800","12.4369","0.1459","32.8343"
"","148.9000","12.4387","0.1458","32.8389"
"","148.9200","12.4403","0.1459","32.8433"
"","148.9400","12.4419","0.1460","32.8476"
"","148.9600","12.4436","0.1458","32.8519"
"","148.9800","12.4453","0.1457","32.8564"
"","149.0000","12.4470","0.1459","32.8609"
"","149.0200","12.4486","0.1461","32.8652"
"","149.0400","12.4501","0.1462","32.8693"
"","149.0600","12.4516","0.1461","32.8732"
"","149.0800","12.4532","0.1460","32.8774"
"","149.1000","12.4548","0.1459","32.8818"
"","149.1200","12.4564","0.1461","32.8860"
"","149.1400","12.4580","0.1460","32.8901"
"","149.1600","12.4596","0.1461","32.8942"
"","149.1800","12.4612","0.1460","32.8987"
"","149.2000","12.4630","0.1459","32.9034"
"","149.2200","12.4647","0.1459","32.9079"
"","149.2400","12.4663","0.1460","32.9122"
"","149.2600","12.4679","0.1459","32.9163"
"","149.2800","12.4695","0.1460","32.9207"
"","149.3000","12.4713","0.1462","32.9254"
"","149.3200","12.4732","0.1462","32.9303"
"","149.3400","12.4749","0.1461","32.9348"
"","149.3600","12.4765","0.1459","32.9390"
"","149.3800","12.4781","0.1460","32.9434"
"","149.4000","12.4799","0.1461","32.9482"
"","149.4200","12.4817","0.1463","32.9528"
"","149.4400","12.4833","0.1463","32.9571"
"","149.4600","12.4849","0.1463","32.9613"
"","149.4800","12.4866","0.1462","32.9657"
"","149.5000","12.4884","0.1461","32.9705"
"","149.5200","12.4902","0.1461","32.9753"
"","149.5400","12.4918","0.1460","32.9795"
"","149.5600","12.4933","0.1460","32.9836"
"","149.5800","12.4949","0.1460","32.9879"
"","149.6000","12.4967","0.1461","32.9927"
"","149.6200","12.4985","0.1461","32.9973"
"","149.6400","12.5001","0.1462","33.0015"
"","149.6600","12.5015","0.1461","33.0053"
"","149.6800","12.5030","0.1462","33.0094"
"","149.7000","12.5048","0.1464","33.0140"
"","149.7200","12.5065","0.1464","33.0187"
"","149.7400","12.5082","0.1462","33.0230"
"","149.7600","12.5097","0.1461","33.0269"
"","149.7800","12.5113","0.1462","33.0311"
"","149.8000","12.5130","0.1463","33.0359"
"","149.8200","12.5149","0.1464","33.0407"
"","149.8400","12.5165","0.1466","33.0451"
"","149.8600","12.5181","0.1465","33.0492"
"","149.8800","12.5197","0.1464","33.0535"
"","149.9000","12.5215","0.1463","33.0583"
"","149.9200","12.5234","0.1463","33.0632"
"","149.9400","12.5251","0.1463","33.0678"
"","149.9600","12.5267","0.1464","33.0720"
"","149.9800","12.5283","0.1465","33.0764"
"","150.0000","12.5302","0.1464","33.0812"
"","150.0200","12.5320","0.1463","33.0861"
"","150.0400","12.5337","0.1462","33.0905"
"","150.0600","12.5352","0.1463","33.0946"
"","150.0800","12.5368","0.1463","33.0989"
"","150.1000","12.5386","0.1464","33.1036"
"","150.1200","12.5404","0.1464","33.1083"
"","150.1400","12.5420","0.1465","33.1125"
"","150.1600","12.5435","0.1465","33.1165"
"","150.1800","12.5450","0.1464","33.1206"
"","150.2000","12.5467","0.1463","33.1250"
"","150.2200","12.5484","0.1463","33.1295"
"","150.2400","12.5499","0.1464","33.1336"
"","150.2600","12.5514","0.1464","33.1375"
"","150.2800","12.5529","0.1464","33.1415"
"","150.3000","12.5546","0.1464","33.1460"
"","150.3200","12.5564","0.1464","33.1506"
"","150.3400","12.5581","0.1465","33.1551"
"","150.3600","12.5596","0.1464","33.1592"
"","150.3800","12.5612","0.1463","33.1634"
"","150.4000","12.5629","0.1464","33.1678"
"","150.4200","12.5646","0.1464","33.1725"
"","150.4400","12.5664","0.1461","33.1772"
"","150.4600","12.5681","0.1461","33.1817"
"","150.4800","12.5698","0.1464","33.1861"
"","150.5000","12.5715","0.1464","33.1906"
