pitch,roll,J00,J01,J10,J11,det,m0,m1,err,reachable,near_singular
-0.322307,0.139640,-0.400565498,0.381808213,0.837537623,0.895183866,-0.678358514,0.494683921,-0.333935207,4.662e-05,1,0
-0.322307,0.157095,-0.4005632,0.379664148,0.833030391,0.89802705,-0.675988362,0.504497848,-0.323610396,5.889e-05,1,0
-0.322307,0.174550,-0.400399976,0.377430521,0.828399831,0.900799411,-0.673343443,0.514291525,-0.313249318,7.245e-05,1,0
-0.322307,0.192005,-0.400072238,0.375111549,0.823642837,0.903504499,-0.670425008,0.524066485,-0.302851671,8.726e-05,1,0
-0.322307,0.209460,-0.399599455,0.372722945,0.818777126,0.906162108,-0.667278906,0.533824341,-0.292417221,3.661e-10,1,0
-0.322307,0.226915,-0.39893974,0.370241849,0.813763842,0.908748781,-0.663825432,0.543566797,-0.281945799,1.148e-09,1,0
-0.322307,0.244370,-0.398105817,0.36768671,0.808615123,0.911280891,-0.660103258,0.553295652,-0.271437306,2.097e-09,1,0
-0.322307,0.261825,-0.397094152,0.365061641,0.803327271,0.913762772,-0.656113825,0.563012804,-0.26089171,3.101e-09,1,0
-0.322307,0.279280,-0.395901212,0.362370756,0.79789634,0.916198934,-0.651858568,0.572720258,-0.250309051,3.972e-09,1,0
-0.322307,0.296735,-0.394523455,0.359618165,0.792318089,0.918594068,-0.647338882,0.582420138,-0.239689444,4.423e-09,1,0
-0.322307,0.314190,-0.392957317,0.356807978,0.786587955,0.920953049,-0.642556097,0.592114689,-0.229033078,6.982e-09,1,0
-0.322307,0.331645,-0.391199207,0.353944299,0.780701005,0.923280946,-0.637511444,0.601806293,-0.21834022,1.074e-08,1,0
-0.322307,0.349100,-0.389245491,0.351031226,0.774651889,0.925583018,-0.632206019,0.611497477,-0.207611217,1.581e-08,1,0
-0.307180,-0.349100,-0.347870603,0.395803756,0.927675575,0.789965737,-0.641983334,0.189037553,-0.589498328,1.317e-08,1,0
-0.307180,-0.331645,-0.350940213,0.397368951,0.925522806,0.79539924,-0.646911605,0.199779297,-0.580034799,8.963e-09,1,0
-0.307180,-0.314190,-0.353962334,0.398750513,0.923352141,0.800696113,-0.651603405,0.210481062,-0.570559489,5.836e-09,1,0
-0.307180,-0.296735,-0.35693309,0.399951488,0.92115815,0.805860147,-0.656056725,0.221142448,-0.561070444,3.859e-09,1,0
-0.307180,-0.279280,-0.359848586,0.400974928,0.918935635,0.810894841,-0.660269512,0.231763131,-0.551565812,3.466e-09,1,0
-0.307180,-0.261825,-0.36270492,0.401823892,0.91667962,0.81580344,-0.664239694,0.242342864,-0.542043832,2.724e-09,1,0
-0.307180,-0.244370,-0.365498175,0.402501457,0.914385342,0.820588961,-0.6679652,0.252881473,-0.532502829,1.870e-09,1,0
-0.307180,-0.226915,-0.36822443,0.403010725,0.912048254,0.825254227,-0.671443995,0.263378856,-0.522941209,1.061e-09,1,0
-0.307180,-0.209460,-0.370870439,0.403333412,0.909649608,0.829782715,-0.674633961,0.273834977,-0.513357455,9.297e-05,1,0
-0.307180,-0.192005,-0.373448152,0.403521801,0.907217584,0.834220258,-0.677620087,0.284249868,-0.503750121,7.855e-05,1,0
-0.307180,-0.174550,-0.375948128,0.403550492,0.904729507,0.838544166,-0.680353148,0.294623626,-0.49411783,6.517e-05,1,0
-0.307180,-0.157095,-0.378366341,0.403422709,0.90218175,0.842756855,-0.682831434,0.30495641,-0.484459269,5.289e-05,1,0
-0.307180,-0.139640,-0.380698766,0.403141732,0.899570843,0.846860659,-0.685053355,0.315248437,-0.474773189,4.177e-05,1,0
-0.307180,-0.122185,-0.382941384,0.402710895,0.896893469,0.850857857,-0.687017456,0.325499989,-0.465058397,3.908e-05,1,0
-0.307180,-0.104730,-0.385090186,0.40213359,0.894146452,0.854750686,-0.688722424,0.335711399,-0.455313762,4.037e-05,1,0
-0.307180,-0.087275,-0.387141181,0.401413267,0.891326753,0.858541358,-0.690167099,0.345883062,-0.445538207,3.852e-05,1,0
-0.307180,-0.069820,-0.389090397,0.400553431,0.888431457,0.862232076,-0.691350489,0.356015424,-0.435730708,3.404e-05,1,0
-0.307180,-0.052365,-0.390933887,0.399557643,0.885457766,0.865825048,-0.692271769,0.366108987,-0.425890298,2.742e-05,1,0
-0.307180,-0.034910,-0.392667731,0.398429518,0.882402992,0.869322499,-0.692930292,0.376164307,-0.41601606,1.918e-05,1,0
-0.307180,-0.017455,-0.394288044,0.397172724,0.879264544,0.872726688,-0.693325593,0.386181989,-0.406107129,9.861e-06,1,0
-0.307180,0.000000,-0.395790978,0.395790978,0.876039917,0.876039917,-0.693457391,0.396162693,-0.396162693,1.252e-06,1,0
-0.307180,0.017455,-0.397172724,0.394288044,0.872726689,0.879264544,-0.693325593,0.406107129,-0.386181989,9.861e-06,1,0
-0.307180,0.034910,-0.398429518,0.392667731,0.869322499,0.882402992,-0.692930292,0.41601606,-0.376164307,1.918e-05,1,0
-0.307180,0.052365,-0.399557642,0.390933887,0.865825047,0.885457766,-0.692271769,0.425890298,-0.366108987,2.742e-05,1,0
-0.307180,0.069820,-0.400553431,0.389090397,0.862232076,0.888431456,-0.691350489,0.435730708,-0.356015424,3.404e-05,1,0
-0.307180,0.087275,-0.401413267,0.387141181,0.858541358,0.891326753,-0.690167099,0.445538207,-0.345883062,3.852e-05,1,0
-0.307180,0.104730,-0.40213359,0.385090186,0.854750686,0.894146452,-0.688722424,0.455313762,-0.335711399,4.037e-05,1,0
-0.307180,0.122185,-0.402710895,0.382941384,0.850857857,0.896893469,-0.687017456,0.465058397,-0.325499989,3.908e-05,1,0
-0.307180,0.139640,-0.403141732,0.380698766,0.846860659,0.899570843,-0.685053355,0.474773189,-0.315248437,4.177e-05,1,0
-0.307180,0.157095,-0.403422709,0.378366341,0.842756855,0.90218175,-0.682831434,0.484459269,-0.30495641,5.289e-05,1,0
-0.307180,0.174550,-0.403550492,0.375948128,0.838544166,0.904729507,-0.680353148,0.49411783,-0.294623626,6.517e-05,1,0
-0.307180,0.192005,-0.403521801,0.373448152,0.834220258,0.907217584,-0.677620087,0.503750121,-0.284249868,7.855e-05,1,0
-0.307180,0.209460,-0.403333412,0.370870439,0.829782715,0.909649608,-0.674633961,0.513357455,-0.273834977,9.297e-05,1,0
-0.307180,0.226915,-0.403010725,0.36822443,0.825254227,0.912048254,-0.671443995,0.522941209,-0.263378856,1.061e-09,1,0
-0.307180,0.244370,-0.402501457,0.365498175,0.820588961,0.914385342,-0.6679652,0.532502829,-0.252881473,1.870e-09,1,0
-0.307180,0.261825,-0.401823892,0.36270492,0.81580344,0.91667962,-0.664239694,0.542043832,-0.242342864,2.724e-09,1,0
-0.307180,0.279280,-0.400974928,0.359848587,0.810894841,0.918935635,-0.660269513,0.551565812,-0.231763131,3.466e-09,1,0
-0.307180,0.296735,-0.399951488,0.35693309,0.805860147,0.92115815,-0.656056725,0.561070444,-0.221142448,3.859e-09,1,0
-0.307180,0.314190,-0.398750513,0.353962334,0.800696113,0.923352141,-0.651603405,0.570559489,-0.210481062,5.836e-09,1,0
-0.307180,0.331645,-0.397368951,0.350940213,0.79539924,0.925522806,-0.646911605,0.580034799,-0.199779297,8.963e-09,1,0
-0.307180,0.349100,-0.395803756,0.347870603,0.789965737,0.927675575,-0.641983334,0.589498328,-0.189037553,1.317e-08,1,0
-0.292053,-0.349100,-0.344663699,0.401843331,0.929324688,0.804297162,-0.650654963,0.170382055,-0.567769297,1.095e-08,1,0
-0.292053,-0.331645,-0.347881005,0.403042183,0.92732259,0.809153975,-0.655239419,0.181140532,-0.558512692,7.479e-09,1,0
-0.292053,-0.314190,-0.351052859,0.404068166,0.9253098,0.813897058,-0.659609123,0.191855269,-0.549234302,4.885e-09,1,0
-0.292053,-0.296735,-0.354175577,0.404923844,0.923280756,0.818528862,-0.663761324,0.202525817,-0.539932632,3.318e-09,1,0
-0.292053,-0.279280,-0.357245453,0.405611817,0.921230154,0.823051648,-0.667693295,0.213151805,-0.530606252,2.993e-09,1,0
-0.292053,-0.261825,-0.360258762,0.406134728,0.919152942,0.827467513,-0.671402352,0.223732935,-0.521253791,2.374e-09,1,0
-0.292053,-0.244370,-0.363211767,0.406495263,0.917044307,0.831778412,-0.674885873,0.23426898,-0.511873936,1.657e-09,1,0
-0.292053,-0.226915,-0.366100714,0.406696158,0.914899674,0.835986183,-0.678141321,0.244759781,-0.502465429,9.752e-10,1,0
-0.292053,-0.209460,-0.368914564,0.406720287,0.912701865,0.84007506,-0.681130289,0.255205249,-0.493027063,8.336e-05,1,0
-0.292053,-0.192005,-0.371661436,0.406616158,0.910475595,0.844086305,-0.683928417,0.265605355,-0.483557683,7.042e-05,1,0
-0.292053,-0.174550,-0.374333922,0.406360087,0.908200225,0.84799856,-0.68649095,0.275960132,-0.474056178,5.840e-05,1,0
-0.292053,-0.157095,-0.376928168,0.405955016,0.905872183,0.8518135,-0.688815858,0.286269674,-0.464521486,4.735e-05,1,0
-0.292053,-0.139640,-0.379440319,0.405403957,0.903488077,0.855532777,-0.690901272,0.296534131,-0.454952591,3.733e-05,1,0
-0.292053,-0.122185,-0.381866526,0.404709993,0.901044694,0.859158031,-0.692745484,0.306753708,-0.445348517,3.364e-05,1,0
-0.292053,-0.104730,-0.384202951,0.403876272,0.898538984,0.862690907,-0.694346967,0.316928664,-0.435708335,3.510e-05,1,0
-0.292053,-0.087275,-0.386445771,0.402906014,0.895968061,0.86613307,-0.695704382,0.32705931,-0.426031156,3.370e-05,1,0
-0.292053,-0.069820,-0.388591186,0.401802501,0.893329186,0.869486214,-0.696816581,0.337146005,-0.416316135,2.990e-05,1,0
-0.292053,-0.052365,-0.390635421,0.400569083,0.890619764,0.872752075,-0.697682617,0.34718916,-0.406562468,2.415e-05,1,0
-0.292053,-0.034910,-0.392574731,0.399209168,0.887837333,0.875932445,-0.698301747,0.35718923,-0.396769391,1.692e-05,1,0
-0.292053,-0.017455,-0.394405407,0.397726226,0.884979555,0.879029178,-0.698673439,0.367146719,-0.386936186,8.709e-06,1,0
-0.292053,0.000000,-0.39612378,0.39612378,0.882044208,0.882044208,-0.698797372,0.377062174,-0.377062174,1.553e-06,1,0
-0.292053,0.017455,-0.397726226,0.394405407,0.879029178,0.884979555,-0.698673439,0.386936186,-0.367146719,8.709e-06,1,0
-0.292053,0.034910,-0.399209168,0.392574731,0.875932445,0.887837333,-0.698301747,0.396769391,-0.35718923,1.692e-05,1,0
-0.292053,0.052365,-0.400569083,0.390635421,0.872752076,0.890619765,-0.697682617,0.406562468,-0.34718916,2.415e-05,1,0
-0.292053,0.069820,-0.401802501,0.388591186,0.869486214,0.893329186,-0.696816581,0.416316135,-0.337146005,2.990e-05,1,0
-0.292053,0.087275,-0.402906014,0.386445771,0.86613307,0.895968061,-0.695704382,0.426031156,-0.32705931,3.370e-05,1,0
-0.292053,0.104730,-0.403876272,0.384202951,0.862690907,0.898538984,-0.694346967,0.435708335,-0.316928664,3.510e-05,1,0
-0.292053,0.122185,-0.404709993,0.381866526,0.859158031,0.901044694,-0.692745484,0.445348517,-0.306753708,3.364e-05,1,0
-0.292053,0.139640,-0.405403957,0.379440319,0.855532777,0.903488077,-0.690901272,0.454952591,-0.296534131,3.733e-05,1,0
-0.292053,0.157095,-0.405955016,0.376928168,0.8518135,0.905872183,-0.688815858,0.464521486,-0.286269674,4.735e-05,1,0
-0.292053,0.174550,-0.406360087,0.374333922,0.84799856,0.908200225,-0.68649095,0.474056178,-0.275960132,5.840e-05,1,0
-0.292053,0.192005,-0.406616158,0.371661436,0.844086305,0.910475595,-0.683928416,0.483557683,-0.265605355,7.042e-05,1,0
-0.292053,0.209460,-0.406720287,0.368914564,0.84007506,0.912701865,-0.681130289,0.493027063,-0.255205249,8.336e-05,1,0
-0.292053,0.226915,-0.406696158,0.366100714,0.835986183,0.914899674,-0.678141321,0.502465429,-0.244759781,9.752e-10,1,0
-0.292053,0.244370,-0.406495263,0.363211767,0.831778412,0.917044307,-0.674885873,0.511873936,-0.23426898,1.657e-09,1,0
-0.292053,0.261825,-0.406134727,0.360258762,0.827467513,0.919152941,-0.671402351,0.521253791,-0.223732935,2.374e-09,1,0
-0.292053,0.279280,-0.405611817,0.357245453,0.823051648,0.921230154,-0.667693295,0.530606252,-0.213151805,2.993e-09,1,0
-0.292053,0.296735,-0.404923844,0.354175577,0.818528862,0.923280756,-0.663761324,0.539932632,-0.202525817,3.318e-09,1,0
-0.292053,0.314190,-0.404068166,0.351052859,0.813897058,0.9253098,-0.659609123,0.549234302,-0.191855269,4.885e-09,1,0
-0.292053,0.331645,-0.403042183,0.347881005,0.809153975,0.92732259,-0.655239419,0.558512692,-0.181140532,7.479e-09,1,0
-0.292053,0.349100,-0.401843331,0.344663699,0.804297162,0.929324688,-0.650654963,0.567769297,-0.170382055,1.095e-08,1,0
-0.276927,-0.349100,-0.341413255,0.407393431,0.930541255,0.817695215,-0.658268379,0.15163819,-0.546277419,9.087e-09,1,0
-0.276927,-0.331645,-0.344769858,0.408246165,0.928690786,0.822010449,-0.662538878,0.16241732,-0.537209379,6.237e-09,1,0
-0.276927,-0.314190,-0.348083149,0.40893577,0.926836184,0.82623259,-0.66661411,0.173149013,-0.528110682,4.094e-09,1,0
-0.276927,-0.296735,-0.351349615,0.409464407,0.92497178,0.830362922,-0.670490714,0.183832779,-0.518980197,2.805e-09,1,0
-0.276927,-0.279280,-0.354565716,0.409834303,0.923092188,0.834402628,-0.674165408,0.194468202,-0.509816834,2.551e-09,1,0
-0.276927,-0.261825,-0.357727889,0.410047748,0.921192297,0.838352797,-0.677635003,0.20505494,-0.500619537,2.048e-09,1,0
-0.276927,-0.244370,-0.360832551,0.410107102,0.919267261,0.842214454,-0.680896422,0.21559272,-0.491387286,1.457e-09,1,0
-0.276927,-0.226915,-0.363876102,0.410014791,0.917312489,0.845988569,-0.683946712,0.226081339,-0.482119096,8.888e-10,1,0
-0.276927,-0.209460,-0.366849541,0.4097548,0.915312244,0.849660135,-0.686751016,0.236520654,-0.472814014,7.435e-05,1,0
-0.276927,-0.192005,-0.369757445,0.40937211,0.913288075,0.853266155,-0.68937618,0.246910587,-0.463471122,6.283e-05,1,0
-0.276927,-0.174550,-0.372594271,0.408844693,0.911221222,0.856786579,-0.691781732,0.257251118,-0.454089531,5.210e-05,1,0
-0.276927,-0.157095,-0.375356319,0.40817525,0.909108164,0.860222423,-0.693965374,0.267542284,-0.444668386,4.222e-05,1,0
-0.276927,-0.139640,-0.378039889,0.407366561,0.906945588,0.863574724,-0.695924998,0.277784174,-0.435206861,3.325e-05,1,0
-0.276927,-0.122185,-0.380641284,0.406421488,0.904730376,0.866844553,-0.697658689,0.287976933,-0.425704165,2.851e-05,1,0
-0.276927,-0.104730,-0.383156821,0.40534297,0.902459602,0.870033023,-0.699164743,0.298120752,-0.416159534,3.014e-05,1,0
-0.276927,-0.087275,-0.38558283,0.404134023,0.900130518,0.873141304,-0.700441663,0.308215872,-0.406572239,2.917e-05,1,0
-0.276927,-0.069820,-0.387915665,0.402797736,0.89774055,0.876170631,-0.701488174,0.31826258,-0.396941582,2.601e-05,1,0
-0.276927,-0.052365,-0.390151706,0.401337269,0.895287289,0.879122314,-0.702303225,0.328261205,-0.387266897,2.107e-05,1,0
-0.276927,-0.034910,-0.392287365,0.399755849,0.892768482,0.88199775,-0.702885995,0.338212121,-0.377547552,1.480e-05,1,0
-0.276927,-0.017455,-0.394319092,0.398056769,0.890182024,0.884798429,-0.703235893,0.348115742,-0.367782947,7.625e-06,1,0
-0.276927,0.000000,-0.39624338,0.39624338,0.887525951,0.887525951,-0.703352566,0.35797252,-0.35797252,1.676e-06,1,0
-0.276927,0.017455,-0.398056769,0.394319092,0.884798429,0.890182024,-0.703235893,0.367782947,-0.348115742,7.625e-06,1,0
-0.276927,0.034910,-0.399755849,0.392287365,0.88199775,0.892768482,-0.702885995,0.377547552,-0.338212121,1.480e-05,1,0
-0.276927,0.052365,-0.401337269,0.390151706,0.879122314,0.895287289,-0.702303225,0.387266897,-0.328261205,2.107e-05,1,0
-0.276927,0.069820,-0.402797736,0.387915665,0.876170631,0.89774055,-0.701488174,0.396941582,-0.31826258,2.601e-05,1,0
-0.276927,0.087275,-0.404134023,0.38558283,0.873141304,0.900130518,-0.700441663,0.406572239,-0.308215872,2.917e-05,1,0
-0.276927,0.104730,-0.40534297,0.383156821,0.870033024,0.902459603,-0.699164743,0.416159534,-0.298120752,3.014e-05,1,0
-0.276927,0.122185,-0.406421488,0.380641284,0.866844553,0.904730376,-0.697658689,0.425704165,-0.287976933,2.851e-05,1,0
-0.276927,0.139640,-0.407366561,0.378039889,0.863574724,0.906945588,-0.695924998,0.435206861,-0.277784174,3.325e-05,1,0
-0.276927,0.157095,-0.40817525,0.375356319,0.860222423,0.909108164,-0.693965374,0.444668386,-0.267542284,4.222e-05,1,0
-0.276927,0.174550,-0.408844693,0.372594271,0.856786579,0.911221222,-0.691781732,0.454089531,-0.257251118,5.210e-05,1,0
-0.276927,0.192005,-0.40937211,0.369757445,0.853266155,0.913288075,-0.68937618,0.463471122,-0.246910587,6.283e-05,1,0
-0.276927,0.209460,-0.4097548,0.366849541,0.849660135,0.915312244,-0.686751016,0.472814014,-0.236520654,7.435e-05,1,0
-0.276927,0.226915,-0.410014791,0.363876102,0.845988569,0.917312489,-0.683946712,0.482119096,-0.226081339,8.888e-10,1,0
-0.276927,0.244370,-0.410107102,0.360832551,0.842214454,0.919267261,-0.680896422,0.491387286,-0.21559272,1.457e-09,1,0
-0.276927,0.261825,-0.410047748,0.357727889,0.838352797,0.921192297,-0.677635003,0.500619537,-0.20505494,2.048e-09,1,0
-0.276927,0.279280,-0.409834303,0.354565716,0.834402628,0.923092188,-0.674165408,0.509816834,-0.194468202,2.551e-09,1,0
-0.276927,0.296735,-0.409464407,0.351349615,0.830362922,0.92497178,-0.670490714,0.518980197,-0.183832779,2.805e-09,1,0
-0.276927,0.314190,-0.40893577,0.348083149,0.82623259,0.926836184,-0.66661411,0.528110682,-0.173149013,4.094e-09,1,0
-0.276927,0.331645,-0.408246165,0.344769858,0.822010449,0.928690786,-0.662538878,0.537209379,-0.16241732,6.237e-09,1,0
-0.276927,0.349100,-0.407393431,0.341413255,0.817695215,0.930541255,-0.658268379,0.546277419,-0.15163819,9.087e-09,1,0
-0.261800,-0.349100,-0.338122051,0.412480319,0.931335518,0.830203775,-0.664867774,0.132799476,-0.524993341,7.524e-09,1,0
-0.261800,-0.331645,-0.341609946,0.413005502,0.929637294,0.834009299,-0.66885119,0.143603119,-0.516097501,5.195e-09,1,0
-0.261800,-0.314190,-0.345056751,0.413376418,0.927940914,0.837740399,-0.672656872,0.154355684,-0.507163079,3.434e-09,1,0
-0.261800,-0.296735,-0.348459105,0.413594893,0.926240625,0.841397339,-0.676280956,0.165056644,-0.498189236,2.326e-09,1,0
-0.261800,-0.279280,-0.351813617,0.413662838,0.924530978,0.844980352,-0.679719702,0.175705545,-0.489175155,2.142e-09,1,0
-0.261800,-0.261825,-0.355116865,0.41358225,0.922806818,0.848489643,-0.682969503,0.186302006,-0.480120034,1.745e-09,1,0
-0.261800,-0.244370,-0.358365408,0.41335521,0.921063274,0.85192541,-0.6860269,0.196845717,-0.471023092,1.267e-09,1,0
-0.261800,-0.226915,-0.361555478,0.412961063,0.91928241,0.855268706,-0.688854927,0.207336431,-0.461883565,7.673e-05,1,0
-0.261800,-0.209460,-0.36468085,0.412453326,0.917489833,0.858562719,-0.691523116,0.217773966,-0.452700708,6.592e-05,1,0
-0.261800,-0.192005,-0.36774196,0.411805201,0.915664185,0.861783035,-0.693989057,0.228158199,-0.443473798,5.574e-05,1,0
-0.261800,-0.174550,-0.370735255,0.411019087,0.913801766,0.864930028,-0.696250022,0.238489063,-0.434202128,4.624e-05,1,0
-0.261800,-0.157095,-0.373657174,0.410097473,0.911899113,0.868004122,-0.698303489,0.248766548,-0.424885013,3.747e-05,1,0
-0.261800,-0.139640,-0.376504156,0.409042942,0.909952984,0.871005803,-0.700147151,0.258990693,-0.415521787,2.950e-05,1,0
-0.261800,-0.122185,-0.379272646,0.407858162,0.907960358,0.873935625,-0.701778919,0.269161588,-0.406111809,2.375e-05,1,0
-0.261800,-0.104730,-0.381959096,0.406545887,0.905918417,0.876794225,-0.703196936,0.27927937,-0.396654456,2.551e-05,1,0
-0.261800,-0.087275,-0.384559976,0.405108957,0.903824547,0.879582322,-0.704399577,0.28934422,-0.387149129,2.493e-05,1,0
-0.261800,-0.069820,-0.387071781,0.403550288,0.901676327,0.882300737,-0.705385459,0.299356361,-0.377595255,2.237e-05,1,0
-0.261800,-0.052365,-0.389491028,0.401872875,0.899471519,0.884950392,-0.706153444,0.309316057,-0.367992283,1.820e-05,1,0
-0.261800,-0.034910,-0.391814274,0.400079784,0.897208063,0.887532327,-0.706702643,0.319223611,-0.35833969,1.281e-05,1,0
-0.261800,-0.017455,-0.394038109,0.398174151,0.894884068,0.890047702,-0.707032418,0.329079362,-0.348636979,6.612e-06,1,0
-0.261800,0.000000,-0.396159173,0.396159173,0.892497806,0.892497806,-0.707142385,0.338883682,-0.338883682,1.671e-06,1,0
-0.261800,0.017455,-0.398174151,0.394038109,0.890047702,0.894884068,-0.707032418,0.348636979,-0.329079362,6.612e-06,1,0
-0.261800,0.034910,-0.400079784,0.391814274,0.887532327,0.897208063,-0.706702643,0.35833969,-0.319223611,1.281e-05,1,0
-0.261800,0.052365,-0.401872875,0.389491028,0.884950392,0.899471519,-0.706153444,0.367992283,-0.309316057,1.820e-05,1,0
-0.261800,0.069820,-0.403550288,0.387071781,0.882300737,0.901676327,-0.705385459,0.377595255,-0.299356361,2.237e-05,1,0
-0.261800,0.087275,-0.405108957,0.384559976,0.879582322,0.903824547,-0.704399577,0.387149129,-0.28934422,2.493e-05,1,0
-0.261800,0.104730,-0.406545887,0.381959096,0.876794225,0.905918417,-0.703196936,0.396654456,-0.27927937,2.551e-05,1,0
-0.261800,0.122185,-0.407858162,0.379272646,0.873935625,0.907960358,-0.701778919,0.406111809,-0.269161588,2.375e-05,1,0
-0.261800,0.139640,-0.409042942,0.376504156,0.871005803,0.909952984,-0.700147151,0.415521787,-0.258990693,2.950e-05,1,0
-0.261800,0.157095,-0.410097473,0.373657174,0.868004122,0.911899113,-0.698303489,0.424885013,-0.248766548,3.747e-05,1,0
-0.261800,0.174550,-0.411019087,0.370735255,0.864930028,0.913801766,-0.696250022,0.434202128,-0.238489063,4.624e-05,1,0
-0.261800,0.192005,-0.411805201,0.36774196,0.861783035,0.915664185,-0.693989057,0.443473798,-0.228158199,5.574e-05,1,0
-0.261800,0.209460,-0.412453326,0.36468085,0.858562719,0.917489833,-0.691523116,0.452700708,-0.217773966,6.592e-05,1,0
-0.261800,0.226915,-0.412961063,0.361555478,0.855268706,0.91928241,-0.688854927,0.461883565,-0.207336431,7.673e-05,1,0
-0.261800,0.244370,-0.41335521,0.358365408,0.85192541,0.921063274,-0.6860269,0.471023092,-0.196845717,1.267e-09,1,0
-0.261800,0.261825,-0.41358225,0.355116865,0.848489643,0.922806818,-0.682969503,0.480120034,-0.186302006,1.745e-09,1,0
-0.261800,0.279280,-0.413662838,0.351813617,0.844980352,0.924530979,-0.679719702,0.489175155,-0.175705545,2.143e-09,1,0
-0.261800,0.296735,-0.413594893,0.348459105,0.841397339,0.926240625,-0.676280956,0.498189236,-0.165056644,2.326e-09,1,0
-0.261800,0.314190,-0.413376418,0.345056751,0.837740399,0.927940914,-0.672656872,0.507163079,-0.154355684,3.434e-09,1,0
-0.261800,0.331645,-0.413005502,0.341609946,0.834009299,0.929637294,-0.66885119,0.516097501,-0.143603119,5.195e-09,1,0
-0.261800,0.349100,-0.412480319,0.338122051,0.830203775,0.931335518,-0.664867774,0.524993341,-0.132799476,7.524e-09,1,0
-0.246673,-0.349100,-0.334792874,0.417127756,0.931717154,0.841862375,-0.670494609,0.113859465,-0.503890744,6.208e-09,1,0
-0.246673,-0.331645,-0.338404412,0.417342537,0.930171504,0.845187266,-0.674215235,0.124691431,-0.495152424,4.318e-09,1,0
-0.246673,-0.314190,-0.341977146,0.417411152,0.928633148,0.848454681,-0.677773942,0.135468726,-0.486368396,2.878e-09,1,0
-0.246673,-0.296735,-0.34550785,0.417335149,0.927096269,0.851663988,-0.681166453,0.14619079,-0.477538058,1.885e-09,1,0
-0.246673,-0.279280,-0.348993266,0.417116175,0.925555368,0.854814573,-0.684388645,0.156857137,-0.468660808,1.767e-09,1,0
-0.246673,-0.261825,-0.352430102,0.416755977,0.924005258,0.857905859,-0.687436563,0.167467355,-0.459736053,1.464e-09,1,0
-0.246673,-0.244370,-0.355820104,0.4162296,0.922425616,0.860914877,-0.690271666,0.178021097,-0.450763202,7.736e-05,1,0
-0.246673,-0.226915,-0.359145807,0.415598315,0.920846364,0.863891093,-0.692965062,0.188518084,-0.441741673,6.748e-05,1,0
-0.246673,-0.209460,-0.362413748,0.414831036,0.919243377,0.866805718,-0.695472992,0.198958096,-0.432670891,5.804e-05,1,0
-0.246673,-0.192005,-0.365620516,0.413929868,0.917612734,0.869658477,-0.697792299,0.209340975,-0.423550291,4.913e-05,1,0
-0.246673,-0.174550,-0.368762686,0.41289702,0.915950774,0.872449173,-0.699920045,0.219666615,-0.414379316,4.078e-05,1,0
-0.246673,-0.157095,-0.371836823,0.411734801,0.914254087,0.875177699,-0.70185352,0.229934964,-0.405157422,3.307e-05,1,0
-0.246673,-0.139640,-0.374839493,0.41044562,0.912519503,0.877844042,-0.703590249,0.24014602,-0.395884075,2.603e-05,1,0
-0.246673,-0.122185,-0.377767266,0.409031977,0.910744087,0.880448291,-0.705127997,0.250299829,-0.386558756,1.972e-05,1,0
-0.246673,-0.104730,-0.38061672,0.407496465,0.908925129,0.882990646,-0.70646478,0.260396479,-0.37718096,2.124e-05,1,0
-0.246673,-0.087275,-0.383384451,0.405841767,0.907060138,0.885471422,-0.707598865,0.270436102,-0.367750197,2.102e-05,1,0
-0.246673,-0.069820,-0.386067079,0.40407065,0.905146833,0.887891061,-0.708528777,0.280418869,-0.358265995,1.900e-05,1,0
-0.246673,-0.052365,-0.388661249,0.402185959,0.903183137,0.890250134,-0.709253305,0.290344989,-0.348727902,1.554e-05,1,0
-0.246673,-0.034910,-0.391163644,0.400190619,0.901167166,0.892549354,-0.709771503,0.300214703,-0.339135484,1.098e-05,1,0
-0.246673,-0.017455,-0.393570985,0.398087625,0.899097228,0.894789575,-0.710082694,0.310028289,-0.32948833,5.673e-06,1,0
-0.246673,0.000000,-0.395880038,0.395880038,0.89697181,0.89697181,-0.710186469,0.319786053,-0.319786053,1.575e-06,1,0
-0.246673,0.017455,-0.398087625,0.393570985,0.894789576,0.899097228,-0.710082694,0.32948833,-0.310028289,5.673e-06,1,0
-0.246673,0.034910,-0.400190619,0.391163644,0.892549354,0.901167166,-0.709771503,0.339135484,-0.300214703,1.098e-05,1,0
-0.246673,0.052365,-0.402185959,0.388661249,0.890250134,0.903183137,-0.709253305,0.348727902,-0.290344989,1.554e-05,1,0
-0.246673,0.069820,-0.40407065,0.386067079,0.887891061,0.905146833,-0.708528777,0.358265995,-0.280418869,1.900e-05,1,0
-0.246673,0.087275,-0.405841767,0.383384451,0.885471422,0.907060138,-0.707598865,0.367750197,-0.270436102,2.102e-05,1,0
-0.246673,0.104730,-0.407496465,0.38061672,0.882990646,0.908925129,-0.70646478,0.37718096,-0.260396479,2.124e-05,1,0
-0.246673,0.122185,-0.409031977,0.377767266,0.880448291,0.910744087,-0.705127997,0.386558756,-0.250299829,1.972e-05,1,0
-0.246673,0.139640,-0.41044562,0.374839493,0.877844042,0.912519503,-0.703590249,0.395884075,-0.24014602,2.603e-05,1,0
