pitch,roll,J00,J01,J10,J11,det,m0,m1,err,reachable,near_singular
-0.192000,0.122185,0.49170704,-0.534941843,-0.72772129,-0.688903404,-0.728027222,-0.278238933,0.103191001,6.325e-06,1,0
-0.192000,0.139640,0.48863568,-0.536507595,-0.732071395,-0.686896158,-0.728403834,-0.291080201,0.0914415964,7.645e-06,1,0
-0.192000,0.157095,0.485439021,-0.537986819,-0.736530499,-0.684998513,-0.728768707,-0.303951415,0.0797732584,9.593e-06,1,0
-0.192000,0.174550,0.482115878,-0.539382378,-0.741100625,-0.683213142,-0.729124521,-0.316850692,0.0681887576,1.274e-05,1,0
-0.192000,0.192005,0.478665101,-0.540697266,-0.745784044,-0.681542946,-0.729474217,-0.329776172,0.0566909383,1.678e-05,1,0
-0.192000,0.209460,0.475085572,-0.541934611,-0.750583294,-0.679991073,-0.729821013,-0.34272602,0.0452827203,2.195e-05,1,0
-0.192000,0.226915,0.471376192,-0.543097678,-0.755501181,-0.678560913,-0.730168397,-0.355698419,0.0339671014,2.849e-05,1,0
-0.192000,0.244370,0.467535887,-0.544189881,-0.760540791,-0.677256124,-0.730520145,-0.368691569,0.0227471604,3.670e-05,1,0
-0.192000,0.261825,0.463563587,-0.545214777,-0.765705498,-0.676080627,-0.730880313,-0.381703686,0.0116260594,4.693e-05,1,0
-0.192000,0.279280,0.459445453,-0.546185209,-0.771009096,-0.675042845,-0.73125913,-0.394733,0.00060704588,7.893e-10,1,0
-0.192000,0.296735,0.455202398,-0.54708925,-0.776439396,-0.674141323,-0.731652394,-0.407777751,-0.0103065444,1.242e-09,1,0
-0.192000,0.314190,0.4508233,-0.547938181,-0.782008072,-0.673383503,-0.732069054,-0.420836188,-0.0211112852,1.932e-09,1,0
-0.192000,0.331645,0.446306907,-0.548736321,-0.787720119,-0.672774756,-0.732514661,-0.433906566,-0.0318036574,2.972e-09,1,0
-0.192000,0.349100,0.441651919,-0.549488186,-0.793580963,-0.672320844,-0.732995155,-0.446987146,-0.042380047,4.673e-09,1,0
-0.174110,-0.349100,0.529166315,-0.454121089,-0.64582892,-0.776333243,-0.704093934,0.0688892764,0.426144442,4.125e-09,1,0
-0.174110,-0.331645,0.528924834,-0.458599602,-0.647201923,-0.771571886,-0.704910076,0.0575820493,0.413036468,2.724e-09,1,0
-0.174110,-0.314190,0.52861999,-0.462947958,-0.648710974,-0.766933041,-0.705735558,0.046178767,0.399950507,1.776e-09,1,0
-0.174110,-0.296735,0.528247852,-0.467167183,-0.650351827,-0.762412973,-0.706566046,0.0346829739,0.386888255,1.143e-09,1,0
-0.174110,-0.279280,0.527804667,-0.471258297,-0.652120572,-0.75800828,-0.707397538,0.0230981111,0.37385142,7.256e-10,1,0
-0.174110,-0.261825,0.527286849,-0.475222327,-0.654013613,-0.753715872,-0.708226339,0.0114275201,0.360841722,4.541e-10,1,0
-0.174110,-0.244370,0.526690976,-0.479060311,-0.656027659,-0.749532968,-0.709049065,-0.000325553749,0.347860898,2.803e-10,1,0
-0.174110,-0.226915,0.526008932,-0.482778198,-0.658158797,-0.745456308,-0.709861395,-0.0121579578,0.334910703,2.619e-05,1,0
-0.174110,-0.209460,0.525248434,-0.48636606,-0.660406726,-0.741485891,-0.71066372,-0.0240666286,0.321992909,1.981e-05,1,0
-0.174110,-0.192005,0.524400269,-0.48983141,-0.662767213,-0.737618002,-0.711451277,-0.0360485883,0.309109313,1.545e-05,1,0
-0.174110,-0.174550,0.523461637,-0.493175343,-0.665238104,-0.733851005,-0.712221878,-0.0481009417,0.296261736,1.257e-05,1,0
-0.174110,-0.157095,0.522429863,-0.496399004,-0.667817467,-0.730183484,-0.712973582,-0.0602208725,0.283452022,1.019e-05,1,0
-0.174110,-0.139640,0.521302388,-0.499503596,-0.670503591,-0.726614239,-0.713704693,-0.0724056398,0.270682046,8.240e-06,1,0
-0.174110,-0.122185,0.520076773,-0.502490378,-0.67329499,-0.723142282,-0.714413758,-0.0846525756,0.257953714,6.658e-06,1,0
-0.174110,-0.104730,0.518750682,-0.505360676,-0.676190389,-0.719766835,-0.715099568,-0.096959081,0.245268963,5.391e-06,1,0
-0.174110,-0.087275,0.517321888,-0.508115878,-0.679188724,-0.716487324,-0.71576115,-0.109322623,0.232629766,4.395e-06,1,0
-0.174110,-0.069820,0.515788261,-0.510757446,-0.68228914,-0.713303376,-0.716397767,-0.121740732,0.220038132,3.628e-06,1,0
-0.174110,-0.052365,0.514147771,-0.513286915,-0.685490992,-0.710214824,-0.717008925,-0.134210999,0.207496111,3.059e-06,1,0
-0.174110,-0.034910,0.512398474,-0.515705899,-0.688793839,-0.70722169,-0.717594361,-0.14673107,0.195005794,2.660e-06,1,0
-0.174110,-0.017455,0.510538516,-0.518016091,-0.692197447,-0.704324204,-0.71815405,-0.159298648,0.182569316,2.411e-06,1,0
-0.174110,0.000000,0.508566126,-0.520219272,-0.695701791,-0.701522788,-0.718688206,-0.171911485,0.17018886,2.299e-06,1,0
-0.174110,0.017455,0.50647961,-0.522317309,-0.699307051,-0.698818063,-0.719197277,-0.184567383,0.157866655,2.315e-06,1,0
-0.174110,0.034910,0.504277348,-0.524312164,-0.70301362,-0.696210848,-0.719681952,-0.19726419,0.145604984,2.458e-06,1,0
-0.174110,0.052365,0.501957786,-0.526205894,-0.706822099,-0.693702165,-0.720143158,-0.209999796,0.133406183,2.735e-06,1,0
-0.174110,0.069820,0.499519443,-0.528000656,-0.710733313,-0.691293235,-0.720582067,-0.222772132,0.121272644,3.159e-06,1,0
-0.174110,0.087275,0.496960887,-0.529698709,-0.714748295,-0.688985483,-0.721000087,-0.235579167,0.109206818,3.750e-06,1,0
-0.174110,0.104730,0.494280752,-0.531302423,-0.718868312,-0.686780549,-0.721398882,-0.248418908,0.0972112174,4.537e-06,1,0
-0.174110,0.122185,0.491477717,-0.532814274,-0.723094852,-0.684680275,-0.721780357,-0.26128939,0.0852884192,5.558e-06,1,0
-0.174110,0.139640,0.488550507,-0.534236859,-0.727429642,-0.682686726,-0.722146674,-0.274188684,0.0734410667,6.859e-06,1,0
-0.174110,0.157095,0.485497893,-0.535572891,-0.731874651,-0.680802189,-0.722500251,-0.287114885,0.0616718727,8.499e-06,1,0
-0.174110,0.174550,0.482318675,-0.536825207,-0.736432094,-0.679029174,-0.722843763,-0.300066115,0.0499836221,1.069e-05,1,0
-0.174110,0.192005,0.479011691,-0.537996773,-0.741104445,-0.677370432,-0.723180157,-0.313040522,0.0383791745,1.436e-05,1,0
-0.174110,0.209460,0.4755758,-0.539090689,-0.745894439,-0.675828949,-0.72351264,-0.326036273,0.0268614673,1.910e-05,1,0
-0.174110,0.226915,0.472009884,-0.540110187,-0.750805091,-0.674407968,-0.723844704,-0.339051553,0.015433518,2.518e-05,1,0
-0.174110,0.244370,0.468312839,-0.541058647,-0.755839697,-0.673110988,-0.724180121,-0.352084565,0.00409842717,3.289e-05,1,0
-0.174110,0.261825,0.464483569,-0.541939593,-0.761001851,-0.671941776,-0.724522948,-0.365133528,-0.00714061864,4.257e-05,1,0
-0.174110,0.279280,0.460509715,-0.542765356,-0.766303919,-0.670909188,-0.724883418,-0.378196671,-0.0182803445,6.992e-10,1,0
-0.174110,0.296735,0.456409372,-0.543524886,-0.771736838,-0.670010563,-0.725257277,-0.391272234,-0.0293173841,1.117e-09,1,0
-0.174110,0.314190,0.452172671,-0.544228991,-0.777311204,-0.669253693,-0.725653522,-0.404358464,-0.0402482772,1.763e-09,1,0
-0.174110,0.331645,0.447798314,-0.544881955,-0.783032253,-0.668643805,-0.726077713,-0.417453616,-0.0510694672,2.828e-09,1,0
-0.174110,0.349100,0.443284953,-0.545488255,-0.788905652,-0.66818652,-0.726535798,-0.430555946,-0.0617772979,4.543e-09,1,0
-0.156220,-0.349100,0.524947563,-0.455877457,-0.641392986,-0.77212113,-0.697719709,0.0886507834,0.409716799,3.771e-09,1,0
-0.156220,-0.331645,0.524862573,-0.460214167,-0.642791088,-0.76732788,-0.69856325,0.0771984011,0.396592925,2.447e-09,1,0
-0.156220,-0.314190,0.524713172,-0.464420347,-0.644321355,-0.762661501,-0.699414483,0.065653245,0.383487887,1.577e-09,1,0
-0.156220,-0.296735,0.524495493,-0.468497076,-0.645979735,-0.758118003,-0.700269093,0.0540188734,0.370403395,1.002e-09,1,0
-0.156220,-0.279280,0.524205839,-0.47244543,-0.647762499,-0.753693732,-0.701123088,0.0422987378,0.357341175,6.268e-10,1,0
-0.156220,-0.261825,0.523840684,-0.476266479,-0.649666243,-0.749385365,-0.701972796,0.030496186,0.344302959,3.864e-10,1,0
-0.156220,-0.244370,0.523396661,-0.479961308,-0.651687854,-0.745189882,-0.702814851,0.0186144667,0.331290497,2.346e-10,1,0
-0.156220,-0.226915,0.522866156,-0.483534975,-0.653823246,-0.741104432,-0.703644833,0.00665673316,0.318305554,2.251e-05,1,0
-0.156220,-0.209460,0.522255991,-0.486979608,-0.656073055,-0.737127321,-0.704463359,-0.00537395325,0.305349916,1.792e-05,1,0
-0.156220,-0.192005,0.521557513,-0.490301634,-0.658432826,-0.733255508,-0.705265609,-0.017474619,0.292425387,1.444e-05,1,0
-0.156220,-0.174550,0.520767975,-0.493502179,-0.660900582,-0.729487141,-0.706049418,-0.029642375,0.279533796,1.156e-05,1,0
-0.156220,-0.157095,0.519884751,-0.496582416,-0.663474573,-0.725820592,-0.706812864,-0.0418744127,0.266676996,9.209e-06,1,0
-0.156220,-0.139640,0.518905331,-0.499543569,-0.666153266,-0.722254457,-0.707554269,-0.0541680007,0.253856869,7.299e-06,1,0
-0.156220,-0.122185,0.517827317,-0.502386919,-0.668935351,-0.718787551,-0.708272199,-0.0665204813,0.241075324,5.767e-06,1,0
-0.156220,-0.104730,0.516648418,-0.505113805,-0.671819727,-0.715418897,-0.708965459,-0.078929267,0.228334307,4.555e-06,1,0
-0.156220,-0.087275,0.515366443,-0.50772563,-0.674805506,-0.71214773,-0.709633093,-0.0913918374,0.215635793,3.614e-06,1,0
-0.156220,-0.069820,0.513979302,-0.510223866,-0.677892009,-0.70897349,-0.710274381,-0.103905736,0.202981796,2.899e-06,1,0
-0.156220,-0.052365,0.512484995,-0.512610052,-0.681078764,-0.705895824,-0.710888838,-0.116468565,0.190374371,2.374e-06,1,0
-0.156220,-0.034910,0.510881613,-0.514885806,-0.684365504,-0.702914577,-0.711476216,-0.129077988,0.17781561,2.012e-06,1,0
-0.156220,-0.017455,0.509167329,-0.51705282,-0.687752171,-0.700029798,-0.712036502,-0.141731718,0.165307653,1.790e-06,1,0
-0.156220,0.000000,0.507340396,-0.519112873,-0.691238911,-0.697241732,-0.712569913,-0.154427523,0.152852685,1.692e-06,1,0
-0.156220,0.017455,0.505399142,-0.521067826,-0.694826082,-0.69455083,-0.71307691,-0.167163219,0.140452938,1.711e-06,1,0
-0.156220,0.034910,0.503341968,-0.522919629,-0.698514253,-0.69195774,-0.713558185,-0.179936667,0.128110699,1.847e-06,1,0
-0.156220,0.052365,0.501167336,-0.524670329,-0.702304204,-0.689463315,-0.71401467,-0.19274577,0.115828305,2.105e-06,1,0
-0.156220,0.069820,0.498873773,-0.526322065,-0.706196932,-0.687068608,-0.714447537,-0.205588473,0.103608153,2.501e-06,1,0
-0.156220,0.087275,0.496459864,-0.527877082,-0.710193656,-0.684774883,-0.7148582,-0.218462758,0.0914526978,3.057e-06,1,0
-0.156220,0.104730,0.493924245,-0.529337725,-0.714295821,-0.682583609,-0.715248318,-0.231366642,0.0793644566,3.805e-06,1,0
-0.156220,0.122185,0.491265597,-0.530706449,-0.718505102,-0.68049647,-0.715619796,-0.244298175,0.0673460115,4.787e-06,1,0
-0.156220,0.139640,0.488482649,-0.531985825,-0.722823411,-0.678515368,-0.715974793,-0.257255435,0.0554000123,6.052e-06,1,0
-0.156220,0.157095,0.485574164,-0.533178536,-0.727252905,-0.676642428,-0.716315721,-0.27023653,0.0435291793,7.662e-06,1,0
-0.156220,0.174550,0.482538939,-0.53428739,-0.73179599,-0.674880001,-0.716645249,-0.283239592,0.0317363063,9.692e-06,1,0
-0.156220,0.192005,0.479375798,-0.535315318,-0.736455334,-0.673230673,-0.716966313,-0.296262776,0.0200242634,1.223e-05,1,0
-0.156220,0.209460,0.476083589,-0.536265384,-0.741233875,-0.671697276,-0.717282119,-0.309304256,0.00839600021,1.656e-05,1,0
-0.156220,0.226915,0.472661175,-0.537140786,-0.746134826,-0.67028289,-0.717596145,-0.322362227,-0.0031454515,2.220e-05,1,0
-0.156220,0.244370,0.469107431,-0.537944861,-0.751161692,-0.668990852,-0.717912152,-0.335434898,-0.0145969746,2.944e-05,1,0
-0.156220,0.261825,0.465421237,-0.538681094,-0.756318278,-0.667824773,-0.718234189,-0.348520491,-0.0259553634,3.862e-05,1,0
-0.156220,0.279280,0.461591592,-0.539361377,-0.761615782,-0.666793872,-0.718572582,-0.361617241,-0.0372173213,6.241e-10,1,0
-0.156220,0.296735,0.457634025,-0.539975386,-0.767047772,-0.665894392,-0.718922847,-0.374723392,-0.0483794568,1.013e-09,1,0
-0.156220,0.314190,0.453539805,-0.540533517,-0.772623987,-0.665134409,-0.719294091,-0.387837193,-0.0594382814,1.670e-09,1,0
-0.156220,0.331645,0.449307597,-0.54104001,-0.778349893,-0.664518998,-0.719691868,-0.4009569,-0.070390206,2.746e-09,1,0
-0.156220,0.349100,0.444936007,-0.541499299,-0.784231395,-0.664053628,-0.720122121,-0.41408077,-0.0812315384,4.446e-09,1,0
-0.138330,-0.349100,0.520711881,-0.457643372,-0.636925091,-0.767886054,-0.691331938,0.108485056,0.393252897,3.644e-09,1,0
-0.138330,-0.331645,0.520786521,-0.461838673,-0.638354831,-0.763066882,-0.692211895,0.096884453,0.380113047,2.265e-09,1,0
-0.138330,-0.314190,0.520795499,-0.465903113,-0.639912466,-0.75837861,-0.693097376,0.0851945685,0.366988887,1.415e-09,1,0
-0.138330,-0.296735,0.520735012,-0.469837822,-0.641594142,-0.753817001,-0.693984099,0.0734189662,0.353882142,8.875e-10,1,0
-0.138330,-0.279280,0.520601434,-0.473643919,-0.643396336,-0.749378161,-0.694868107,0.0615610987,0.340794544,5.476e-10,1,0
-0.138330,-0.261825,0.520391306,-0.477322521,-0.645315836,-0.745058534,-0.695745766,0.0496243121,0.327727839,3.324e-10,1,0
-0.138330,-0.244370,0.520095985,-0.480879113,-0.647347162,-0.740854588,-0.696611226,0.0376118498,0.314683784,2.607e-05,1,0
-0.138330,-0.226915,0.519724327,-0.484304894,-0.649493842,-0.736764568,-0.697467515,0.0255268573,0.301664151,2.102e-05,1,0
-0.138330,-0.209460,0.519266377,-0.487606871,-0.651749597,-0.732784636,-0.698308005,0.013372386,0.288670731,1.682e-05,1,0
-0.138330,-0.192005,0.518719323,-0.49078616,-0.654112409,-0.72891249,-0.699130311,0.00115139726,0.275705335,1.335e-05,1,0
-0.138330,-0.174550,0.518080476,-0.493843907,-0.656580489,-0.725146067,-0.699932294,-0.0111332334,0.262769795,1.051e-05,1,0
-0.138330,-0.157095,0.517347267,-0.496781311,-0.659152273,-0.721483536,-0.700712066,-0.0234787128,0.249865969,8.207e-06,1,0
-0.138330,-0.139640,0.516517239,-0.499599613,-0.661826415,-0.717923293,-0.701467978,-0.0358823259,0.23699574,6.360e-06,1,0
-0.138330,-0.122185,0.515588047,-0.502300108,-0.664601787,-0.714463953,-0.702198624,-0.0483414325,0.224161021,4.899e-06,1,0
-0.138330,-0.104730,0.514557447,-0.504884148,-0.667477471,-0.711104351,-0.702902834,-0.0608534634,0.211363756,3.759e-06,1,0
-0.138330,-0.087275,0.513423297,-0.507353145,-0.670452756,-0.707843533,-0.703579675,-0.0734159168,0.198605923,2.887e-06,1,0
-0.138330,-0.069820,0.512183546,-0.509708573,-0.673527145,-0.704680755,-0.704228447,-0.0860263552,0.185889535,2.235e-06,1,0
-0.138330,-0.052365,0.510836238,-0.511951976,-0.676700342,-0.701615478,-0.704848689,-0.0986824018,0.173216646,1.765e-06,1,0
-0.138330,-0.034910,0.5093795,-0.514084966,-0.679972259,-0.698647372,-0.705440165,-0.111381737,0.160589349,1.446e-06,1,0
-0.138330,-0.017455,0.507811538,-0.516109235,-0.683343014,-0.695776307,-0.706002876,-0.124122097,0.14800978,1.253e-06,1,0
-0.138330,0.000000,0.506130637,-0.518026549,-0.686812933,-0.693002356,-0.706537058,-0.136901267,0.135480123,1.172e-06,1,0
-0.138330,0.017455,0.504335153,-0.519838761,-0.69038255,-0.690325797,-0.707043176,-0.149717083,0.12300261,1.193e-06,1,0
-0.138330,0.034910,0.50242351,-0.521547806,-0.694052608,-0.687747105,-0.70752193,-0.162567423,0.110579524,1.316e-06,1,0
-0.138330,0.052365,0.500394194,-0.523155711,-0.697824068,-0.685266966,-0.707974258,-0.175450212,0.0982132027,1.550e-06,1,0
-0.138330,0.069820,0.498245751,-0.524664599,-0.701698105,-0.682886264,-0.708401334,-0.188363412,0.0859060404,1.910e-06,1,0
-0.138330,0.087275,0.495976778,-0.526076688,-0.705676118,-0.680606096,-0.708804573,-0.201305021,0.0736604914,2.421e-06,1,0
-0.138330,0.104730,0.493585923,-0.527394298,-0.709759732,-0.678427765,-0.709185631,-0.214273074,0.0614790726,3.119e-06,1,0
-0.138330,0.122185,0.491071878,-0.528619858,-0.713950806,-0.67635279,-0.709546409,-0.227265636,0.0493643662,4.048e-06,1,0
-0.138330,0.139640,0.488433374,-0.529755903,-0.718251434,-0.674382908,-0.709889055,-0.240280803,0.0373190233,5.263e-06,1,0
-0.138330,0.157095,0.485669177,-0.530805084,-0.722663961,-0.672520077,-0.710215977,-0.253316696,0.0253457664,6.830e-06,1,0
-0.138330,0.174550,0.482778082,-0.531770171,-0.727190981,-0.670766484,-0.710529829,-0.26637146,0.0134473928,8.829e-06,1,0
-0.138330,0.192005,0.479758909,-0.532654058,-0.731835358,-0.669124553,-0.710833538,-0.279443264,0.00162677772,1.135e-05,1,0
-0.138330,0.209460,0.476610495,-0.533459766,-0.736600218,-0.667596945,-0.71113029,-0.292530295,-0.0101131228,1.450e-05,1,0
-0.138330,0.226915,0.473331692,-0.534190449,-0.741488974,-0.666186576,-0.711423547,-0.305630758,-0.0217692684,1.960e-05,1,0
-0.138330,0.244370,0.469921359,-0.534849398,-0.746505336,-0.664896618,-0.711717052,-0.318742872,-0.0333385312,2.642e-05,1,0
-0.138330,0.261825,0.466378356,-0.535440051,-0.751653309,-0.663730511,-0.712014831,-0.331864869,-0.0448176924,3.515e-05,1,0
-0.138330,0.279280,0.462692905,-0.535973945,-0.756943177,-0.662697795,-0.712327389,-0.344994993,-0.0562034392,5.639e-10,1,0
-0.138330,0.296735,0.458878243,-0.536441313,-0.762370669,-0.661793692,-0.712649849,-0.358131494,-0.0674923614,9.588e-10,1,0
-0.138330,0.314190,0.454926654,-0.536852207,-0.767944875,-0.661026509,-0.712991479,-0.371272628,-0.0786809479,1.620e-09,1,0
-0.138330,0.331645,0.450836769,-0.537210817,-0.773671477,-0.66040116,-0.713357811,-0.384416657,-0.0897655836,2.690e-09,1,0
-0.138330,0.349100,0.446607159,-0.537521524,-0.779556614,-0.65992295,-0.713754773,-0.397561843,-0.100742546,4.390e-09,1,0
-0.120440,-0.349100,0.51645716,-0.459422051,-0.63242299,-0.76362855,-0.6849305,0.128393248,0.376752597,3.552e-09,1,0
-0.120440,-0.331645,0.516694789,-0.463476281,-0.633891109,-0.758789397,-0.685856021,0.116641184,0.363596741,2.193e-09,1,0
-0.120440,-0.314190,0.51686528,-0.467399361,-0.635482436,-0.754084849,-0.686784361,0.104803559,0.350453462,1.330e-09,1,0
-0.120440,-0.296735,0.516964912,-0.471192466,-0.637193336,-0.749510424,-0.68771129,0.0928839306,0.337324492,7.985e-10,1,0
-0.120440,-0.279280,0.516990137,-0.474856759,-0.639020503,-0.745062004,-0.688632913,0.0808857428,0.32421157,4.859e-10,1,0
-0.120440,-0.261825,0.516937573,-0.478393391,-0.64096094,-0.740735808,-0.689545649,0.0688123301,0.311116447,2.903e-10,1,0
-0.120440,-0.244370,0.51679901,-0.481807037,-0.643009101,-0.736528554,-0.690443537,0.0566669215,0.298040882,2.498e-05,1,0
-0.120440,-0.226915,0.51658262,-0.485090779,-0.645169305,-0.732437166,-0.691329991,0.0444526457,0.284986654,1.990e-05,1,0
-0.120440,-0.209460,0.516278921,-0.48825062,-0.647435153,-0.728458283,-0.692198271,0.032172535,0.271955553,1.569e-05,1,0
-0.120440,-0.192005,0.515885168,-0.491287696,-0.649804828,-0.724589396,-0.693046039,0.0198295304,0.258949393,1.225e-05,1,0
-0.120440,-0.174550,0.515398742,-0.494203178,-0.652276743,-0.720828239,-0.693871206,0.00742648516,0.245970006,9.465e-06,1,0
-0.120440,-0.157095,0.514817138,-0.49699828,-0.654849527,-0.717172778,-0.694671926,-0.00503383081,0.233019249,7.231e-06,1,0
-0.120440,-0.139640,0.514137962,-0.499674258,-0.657522029,-0.713621214,-0.695446588,-0.0175487268,0.220099003,5.465e-06,1,0
-0.120440,-0.122185,0.513358928,-0.502232418,-0.660293312,-0.710171973,-0.696193829,-0.0301155874,0.207211179,4.088e-06,1,0
-0.120440,-0.104730,0.512477848,-0.504674118,-0.663162645,-0.706823698,-0.696912511,-0.0427318691,0.194357718,3.033e-06,1,0
-0.120440,-0.087275,0.511492633,-0.507000772,-0.666129507,-0.703575253,-0.697601733,-0.0553950959,0.181540594,2.241e-06,1,0
-0.120440,-0.069820,0.510401283,-0.509213857,-0.669193582,-0.700425709,-0.698260826,-0.0681028563,0.168761817,1.661e-06,1,0
-0.120440,-0.052365,0.509201888,-0.511314912,-0.672354758,-0.697374349,-0.698889349,-0.0808527997,0.156023434,1.252e-06,1,0
-0.120440,-0.034910,0.507892617,-0.513305543,-0.675613127,-0.694420664,-0.699487092,-0.0936426328,0.143327532,9.793e-07,1,0
-0.120440,-0.017455,0.50647172,-0.515187431,-0.678968992,-0.69156435,-0.700054076,-0.106470117,0.130676244,8.188e-07,1,0
-0.120440,0.000000,0.504937516,-0.516962331,-0.682422853,-0.688805305,-0.700590549,-0.119333063,0.118071745,7.533e-07,1,0
-0.120440,0.017455,0.503288398,-0.518632077,-0.685975428,-0.686143634,-0.701096992,-0.132229331,0.105516262,7.745e-07,1,0
-0.120440,0.034910,0.501522819,-0.520198587,-0.689627639,-0.683579644,-0.701574113,-0.145156827,0.0930120722,8.825e-07,1,0
-0.120440,0.052365,0.49963929,-0.521663865,-0.693380621,-0.681113845,-0.702022853,-0.158113496,0.0805615055,1.086e-06,1,0
-0.120440,0.069820,0.497636384,-0.523030007,-0.697235734,-0.678746958,-0.702444393,-0.171097325,0.0681669505,1.404e-06,1,0
-0.120440,0.087275,0.495512718,-0.524299203,-0.701194555,-0.676479907,-0.702840143,-0.184106334,0.0558308553,1.864e-06,1,0
-0.120440,0.104730,0.493266956,-0.525473743,-0.705258888,-0.674313827,-0.703211757,-0.197138581,0.0435557311,2.504e-06,1,0
-0.120440,0.122185,0.490897805,-0.526556018,-0.709430774,-0.67225007,-0.703561127,-0.210192151,0.0313441552,3.371e-06,1,0
-0.120440,0.139640,0.488404006,-0.527548528,-0.713712493,-0.6702902,-0.703890394,-0.22326516,0.0191987745,4.526e-06,1,0
-0.120440,0.157095,0.485784329,-0.528453885,-0.718106569,-0.66843601,-0.704201946,-0.236355748,0.0071223079,6.041e-06,1,0
-0.120440,0.174550,0.483037578,-0.529274815,-0.722615788,-0.666689517,-0.704498427,-0.24946208,-0.00488244942,8.000e-06,1,0
-0.120440,0.192005,0.480162569,-0.530014165,-0.727243196,-0.66505297,-0.704782738,-0.26258234,-0.0168126233,1.050e-05,1,0
-0.120440,0.209460,0.477158137,-0.530674909,-0.731992116,-0.663528863,-0.705058046,-0.275714733,-0.028665257,1.366e-05,1,0
-0.120440,0.226915,0.474023126,-0.531260152,-0.736866153,-0.662119935,-0.705327786,-0.288857478,-0.0404373077,1.760e-05,1,0
-0.120440,0.244370,0.470756384,-0.531773133,-0.741869211,-0.660829184,-0.705595672,-0.30200881,-0.052125643,2.386e-05,1,0
-0.120440,0.261825,0.467356759,-0.532217233,-0.747005501,-0.659659874,-0.705865701,-0.315166973,-0.0637270374,3.221e-05,1,0
-0.120440,0.279280,0.463815547,-0.532603724,-0.752284613,-0.658621843,-0.706148636,-0.328330223,-0.0752381686,5.342e-10,1,0
-0.120440,0.296735,0.460143985,-0.532923215,-0.75770401,-0.657709322,-0.706439045,-0.341496823,-0.0866556139,9.314e-10,1,0
-0.120440,0.314190,0.456335242,-0.533185488,-0.763272314,-0.656930818,-0.706746405,-0.354665039,-0.0979758466,1.591e-09,1,0
-0.120440,0.331645,0.452387924,-0.533394674,-0.76899543,-0.656291069,-0.707076221,-0.367833141,-0.109195232,2.666e-09,1,0
-0.120440,0.349100,0.448300567,-0.533555096,-0.774879711,-0.655795208,-0.707434382,-0.3809994,-0.120310024,4.385e-09,1,0
-0.102550,-0.349100,0.512181147,-0.461216794,-0.627884241,-0.759349049,-0.678515024,0.148376567,0.360215809,3.501e-09,1,0
-0.102550,-0.331645,0.512585355,-0.465130234,-0.629397702,-0.754495837,-0.679495418,0.136469618,0.347043967,2.145e-09,1,0
-0.102550,-0.314190,0.512920716,-0.468912277,-0.631029247,-0.74978061,-0.680475369,0.124481071,0.333881618,1.290e-09,1,0
-0.102550,-0.296735,0.513183601,-0.472564139,-0.632775479,-0.74519866,-0.681450731,0.112414467,0.320730497,7.611e-10,1,0
-0.102550,-0.279280,0.513370553,-0.476087019,-0.634633325,-0.740745644,-0.682417689,0.100273232,0.307592347,4.396e-10,1,0
-0.102550,-0.261825,0.513478274,-0.479482103,-0.636600012,-0.736417568,-0.683372735,0.0880606774,0.294468918,2.586e-10,1,0
-0.102550,-0.244370,0.513498923,-0.482753376,-0.638669993,-0.732211245,-0.684309781,0.075780007,0.281361971,2.390e-05,1,0
-0.102550,-0.226915,0.513440165,-0.485895524,-0.640848303,-0.728122646,-0.685232733,0.0634343228,0.268273282,1.879e-05,1,0
-0.102550,-0.209460,0.513292903,-0.488913685,-0.643128478,-0.724148689,-0.686134698,0.0510266283,0.255204643,1.460e-05,1,0
-0.102550,-0.192005,0.51305448,-0.491809017,-0.645508916,-0.720286664,-0.687013405,0.0385598345,0.24215786,1.120e-05,1,0
-0.102550,-0.174550,0.512722347,-0.494582706,-0.647988238,-0.716534102,-0.687866822,0.0260367633,0.229134765,8.474e-06,1,0
-0.102550,-0.157095,0.512294075,-0.497235978,-0.650565282,-0.712888778,-0.688693161,0.0134601527,0.216137208,6.321e-06,1,0
-0.102550,-0.139640,0.511767341,-0.4997701,-0.653239099,-0.709348701,-0.689490868,0.000832660523,0.203167065,4.644e-06,1,0
-0.102550,-0.122185,0.511139925,-0.502186381,-0.656008948,-0.705912108,-0.690258622,-0.011843131,0.190226241,3.361e-06,1,0
-0.102550,-0.104730,0.510409704,-0.504486185,-0.658874299,-0.70257746,-0.690995334,-0.0245647115,0.177316669,2.398e-06,1,0
-0.102550,-0.087275,0.509574649,-0.506670922,-0.661834821,-0.699343433,-0.691700143,-0.0373296387,0.164440315,1.691e-06,1,0
-0.102550,-0.069820,0.508632818,-0.508742063,-0.664890388,-0.696208923,-0.692372414,-0.0501355343,0.15159918,1.188e-06,1,0
-0.102550,-0.052365,0.507582354,-0.510701141,-0.668041079,-0.693173033,-0.693011741,-0.062980081,0.138795301,8.417e-07,1,0
-0.102550,-0.034910,0.506421478,-0.512549752,-0.671287175,-0.690235079,-0.693617944,-0.0758610182,0.126030756,6.181e-07,1,0
-0.102550,-0.017455,0.505148484,-0.514289559,-0.674629154,-0.687394579,-0.69419106,-0.0887761391,0.113307667,4.902e-07,1,0
-0.102550,0.000000,0.503761741,-0.515922299,-0.678067712,-0.684651262,-0.694731365,-0.101723287,0.100628199,4.403e-07,1,0
